Week,Rank,Artist,Weekly Views
2024-03-31,83,에픽하이(EPIK HIGH),1665734
2024-03-31,84,키드 와인,1664018
2024-03-31,85,김승민,1623550
2024-03-31,86,ITZY,1617052
2024-03-31,87,기리보이(Giriboy),1604605
2024-03-31,88,Yorushika(ヨルシカ),1579912
2024-03-31,89,소녀시대,1567927
2024-03-31,90,이찬원,1561443
2024-03-31,91,EXO,1539124
2024-03-31,92,OFFICIAL HIGE DANDISM,1529379
2024-03-31,93,오마이걸(OH MY GIRL),1528955
2024-03-31,94,STAYC(스테이씨),1520008
2024-03-31,95,박재범,1516743
2024-03-31,96,지아,1509344
2024-03-31,97,김나영,1503414
2024-03-31,98,파테코,1493637
2024-03-31,99,박효신,1463480
2024-03-31,100,Alan Walker,1462574
2024-03-24,1,아이유(IU),11412581
2024-03-24,2,(여자)아이들,9479820
2024-03-24,3,르세라핌,9375250
2024-03-24,4,DAY6(데이식스),9131252
2024-03-24,5,IVE,6421768
2024-03-24,6,NewJeans,5697971
2024-03-24,7,태연,5690289
2024-03-24,8,볼빨간사춘기,4880136
2024-03-24,9,BIGBANG,4798178
2024-03-24,10,aespa,4551205
2024-03-24,11,AKMU (악뮤),4477079
2024-03-24,12,임영웅,4437718
2024-03-24,13,10CM,4334540
2024-03-24,14,세븐틴(SEVENTEEN),4252641
2024-03-24,15,TWICE(트와이스),3907242
2024-03-24,16,릴러말즈(Leellamarz),3711562
2024-03-24,17,BTS(방탄소년단),3588523
2024-03-24,18,로이킴,3576794
2024-03-24,19,BLACKPINK,3502718
2024-03-24,20,윤하,3486986
2024-03-24,21,TWS (투어스),3420660
2024-03-24,22,요아소비,3377266
2024-03-24,23,성시경,3300792
2024-03-24,24,비비(BIBI),3213497
2024-03-24,25,Charlie Puth,3197104
2024-03-24,26,정국,3171384
2024-03-24,27,NCT DREAM,3136313
2024-03-24,28,BIG Naughty (서동현),3027692
2024-03-24,29,다비치,2960967
2024-03-24,30,루시,2754856
2024-03-24,31,폴킴(Paul Kim),2754845
