date,Rank,New_Artist,Title,Production,Runtime,Genre,Weekly Views,n_score,g_score,ky_chart_on
2024-06-23,102,제니,You & Me,YG Entertainment,2:59,가요 / 댄스,0.0,9.09624,22.0,False
2024-06-23,103,아이브,Kitsch,스타쉽엔터테인먼트,3:15,가요 / 댄스,8506624.0,32.46934,32.0,False
2024-06-23,104,찰리 푸스,Dangerously,Artist Partners,3:19,POP / 팝,2874332.0,6.28329,9.0,False
2024-06-23,105,임영웅,다시 만날 수 있을까,물고기뮤직,4:34,가요 / 발라드,5230131.0,42.48457,24.0,False
2024-06-23,107,아이브,After LIKE,스타쉽엔터테인먼트,2:57,가요 / 댄스,8506624.0,32.46934,32.0,False
2024-06-23,108,뉴진스,New Jeans,ADOR,1:49,가요 / 댄스,21501507.0,18.26204,12.0,False
2024-06-23,109,플레이브,WAY 4 LUV,VLAST,3:39,가요 / 락,0.0,16.87063,5.0,False
2024-06-23,110,임영웅,무지개,물고기뮤직,3:16,가요 / 전체,5230131.0,42.48457,24.0,False
2024-06-23,111,임영웅,Do or Die,물고기뮤직,3:25,가요 / 댄스,5230131.0,42.48457,24.0,False
2024-06-23,113,디오,별 떨어진다 (I Do),SM Entertainment,2:43,가요 / 발라드,1427949.0,50.3973,100.0,False
2024-06-23,114,큐더블유이알,Discord,타마고 프로덕션,2:48,가요 / 락,5849026.0,44.80633,39.0,False
2024-06-23,115,혁오,TOMBOY,두루두루 아티스트 컴퍼니,4:02,가요 / 락,0.0,22.03316,3.0,False
2024-06-23,115,혁오,TOMBOY,두루두루 아티스트 컴퍼니,4:02,가요 / 락,0.0,22.03316,16.0,False
2024-06-23,116,임영웅,London Boy,물고기뮤직,4:04,가요 / 락,5230131.0,42.48457,24.0,False
2024-06-23,117,에스파,Live My Life,SM Entertainment,2:39,가요 / 락,13377084.0,43.13848,18.0,False
2024-06-23,118,하이키,건물 사이에 피어난 장미 (Rose Blossom),GLG,3:16,가요 / 댄스,0.0,46.66181,0.0,False
2024-06-23,119,임영웅,Polaroid,물고기뮤직,3:26,가요 / 락,5230131.0,42.48457,24.0,False
2024-06-23,120,악뮤,후라이의 꿈,YG Entertainment,3:25,가요 / 블루스/포크,4828988.0,14.24371,26.0,False
2024-06-23,121,연변대학최씨,바람이 불지 않은 것처럼,TOON STUDIO,2:43,가요 / 발라드,0.0,100.0,1.0,False
2024-06-23,122,여자 아이들,Super Lady,큐브엔터테인먼트,2:32,가요 / 댄스,4644317.0,17.74643,3.0,False
2024-06-23,123,임영웅,인생찬가,물고기뮤직,3:53,가요 / 발라드,5230131.0,42.48457,24.0,False
2024-06-23,124,서동현,여름이잖아 (Feat. 마크 of NCT),H1GHR MUSIC,2:39,가요 / R&B/소울,2968400.0,14.6741,13.0,False
2024-06-23,126,투어스,hey! hey!,플레디스,3:13,가요 / 댄스,2959804.0,40.91688,66.0,False
2024-06-23,127,최유리,숲,쇼파르엔터테인먼트,3:48,가요 / 인디,2196410.0,46.62294,49.0,False
2024-06-23,128,폴 블랑코,Summer (Feat. 비오 (비오)),Ambition Musik,3:20,가요 / 랩/힙합,0.0,26.62642,0.0,False
2024-06-23,129,#안녕,해요 (2022),일팔 프로젝트,3:58,가요 / 발라드,2331016.0,86.78109,66.0,True
2024-06-23,130,볼빨간사춘기,여행,쇼파르엔터테인먼트,3:41,가요 / 인디,4841063.0,59.80848,20.0,False
2024-06-23,131,엔플라잉,Star,"BON FACTORY, Stone Music Entertainment",3:38,OST / 드라마,3205982.0,84.92398,96.0,False
2024-06-23,132,데이식스,Love me or Leave me,JYP Entertainment,3:43,가요 / 락,8947325.0,66.66919,42.0,False
2024-06-23,133,허각,물론,니즈뮤직,3:44,가요 / 발라드,3397396.0,63.46785,84.0,False
2024-06-23,134,헤이즈,멈춰줘,소리날리,3:52,OST / 드라마,1957677.0,12.02531,4.0,False
2024-06-23,136,케이윌,내게 어울릴 이별 노래가 없어 (Prod. 윤상),스타쉽엔터테인먼트,3:09,가요 / 발라드,2447268.0,82.95843,1.0,False
2024-06-23,137,르세라핌,"이브, 프시케 그리고 푸른 수염의 아내",쏘스뮤직,3:06,가요 / 댄스,3129338.0,9.29071,21.0,False
2024-06-23,138,임영웅,연애편지,물고기뮤직,3:35,가요 / 블루스/포크,5230131.0,42.48457,24.0,False
2024-06-23,139,지아,사랑..그게 뭔데,니즈뮤직,3:46,가요 / 발라드,1476408.0,42.61225,91.0,False
2024-06-23,140,10cm,그라데이션,매직스트로베리사운드,3:21,가요 / 인디,4008427.0,32.88629,0.0,False
2024-06-23,141,에스파,Next Level,SM Entertainment,3:42,가요 / 댄스,13377084.0,43.13848,18.0,False
2024-06-23,142,성시경,희재,씨에스해피엔터테인먼트,4:42,OST / 한국영화,3746023.0,24.53201,11.0,False
2024-06-23,142,성시경,희재,씨에스해피엔터테인먼트,4:42,OST / 한국영화,3746023.0,24.53201,15.0,False
2024-06-23,143,볼빨간사춘기,사랑할 수밖에,쇼파르엔터테인먼트,3:45,가요 / 인디,4841063.0,59.80848,20.0,False
2024-06-23,144,보이넥스트도어,"Earth, Wind & Fire",KOZ 엔터테인먼트,2:59,가요 / 댄스,0.0,25.78445,39.0,False
2024-06-23,145,에드 시런,Shape of You,Atlantic Records UK,3:54,POP / 팝,1694540.0,43.87276,53.0,False
2024-06-23,146,아이유,밤편지,"페이브엔터테인먼트,카카오 M",4:13,가요 / 발라드,7369511.0,26.68186,44.0,False
2024-06-23,147,너드커넥션,좋은 밤 좋은 꿈,ES Records,4:26,가요 / 인디,1797203.0,45.40299,65.0,False
2024-06-23,148,볼빨간사춘기,Lips (Feat. 지젤 of aespa),쇼파르엔터테인먼트,3:03,가요 / 락,4841063.0,59.80848,20.0,False
2024-06-23,149,디오,Popcorn,COMPANY SOOSOO,3:01,가요 / 발라드,1427949.0,50.3973,100.0,False
2024-06-23,150,앤 마리,2002,Atlantic Records UK,3:07,POP / 팝,0.0,49.8932,0.0,False
2024-06-23,151,데이먼스 이어,yours,Akashic Records,2:45,가요 / 인디,0.0,59.82559,64.0,False
2024-06-23,152,성시경,거리에서,제로원인터랙티브,4:39,가요 / 발라드,3746023.0,24.53201,11.0,False
2024-06-23,153,엔믹스,DASH,JYP Entertainment,2:47,가요 / 댄스,2176863.0,37.37633,9.0,False
2024-06-23,154,먼데이 키즈,사랑했던 널 지우는 일,+기억 프로젝트,3:44,가요 / 발라드,0.0,80.77924,10.0,False
2024-06-23,155,릴러말즈,Trip (Feat. Hannah),STRAD,3:53,가요 / 랩/힙합,3223169.0,10.23326,13.0,False
2024-06-23,156,스탠딩 에그,오래된 노래,BORN,4:33,가요 / 발라드,0.0,82.34265,0.0,False
2024-06-23,156,스탠딩 에그,오래된 노래,BORN,4:33,가요 / 발라드,0.0,82.34265,0.0,False
2024-06-23,157,레드벨벳,Sunflower,SM Entertainment,3:17,가요 / 댄스,4275519.0,53.12295,61.0,False
2024-06-23,158,플레이브,우리 영화,VLAST,2:41,가요 / 랩/힙합,0.0,16.87063,5.0,False
2024-06-23,159,뉴진스,Cool With You,ADOR,2:28,가요 / 댄스,21501507.0,18.26204,12.0,False
2024-06-23,160,멜로망스,선물,"민트페이퍼, 광합성",4:21,가요 / 인디,2155770.0,33.51777,6.0,False
2024-06-23,160,멜로망스,선물,"민트페이퍼, 광합성",4:21,가요 / 인디,2155770.0,33.51777,5.0,False
2024-06-23,162,뉴진스,Cookie,ADOR,3:53,가요 / 댄스,21501507.0,18.26204,12.0,False
2024-06-23,164,이영지,ADHD (feat. 잠비노 (Jambino)),MAINSTREAM,3:14,가요 / 랩/힙합,9193764.0,92.29213,23.0,False
2024-06-23,165,임영웅,보금자리,물고기뮤직,2:52,가요 / 트로트,5230131.0,42.48457,24.0,False
2024-06-23,166,서동현,Vancouver,H1GHR MUSIC,3:36,가요 / R&B/소울,2968400.0,14.6741,13.0,False
2024-06-23,167,아이유,Blueming,Kakao Entertainment,3:37,가요 / 락,7369511.0,26.68186,44.0,False
2024-06-23,168,세븐틴,음악의 신,플레디스,3:25,가요 / 댄스,4677385.0,42.5508,53.0,False
2024-06-23,169,여자 아이들,Wife,큐브엔터테인먼트,2:01,가요 / 댄스,4644317.0,17.74643,3.0,False
2024-06-23,170,저스틴 비버,Off My Face,RBMG/Def Jam,2:37,POP / 팝,2229176.0,45.67259,11.0,False
2024-06-23,171,서동현,정이라고 하자 (Feat. 10CM),H1GHR MUSIC,3:09,가요 / 인디,2968400.0,14.6741,13.0,False
2024-06-23,172,플레이브,From,VLAST,3:29,가요 / 발라드,0.0,16.87063,5.0,False
2024-06-23,173,블랙핑크,마지막처럼,YG Entertainment,3:33,가요 / 댄스,3422956.0,9.82841,5.0,False
2024-06-23,174,우디,혹시 세상에 혼자 남겨진 것 같다면,골든문(GDM),3:01,가요 / 락,0.0,42.50463,42.0,False
2024-06-23,175,비투비,그리워하다,큐브엔터테인먼트,3:57,가요 / 발라드,1928605.0,14.8909,50.0,False
2024-06-23,176,이클립스,You & I,"BON FACTORY, Stone Music Entertainment",2:49,OST / 드라마,2880189.0,45.63191,0.0,False
2024-06-23,177,싸이,어땠을까 (Feat. 박정현),YG Entertainment,4:04,가요 / 댄스,2980815.0,31.53231,62.0,False
2024-06-23,178,에일리,첫눈처럼 너에게 가겠다,"Stone Music Entertainment, 화앤담픽쳐스",3:50,OST / 드라마,1608566.0,10.62305,39.0,False
2024-06-23,179,저스틴 비버,Love Yourself,"Def Jam Recordings, a division of UMG Recordings, Inc",3:54,POP / 팝,2229176.0,45.67259,11.0,False
2024-06-23,181,르세라핌,UNFORGIVEN (feat. Nile Rodgers),쏘스뮤직,3:02,가요 / 댄스,3129338.0,9.29071,21.0,False
2024-06-23,182,데이식스,HAPPY,JYP Entertainment,3:10,가요 / 락,8947325.0,66.66919,42.0,False
2024-06-23,183,경서,밤하늘의 별을(2020),꿈의엔진,3:37,가요 / 인디,1618166.0,18.85436,23.0,False
2024-06-23,184,플레이브,Watch Me Woo!,VLAST,2:16,가요 / 락,0.0,16.87063,5.0,False
2024-06-23,185,로이킴,봄이 와도,WAKEONE,3:58,가요 / 발라드,2163927.0,24.69125,31.0,False
2024-06-23,186,정국,Standing Next to You,BIGHIT MUSIC,3:26,가요 / 댄스,2460951.0,13.03036,14.0,False
2024-06-23,187,키스 오브 라이프,Sugarcoat (NATTY Solo),S2 ENTERTAINMENT INC.,3:00,가요 / R&B/소울,2377850.0,33.10207,6.0,False
2024-06-23,188,아이유,Shopper,EDAM엔터테인먼트,3:36,가요 / 락,7369511.0,26.68186,44.0,False
2024-06-23,189,라우브,Paris In The Rain,라우브,3:25,POP / 팝,1975958.0,13.72778,5.0,False
2024-06-23,190,윤도현 밴드,사랑했나봐,와이더댄,3:52,가요 / 락,0.0,33.676,38.0,False
2024-06-23,190,윤도현 밴드,사랑했나봐,와이더댄,3:52,가요 / 락,0.0,33.676,0.0,False
2024-06-23,191,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,kanverse,3:36,가요 / 발라드,0.0,3.98168,38.0,False
2024-06-23,191,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,kanverse,3:36,가요 / 발라드,0.0,3.98168,0.0,False
2024-06-23,192,도영,반딧불 (Little Light),SM Entertainment,3:45,가요 / 락,0.0,12.46473,38.0,False
2024-06-23,193,여자 아이들,TOMBOY,큐브엔터테인먼트,2:54,가요 / 락,4644317.0,17.74643,3.0,False
2024-06-23,193,여자 아이들,TOMBOY,큐브엔터테인먼트,2:54,가요 / 락,4644317.0,17.74643,16.0,False
2024-06-23,195,샘 스미스,I`m Not The Only One,Capitol Records,3:59,POP / 팝,0.0,2.15488,0.0,False
2024-06-23,195,샘 스미스,I`m Not The Only One,Capitol Records,3:59,POP / 팝,0.0,2.15488,43.0,False
2024-06-23,196,백아,첫사랑,Baek A,3:09,가요 / 블루스/포크,0.0,39.29033,24.0,False
2024-06-23,197,백예린,Bye bye my blue,JYP Entertainment,3:24,가요 / R&B/소울,2415261.0,63.37368,27.0,False
2024-06-23,198,이영지,NOT SORRY (Feat. pH-1) (Prod. by Slom),Stone Music Entertainment,3:57,가요 / 랩/힙합,9193764.0,92.29213,23.0,False
2024-06-23,199,태연,Weekend,SM Entertainment,3:53,가요 / 댄스,4307858.0,43.16645,43.0,False
2024-06-30,1,이영지,Small girl (feat. 도경수(D.O.)),MAINSTREAM,3:10,가요 / 랩/힙합,6856693.0,85.16695,17.0,False
2024-06-30,2,에스파,Supernova,SM Entertainment,3:48,가요 / 일렉트로니카,12958635.0,44.98364,28.0,False
2024-06-30,3,뉴진스,How Sweet,ADOR,3:39,가요 / 댄스,19234507.0,19.81952,10.0,False
2024-06-30,4,이클립스,소나기,"BON FACTORY, Stone Music Entertainment",3:54,OST / 드라마,2710203.0,40.01798,0.0,False
2024-06-30,5,에스파,Armageddon,SM Entertainment,3:08,가요 / 일렉트로니카,12958635.0,44.98364,28.0,False
2024-06-30,6,뉴진스,Bubble Gum,ADOR,3:20,가요 / 댄스,19234507.0,19.81952,10.0,False
2024-06-30,7,뉴진스,Supernatural,ADOR,3:11,J-POP / 팝,19234507.0,19.81952,10.0,False
2024-06-30,8,큐더블유이알,고민중독,타마고 프로덕션,2:56,가요 / 락,5345326.0,45.07042,37.0,False
2024-06-30,9,아일릿,Magnetic,빌리프랩,2:41,가요 / 댄스,3289032.0,5.29729,15.0,False
2024-06-30,10,아이브,해야 (HEYA),스타쉽엔터테인먼트,3:10,가요 / 댄스,8148320.0,32.02777,31.0,False
2024-06-30,11,지코,SPOT! (feat. JENNIE),KOZ 엔터테인먼트,2:48,가요 / 랩/힙합,2416063.0,11.6492,22.0,False
2024-06-30,12,데이식스,한 페이지가 될 수 있게,JYP Entertainment,3:26,가요 / 락,8817587.0,74.69332,53.0,True
2024-06-30,13,여자 아이들,나는 아픈 건 딱 질색이니까,큐브엔터테인먼트,2:42,가요 / 댄스,4553727.0,19.7434,3.0,False
2024-06-30,14,투어스,첫 만남은 계획대로 되지 않아,플레디스,2:32,가요 / 전체,3394475.0,36.64365,62.0,False
2024-06-30,15,데이식스,예뻤어,JYP Entertainment,4:43,가요 / 락,8817587.0,74.69332,53.0,True
2024-06-30,16,이창섭,천상연,TOON STUDIO,4:31,가요 / 발라드,1924649.0,26.4954,30.0,False
2024-06-30,17,라이즈,Boom Boom Bass,SM Entertainment,2:33,가요 / 댄스,3444799.0,21.0463,39.0,False
2024-06-30,18,크러쉬,미안해 미워해 사랑해,소리날리,4:04,OST / 드라마,2638088.0,16.04083,49.0,False
2024-06-30,19,이무진,에피소드,BIGPLANETMADE,3:25,가요 / 락,4675675.0,80.81535,69.0,False
2024-06-30,20,데이식스,Welcome to the Show,JYP Entertainment,3:37,가요 / 락,8817587.0,74.69332,53.0,False
2024-06-30,21,뉴진스,Hype boy,ADOR,2:57,가요 / 댄스,19234507.0,19.81952,10.0,False
2024-06-30,22,키스 오브 라이프,Sticky,S2 ENTERTAINMENT INC.,2:37,가요 / 댄스,4411577.0,79.53848,26.0,False
2024-06-30,23,임재현,비의 랩소디,"새벽테잎, IK PRODUCTION",3:55,가요 / 발라드,0.0,12.96835,2.0,True
2024-06-30,24,베이비몬스터,SHEESH,YG Entertainment,2:50,가요 / 랩/힙합,2582742.0,27.35087,6.0,False
2024-06-30,25,아이유,Love wins all,EDAM엔터테인먼트,4:31,가요 / 발라드,7087236.0,26.17177,43.0,False
2024-06-30,26,뉴진스,ETA,ADOR,2:31,가요 / 댄스,19234507.0,19.81952,10.0,False
2024-06-30,28,뉴진스,Right Now,ADOR,2:40,J-POP / 팝,19234507.0,19.81952,10.0,False
2024-06-30,29,비비,밤양갱,Feel Ghood Music,2:26,가요 / R&B/소울,0.0,11.29759,28.0,False
2024-06-30,30,너드커넥션,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),TOON STUDIO,4:11,가요 / 발라드,1855248.0,37.10259,42.0,False
2024-06-30,31,레드벨벳,Cosmic,SM Entertainment,3:46,가요 / 댄스,4743625.0,47.11385,55.0,False
2024-06-30,32,뉴진스,Super Shy,ADOR,2:35,가요 / 댄스,19234507.0,19.81952,10.0,False
2024-06-30,33,뉴진스,Attention,ADOR,2:58,가요 / 댄스,19234507.0,19.81952,10.0,False
2024-06-30,33,뉴진스,Attention,ADOR,2:58,가요 / 댄스,19234507.0,19.81952,0.0,False
2024-06-30,34,에스파,Drama,SM Entertainment,3:35,가요 / 댄스,12958635.0,44.98364,28.0,False
2024-06-30,35,투어스,내가 S면 넌 나의 N이 되어줘,플레디스,2:48,가요 / 댄스,3394475.0,36.64365,62.0,False
2024-06-30,36,박재정,헤어지자 말해요,로맨틱팩토리,4:04,가요 / 발라드,0.0,13.68756,9.0,True
2024-06-30,37,아이브,I AM,스타쉽엔터테인먼트,3:04,가요 / 댄스,8148320.0,32.02777,31.0,False
2024-06-30,38,태연,To. X,SM Entertainment,2:50,가요 / R&B/소울,4358001.0,45.38278,50.0,False
2024-06-30,39,뉴진스,Ditto,ADOR,3:06,가요 / 댄스,19234507.0,19.81952,10.0,False
2024-06-30,40,순순희,슬픈 초대장,"제나두엔터테인먼트, 끌림엔터테인먼트",4:07,가요 / 발라드,0.0,38.63596,0.0,True
2024-06-30,41,엔플라잉,네가 내 마음에 자리 잡았다 (Into You),FNC엔터테인먼트,2:38,가요 / 락,3733908.0,79.34584,71.0,False
2024-06-30,42,범진,인사,JMG (더블엑스엔터테인먼트),3:36,가요 / 인디,0.0,12.82795,0.0,False
2024-06-30,43,임영웅,사랑은 늘 도망가,모스트콘텐츠,4:03,OST / 드라마,5110301.0,71.71742,42.0,False
2024-06-30,44,아이브,Accendio,스타쉽엔터테인먼트,3:12,가요 / 댄스,8148320.0,32.02777,31.0,False
2024-06-30,45,키스 오브 라이프,Midas Touch,S2 ENTERTAINMENT INC.,2:43,가요 / 댄스,4411577.0,79.53848,26.0,False
2024-06-30,46,뉴진스,OMG,ADOR,3:32,가요 / 댄스,19234507.0,19.81952,10.0,False
2024-06-30,47,성시경,너의 모든 순간,SBS 콘텐츠허브,4:03,OST / 드라마,3650092.0,27.03469,13.0,False
2024-06-30,48,빅뱅,Girls Never Die,모드하우스,3:08,가요 / 댄스,1432155.0,17.54237,12.0,False
2024-06-30,49,이무진,청혼하지 않을 이유를 못 찾았어,BIGPLANETMADE,4:23,가요 / 발라드,4675675.0,80.81535,69.0,False
2024-06-30,50,유회승,그랬나봐,"BON FACTORY, Stone Music Entertainment",4:21,OST / 드라마,0.0,37.33405,77.0,False
2024-06-30,50,유회승,그랬나봐,"BON FACTORY, Stone Music Entertainment",4:21,OST / 드라마,0.0,37.33405,0.0,False
2024-06-30,51,에스파,Spicy,SM Entertainment,3:17,가요 / 댄스,12958635.0,44.98364,28.0,False
2024-06-30,52,정국,Seven (feat. Latto) - Clean Ver.,BIGHIT MUSIC,3:04,가요 / 댄스,2347465.0,12.09082,13.0,False
2024-06-30,53,르세라핌,Perfect Night,쏘스뮤직,2:39,가요 / 댄스,2991499.0,8.6916,15.0,False
2024-06-30,54,10cm,봄눈,"BON FACTORY, Stone Music Entertainment",3:22,OST / 드라마,3268249.0,34.24447,0.0,False
2024-06-30,55,아일릿,Lucky Girl Syndrome,빌리프랩,2:20,가요 / 댄스,3289032.0,5.29729,15.0,False
2024-06-30,56,라이즈,Love 119,SM Entertainment,2:54,가요 / 댄스,3444799.0,21.0463,39.0,False
2024-06-30,57,비비지,MANIAC,BIGPLANETMADE,3:16,가요 / 댄스,0.0,25.06074,17.0,False
2024-06-30,58,잔나비,주저하는 연인들을 위해,페포니 뮤직,4:25,가요 / 인디,2243775.0,7.33099,18.0,True
2024-06-30,59,윤하,사건의 지평선,C9엔터테인먼트,5:01,가요 / 락,3175571.0,19.65651,9.0,False
2024-06-30,60,이클립스,Run Run,"BON FACTORY, Stone Music Entertainment",3:35,OST / 드라마,2710203.0,40.01798,0.0,False
2024-06-30,61,세븐틴,MAESTRO,플레디스,3:19,가요 / 댄스,4598213.0,35.80459,49.0,False
2024-06-30,62,악뮤,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",YG Entertainment,4:50,가요 / 발라드,4263685.0,14.24665,20.0,False
2024-06-30,63,아이브,LOVE DIVE,스타쉽엔터테인먼트,2:57,가요 / 댄스,8148320.0,32.02777,31.0,False
2024-06-30,64,르세라핌,EASY,쏘스뮤직,2:45,가요 / 랩/힙합,2991499.0,8.6916,15.0,False
2024-06-30,65,폴킴,"모든 날, 모든 순간 (Every day, Every Moment)",SM Entertainment,3:31,OST / 드라마,2203349.0,4.36935,23.0,False
2024-06-30,66,라이즈,Get A Guitar,SM Entertainment,2:40,가요 / 댄스,3444799.0,21.0463,39.0,False
2024-06-30,67,여자 아이들,퀸카 (Queencard),큐브엔터테인먼트,2:41,가요 / 댄스,4553727.0,19.7434,3.0,False
2024-06-30,68,우디,사막에서 꽃을 피우듯,메이저나인,4:19,가요 / 발라드,0.0,21.64752,100.0,False
2024-06-30,69,하동균,내가 그댈,트라이어스,3:54,가요 / R&B/소울,1577841.0,40.65449,1.0,False
2024-06-30,70,멜로망스,사랑인가 봐,플렉스엠,3:05,OST / 드라마,2111795.0,32.18666,5.0,False
2024-06-30,71,악뮤,Love Lee,YG Entertainment,3:00,가요 / 댄스,4263685.0,14.24665,20.0,False
2024-06-30,72,라이즈,Impossible,SM Entertainment,3:02,가요 / 댄스,3444799.0,21.0463,39.0,False
2024-06-30,73,김민석,취중고백,프로젝트 리본,3:48,가요 / 발라드,0.0,13.31573,27.0,False
2024-06-30,75,라이즈,Siren,SM Entertainment,2:28,가요 / 댄스,3444799.0,21.0463,39.0,False
2024-06-30,76,부석순,파이팅 해야지 (Feat. 이영지),플레디스,3:25,가요 / 댄스,4598213.0,22.65659,1.0,False
2024-06-30,77,태연,꿈,모스트콘텐츠,3:59,OST / 드라마,4358001.0,45.38278,50.0,False
2024-06-30,78,허용별,고민중독 (Ballad Ver.),플렉스엠,3:45,가요 / 발라드,3319539.0,27.01071,0.0,False
2024-06-30,79,르세라핌,Smart,쏘스뮤직,2:46,가요 / R&B/소울,2991499.0,8.6916,15.0,False
2024-06-30,80,임영웅,온기,물고기뮤직,3:55,가요 / 발라드,5110301.0,71.71742,42.0,False
2024-06-30,81,임영웅,우리들의 블루스,물고기뮤직,3:27,가요 / 발라드,5110301.0,71.71742,42.0,False
2024-06-30,83,임영웅,모래 알갱이,물고기뮤직,3:40,가요 / 발라드,5110301.0,71.71742,42.0,False
2024-06-30,84,찰리 푸스,I Don`t Think That I Like Her,Atlantic Records,3:09,POP / 팝,2824514.0,6.17447,0.0,False
2024-06-30,85,세븐틴,손오공,플레디스,3:20,가요 / 댄스,4598213.0,35.80459,49.0,False
2024-06-30,86,이무진,애상,도너츠컬쳐,3:27,가요 / 발라드,4675675.0,80.81535,69.0,False
2024-06-30,87,디케이,심(心),방구석 캐스팅,4:17,가요 / 락,0.0,38.16689,12.0,False
2024-06-30,88,방탄소년단,Dynamite,BIGHIT MUSIC,3:19,가요 / 댄스,3328674.0,43.55057,8.0,False
2024-06-30,89,임한별,사랑하지 않아서 그랬어,플렉스엠,3:44,가요 / 발라드,2334572.0,34.0948,6.0,False
2024-06-30,90,테일러 스위프트,Cruel Summer,테일러 스위프트,2:59,POP / 팝,1965095.0,6.72945,28.0,False
2024-06-30,91,순순희,그대가 내 안에 박혔다(그내박),"비에스(BS), 제나두엔터테인먼트",3:37,가요 / 인디,0.0,38.63596,0.0,False
2024-06-30,92,방탄소년단,봄날,BIGHIT MUSIC,4:34,가요 / 댄스,3328674.0,43.55057,8.0,False
2024-06-30,93,임영웅,Home,물고기뮤직,3:55,가요 / 댄스,5110301.0,71.71742,42.0,False
2024-06-30,94,로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",TOON STUDIO,4:18,가요 / 발라드,2190217.0,24.44373,38.0,False
2024-06-30,95,임영웅,이제 나만 믿어요,"TV CHOSUN, 쇼플레이",4:03,가요 / 트로트,5110301.0,71.71742,42.0,False
2024-06-30,96,선미,Balloon in Love,어비스컴퍼니,3:14,가요 / 댄스,0.0,19.36299,20.0,False
2024-06-30,97,나연,ABCD,JYP Entertainment,2:43,가요 / R&B/소울,0.0,8.96302,43.0,False
2024-06-30,98,라우브,Steal The Show (From “엘리멘탈”),Walt Disney Records,3:13,OST / 전체,1928772.0,32.58783,6.0,False
2024-06-30,99,임영웅,다시 만날 수 있을까,물고기뮤직,4:34,가요 / 발라드,5110301.0,71.71742,42.0,False
2024-06-30,100,엔플라잉,Blue Moon,FNC엔터테인먼트,3:35,가요 / 락,3733908.0,79.34584,71.0,False
2024-06-30,101,에스파,Live My Life,SM Entertainment,2:39,가요 / 락,12958635.0,44.98364,28.0,False
2024-06-30,102,찰리 푸스,Dangerously,Artist Partners,3:19,POP / 팝,2824514.0,6.17447,0.0,False
2024-06-30,103,아이브,Baddie,스타쉽엔터테인먼트,2:34,가요 / 댄스,8148320.0,32.02777,31.0,False
2024-06-30,104,플레이브,WAY 4 LUV,VLAST,3:39,가요 / 락,0.0,15.71306,8.0,False
2024-06-30,106,아이유,홀씨,EDAM엔터테인먼트,3:11,가요 / 랩/힙합,7087236.0,26.17177,43.0,False
2024-06-30,107,베이비몬스터,FOREVER,YG Entertainment,3:33,가요 / 댄스,2582742.0,27.35087,6.0,False
2024-06-30,108,세븐틴,청춘찬가,플레디스,3:12,가요 / 락,4598213.0,35.80459,49.0,False
2024-06-30,109,아이브,Kitsch,스타쉽엔터테인먼트,3:15,가요 / 댄스,8148320.0,32.02777,31.0,False
2024-06-30,110,아이브,After LIKE,스타쉽엔터테인먼트,2:57,가요 / 댄스,8148320.0,32.02777,31.0,False
2024-06-30,111,뉴진스,New Jeans,ADOR,1:49,가요 / 댄스,19234507.0,19.81952,10.0,False
2024-06-30,113,임영웅,무지개,물고기뮤직,3:16,가요 / 전체,5110301.0,71.71742,42.0,False
2024-06-30,114,제니,You & Me,YG Entertainment,2:59,가요 / 댄스,0.0,10.73715,26.0,False
2024-06-30,115,임영웅,Do or Die,물고기뮤직,3:25,가요 / 댄스,5110301.0,71.71742,42.0,False
2024-06-30,116,성시경,산책,보이저뮤직,4:36,가요 / 발라드,3650092.0,27.03469,13.0,False
2024-06-30,118,스테이씨,Cheeky Icy Thang,하이업엔터테인먼트,2:31,가요 / 댄스,2063402.0,100.0,16.0,False
2024-06-30,120,리사,Rockstar,Lloud Co./RCA Records,2:18,POP / 팝,2436359.0,34.14911,33.0,False
2024-06-30,121,임영웅,London Boy,물고기뮤직,4:04,가요 / 락,5110301.0,71.71742,42.0,False
2024-06-30,122,혁오,TOMBOY,두루두루 아티스트 컴퍼니,4:02,가요 / 락,1653906.0,100.0,3.0,False
2024-06-30,122,혁오,TOMBOY,두루두루 아티스트 컴퍼니,4:02,가요 / 락,1653906.0,100.0,55.0,False
2024-06-30,123,큐더블유이알,Discord,타마고 프로덕션,2:48,가요 / 락,5345326.0,45.07042,37.0,False
2024-06-30,124,디오,별 떨어진다 (I Do),SM Entertainment,2:43,가요 / 발라드,1475002.0,30.18096,60.0,False
2024-06-30,125,임영웅,Polaroid,물고기뮤직,3:26,가요 / 락,5110301.0,71.71742,42.0,False
2024-06-30,126,하이키,건물 사이에 피어난 장미 (Rose Blossom),GLG,3:16,가요 / 댄스,0.0,33.81685,0.0,False
2024-06-30,127,임영웅,인생찬가,물고기뮤직,3:53,가요 / 발라드,5110301.0,71.71742,42.0,False
2024-06-30,129,악뮤,후라이의 꿈,YG Entertainment,3:25,가요 / 블루스/포크,4263685.0,14.24665,20.0,False
2024-06-30,130,서동현,여름이잖아 (Feat. 마크 of NCT),H1GHR MUSIC,2:39,가요 / R&B/소울,3117654.0,12.31544,7.0,False
