date,Title,Artist,변환한이름,Score
2024-09-15,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",성시경 박효신 이석훈 서인국 빅스,0.0
2024-09-22,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",성시경 박효신 이석훈 서인국 빅스,0.0
2023-09-24,추억때문에,유림,유림,67.0
2023-10-01,추억때문에,유림,유림,73.0
2023-10-08,추억때문에,유림,유림,63.0
2023-10-15,추억때문에,유림,유림,66.0
2023-10-22,추억때문에,유림,유림,68.0
2023-10-29,추억때문에,유림,유림,47.0
2023-11-05,추억때문에,유림,유림,45.0
2023-11-12,추억때문에,유림,유림,46.0
2023-11-19,추억때문에,유림,유림,58.0
2023-11-26,추억때문에,유림,유림,55.0
2023-12-03,추억때문에,유림,유림,54.0
2023-12-10,추억때문에,유림,유림,46.0
2023-12-17,추억때문에,유림,유림,42.0
2023-12-24,추억때문에,유림,유림,74.0
2023-12-31,추억때문에,유림,유림,43.0
2024-01-07,추억때문에,유림,유림,54.0
2024-01-14,추억때문에,유림,유림,44.0
2024-01-21,추억때문에,유림,유림,34.0
2024-01-28,추억때문에,유림,유림,32.0
2024-02-04,추억때문에,유림,유림,44.0
2024-02-11,추억때문에,유림,유림,47.0
2024-02-18,추억때문에,유림,유림,47.0
2024-02-25,추억때문에,유림,유림,50.0
2024-03-03,추억때문에,유림,유림,38.0
2024-03-10,추억때문에,유림,유림,59.0
2024-03-17,추억때문에,유림,유림,53.0
2024-03-24,추억때문에,유림,유림,57.0
2024-03-31,추억때문에,유림,유림,52.0
2024-04-07,추억때문에,유림,유림,68.0
2024-04-14,추억때문에,유림,유림,52.0
2024-04-21,추억때문에,유림,유림,47.0
2024-04-28,추억때문에,유림,유림,52.0
2024-05-05,추억때문에,유림,유림,40.0
2024-05-12,추억때문에,유림,유림,48.0
2024-05-19,추억때문에,유림,유림,52.0
2024-05-26,추억때문에,유림,유림,39.0
2024-06-02,추억때문에,유림,유림,60.0
2024-06-09,추억때문에,유림,유림,47.0
2024-06-16,추억때문에,유림,유림,44.0
2024-06-23,추억때문에,유림,유림,49.0
2024-06-30,추억때문에,유림,유림,41.0
2024-07-07,추억때문에,유림,유림,58.0
2024-07-14,추억때문에,유림,유림,52.0
2024-07-21,추억때문에,유림,유림,60.0
2024-07-28,추억때문에,유림,유림,53.0
2024-08-04,추억때문에,유림,유림,54.0
2024-08-11,추억때문에,유림,유림,42.0
2024-08-18,추억때문에,유림,유림,55.0
2024-08-25,추억때문에,유림,유림,63.0
2024-09-01,추억때문에,유림,유림,52.0
2024-09-08,추억때문에,유림,유림,49.0
2024-09-15,추억때문에,유림,유림,46.0
2024-09-22,추억때문에,유림,유림,47.0
2023-09-24,손이 참 곱던 그대,임영웅,임영웅,30.0
2023-10-01,손이 참 곱던 그대,임영웅,임영웅,33.0
2023-10-08,손이 참 곱던 그대,임영웅,임영웅,66.0
2023-10-15,손이 참 곱던 그대,임영웅,임영웅,72.0
2023-10-22,손이 참 곱던 그대,임영웅,임영웅,54.0
2023-10-29,손이 참 곱던 그대,임영웅,임영웅,92.0
2023-11-05,손이 참 곱던 그대,임영웅,임영웅,72.0
2023-11-12,손이 참 곱던 그대,임영웅,임영웅,64.0
2023-11-19,손이 참 곱던 그대,임영웅,임영웅,53.0
2023-11-26,손이 참 곱던 그대,임영웅,임영웅,51.0
2023-12-03,손이 참 곱던 그대,임영웅,임영웅,52.0
2023-12-10,손이 참 곱던 그대,임영웅,임영웅,52.0
2023-12-17,손이 참 곱던 그대,임영웅,임영웅,48.0
2023-12-24,손이 참 곱던 그대,임영웅,임영웅,45.0
2023-12-31,손이 참 곱던 그대,임영웅,임영웅,46.0
2024-01-07,손이 참 곱던 그대,임영웅,임영웅,43.0
2024-01-14,손이 참 곱던 그대,임영웅,임영웅,42.0
2024-01-21,손이 참 곱던 그대,임영웅,임영웅,43.0
2024-01-28,손이 참 곱던 그대,임영웅,임영웅,32.0
2024-02-04,손이 참 곱던 그대,임영웅,임영웅,37.0
2024-02-11,손이 참 곱던 그대,임영웅,임영웅,36.0
2024-02-18,손이 참 곱던 그대,임영웅,임영웅,32.0
2024-02-25,손이 참 곱던 그대,임영웅,임영웅,38.0
2024-03-03,손이 참 곱던 그대,임영웅,임영웅,36.0
2024-03-10,손이 참 곱던 그대,임영웅,임영웅,35.0
2024-03-17,손이 참 곱던 그대,임영웅,임영웅,34.0
2024-03-24,손이 참 곱던 그대,임영웅,임영웅,33.0
2024-03-31,손이 참 곱던 그대,임영웅,임영웅,34.0
2024-04-07,손이 참 곱던 그대,임영웅,임영웅,51.0
2024-04-14,손이 참 곱던 그대,임영웅,임영웅,20.0
2024-04-21,손이 참 곱던 그대,임영웅,임영웅,18.0
2024-04-28,손이 참 곱던 그대,임영웅,임영웅,26.0
2024-05-05,손이 참 곱던 그대,임영웅,임영웅,58.0
2024-05-12,손이 참 곱던 그대,임영웅,임영웅,30.0
2024-05-19,손이 참 곱던 그대,임영웅,임영웅,34.0
2024-05-26,손이 참 곱던 그대,임영웅,임영웅,40.0
2024-06-02,손이 참 곱던 그대,임영웅,임영웅,27.0
2024-06-09,손이 참 곱던 그대,임영웅,임영웅,24.0
2024-06-16,손이 참 곱던 그대,임영웅,임영웅,23.0
2024-06-23,손이 참 곱던 그대,임영웅,임영웅,24.0
2024-06-30,손이 참 곱던 그대,임영웅,임영웅,42.0
2024-07-07,손이 참 곱던 그대,임영웅,임영웅,30.0
2024-07-14,손이 참 곱던 그대,임영웅,임영웅,21.0
2024-07-21,손이 참 곱던 그대,임영웅,임영웅,19.0
2024-07-28,손이 참 곱던 그대,임영웅,임영웅,17.0
2024-08-04,손이 참 곱던 그대,임영웅,임영웅,17.0
2024-08-11,손이 참 곱던 그대,임영웅,임영웅,20.0
2024-08-18,손이 참 곱던 그대,임영웅,임영웅,25.0
2024-08-25,손이 참 곱던 그대,임영웅,임영웅,27.0
2024-09-01,손이 참 곱던 그대,임영웅,임영웅,23.0
2024-09-08,손이 참 곱던 그대,임영웅,임영웅,22.0
2024-09-15,손이 참 곱던 그대,임영웅,임영웅,36.0
2024-09-22,손이 참 곱던 그대,임영웅,임영웅,21.0
2023-09-24,Hurt,NewJeans,NewJeans,6.0
2023-10-01,Hurt,NewJeans,NewJeans,7.0
2023-10-08,Hurt,NewJeans,NewJeans,6.0
2023-10-15,Hurt,NewJeans,NewJeans,5.0
2023-10-22,Hurt,NewJeans,NewJeans,5.0
2023-10-29,Hurt,NewJeans,NewJeans,5.0
2023-11-05,Hurt,NewJeans,NewJeans,5.0
2023-11-12,Hurt,NewJeans,NewJeans,4.0
2023-11-19,Hurt,NewJeans,NewJeans,7.0
2023-11-26,Hurt,NewJeans,NewJeans,6.0
2023-12-03,Hurt,NewJeans,NewJeans,5.0
2023-12-10,Hurt,NewJeans,NewJeans,6.0
2023-12-17,Hurt,NewJeans,NewJeans,5.0
2023-12-24,Hurt,NewJeans,NewJeans,6.0
2023-12-31,Hurt,NewJeans,NewJeans,6.0
2024-01-07,Hurt,NewJeans,NewJeans,5.0
2024-01-14,Hurt,NewJeans,NewJeans,3.0
2024-01-21,Hurt,NewJeans,NewJeans,4.0
2024-01-28,Hurt,NewJeans,NewJeans,4.0
2024-02-04,Hurt,NewJeans,NewJeans,5.0
2024-02-11,Hurt,NewJeans,NewJeans,3.0
2024-02-18,Hurt,NewJeans,NewJeans,4.0
2024-02-25,Hurt,NewJeans,NewJeans,4.0
2024-03-03,Hurt,NewJeans,NewJeans,3.0
2024-03-10,Hurt,NewJeans,NewJeans,3.0
2024-03-17,Hurt,NewJeans,NewJeans,4.0
2024-03-24,Hurt,NewJeans,NewJeans,5.0
2024-03-31,Hurt,NewJeans,NewJeans,4.0
2024-04-07,Hurt,NewJeans,NewJeans,4.0
2024-04-14,Hurt,NewJeans,NewJeans,4.0
2024-04-21,Hurt,NewJeans,NewJeans,8.0
2024-04-28,Hurt,NewJeans,NewJeans,8.0
2024-05-05,Hurt,NewJeans,NewJeans,7.0
2024-05-12,Hurt,NewJeans,NewJeans,7.0
2024-05-19,Hurt,NewJeans,NewJeans,9.0
2024-05-26,Hurt,NewJeans,NewJeans,9.0
2024-06-02,Hurt,NewJeans,NewJeans,7.0
2024-06-09,Hurt,NewJeans,NewJeans,9.0
2024-06-16,Hurt,NewJeans,NewJeans,14.0
2024-06-23,Hurt,NewJeans,NewJeans,12.0
2024-06-30,Hurt,NewJeans,NewJeans,10.0
2024-07-07,Hurt,NewJeans,NewJeans,8.0
2024-07-14,Hurt,NewJeans,NewJeans,6.0
2024-07-21,Hurt,NewJeans,NewJeans,8.0
2024-07-28,Hurt,NewJeans,NewJeans,6.0
2024-08-04,Hurt,NewJeans,NewJeans,6.0
2024-08-11,Hurt,NewJeans,NewJeans,6.0
2024-08-18,Hurt,NewJeans,NewJeans,6.0
2024-08-25,Hurt,NewJeans,NewJeans,5.0
2024-09-01,Hurt,NewJeans,NewJeans,6.0
2024-09-08,Hurt,NewJeans,NewJeans,8.0
2024-09-15,Hurt,NewJeans,NewJeans,6.0
2024-09-22,Hurt,NewJeans,NewJeans,5.0
2023-09-24,사랑해 진짜,임영웅,임영웅,30.0
2023-10-01,사랑해 진짜,임영웅,임영웅,33.0
2023-10-08,사랑해 진짜,임영웅,임영웅,66.0
2023-10-15,사랑해 진짜,임영웅,임영웅,72.0
2023-10-22,사랑해 진짜,임영웅,임영웅,54.0
2023-10-29,사랑해 진짜,임영웅,임영웅,92.0
2023-11-05,사랑해 진짜,임영웅,임영웅,72.0
2023-11-12,사랑해 진짜,임영웅,임영웅,64.0
2023-11-19,사랑해 진짜,임영웅,임영웅,53.0
2023-11-26,사랑해 진짜,임영웅,임영웅,51.0
2023-12-03,사랑해 진짜,임영웅,임영웅,52.0
2023-12-10,사랑해 진짜,임영웅,임영웅,52.0
2023-12-17,사랑해 진짜,임영웅,임영웅,48.0
2023-12-24,사랑해 진짜,임영웅,임영웅,45.0
2023-12-31,사랑해 진짜,임영웅,임영웅,46.0
2024-01-07,사랑해 진짜,임영웅,임영웅,43.0
2024-01-14,사랑해 진짜,임영웅,임영웅,42.0
2024-01-21,사랑해 진짜,임영웅,임영웅,43.0
2024-01-28,사랑해 진짜,임영웅,임영웅,32.0
2024-02-04,사랑해 진짜,임영웅,임영웅,37.0
2024-02-11,사랑해 진짜,임영웅,임영웅,36.0
2024-02-18,사랑해 진짜,임영웅,임영웅,32.0
2024-02-25,사랑해 진짜,임영웅,임영웅,38.0
2024-03-03,사랑해 진짜,임영웅,임영웅,36.0
2024-03-10,사랑해 진짜,임영웅,임영웅,35.0
2024-03-17,사랑해 진짜,임영웅,임영웅,34.0
2024-03-24,사랑해 진짜,임영웅,임영웅,33.0
2024-03-31,사랑해 진짜,임영웅,임영웅,34.0
2024-04-07,사랑해 진짜,임영웅,임영웅,51.0
2024-04-14,사랑해 진짜,임영웅,임영웅,20.0
2024-04-21,사랑해 진짜,임영웅,임영웅,18.0
2024-04-28,사랑해 진짜,임영웅,임영웅,26.0
2024-05-05,사랑해 진짜,임영웅,임영웅,58.0
2024-05-12,사랑해 진짜,임영웅,임영웅,30.0
2024-05-19,사랑해 진짜,임영웅,임영웅,34.0
2024-05-26,사랑해 진짜,임영웅,임영웅,40.0
2024-06-02,사랑해 진짜,임영웅,임영웅,27.0
2024-06-09,사랑해 진짜,임영웅,임영웅,24.0
2024-06-16,사랑해 진짜,임영웅,임영웅,23.0
2024-06-23,사랑해 진짜,임영웅,임영웅,24.0
2024-06-30,사랑해 진짜,임영웅,임영웅,42.0
2024-07-07,사랑해 진짜,임영웅,임영웅,30.0
2024-07-14,사랑해 진짜,임영웅,임영웅,21.0
2024-07-21,사랑해 진짜,임영웅,임영웅,19.0
2024-07-28,사랑해 진짜,임영웅,임영웅,17.0
2024-08-04,사랑해 진짜,임영웅,임영웅,17.0
2024-08-11,사랑해 진짜,임영웅,임영웅,20.0
2024-08-18,사랑해 진짜,임영웅,임영웅,25.0
2024-08-25,사랑해 진짜,임영웅,임영웅,27.0
2024-09-01,사랑해 진짜,임영웅,임영웅,23.0
2024-09-08,사랑해 진짜,임영웅,임영웅,22.0
2024-09-15,사랑해 진짜,임영웅,임영웅,36.0
2024-09-22,사랑해 진짜,임영웅,임영웅,21.0
2023-09-24,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,7.0
2023-10-01,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,7.0
2023-10-08,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,6.0
2023-10-15,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,5.0
2023-10-22,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,5.0
2023-10-29,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,4.0
2023-11-05,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,5.0
2023-11-12,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,4.0
2023-11-19,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,3.0
2023-11-26,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,7.0
2023-12-03,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,7.0
2023-12-10,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,7.0
2023-12-17,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,5.0
2023-12-24,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,6.0
2023-12-31,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,16.0
2024-01-07,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,10.0
2024-01-14,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,6.0
2024-01-21,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,4.0
2024-01-28,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,4.0
2024-02-04,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,4.0
2024-02-11,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,5.0
2024-02-18,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,5.0
2024-02-25,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,6.0
2024-03-03,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,4.0
2024-03-10,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,4.0
2024-03-17,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,4.0
2024-03-24,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,3.0
2024-03-31,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,4.0
2024-04-07,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,4.0
2024-04-14,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,4.0
2024-04-21,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,3.0
2024-04-28,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,3.0
2024-05-05,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,5.0
2024-05-12,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,4.0
2024-05-19,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,6.0
2024-05-26,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,6.0
2024-06-02,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,6.0
2024-06-09,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,8.0
2024-06-16,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,18.0
2024-06-23,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,23.0
2024-06-30,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,17.0
2024-07-07,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,15.0
2024-07-14,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,11.0
2024-07-21,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,11.0
2024-07-28,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,10.0
2024-08-04,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,7.0
2024-08-11,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,8.0
2024-08-18,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,7.0
2024-08-25,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,7.0
2024-09-01,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,6.0
2024-09-08,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,8.0
2024-09-15,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,11.0
2024-09-22,"HUG (Feat. Zion.T, 원슈타인) (Prod. by Slom)",이영지,이영지,7.0
2023-09-24,Big world,백예린,백예린,20.0
2023-10-01,Big world,백예린,백예린,24.0
2023-10-08,Big world,백예린,백예린,28.0
2023-10-15,Big world,백예린,백예린,28.0
2023-10-22,Big world,백예린,백예린,22.0
2023-10-29,Big world,백예린,백예린,25.0
2023-11-05,Big world,백예린,백예린,22.0
2023-11-12,Big world,백예린,백예린,33.0
2023-11-19,Big world,백예린,백예린,28.0
2023-11-26,Big world,백예린,백예린,23.0
2023-12-03,Big world,백예린,백예린,21.0
2023-12-10,Big world,백예린,백예린,23.0
2023-12-17,Big world,백예린,백예린,18.0
2023-12-24,Big world,백예린,백예린,20.0
2023-12-31,Big world,백예린,백예린,20.0
2024-01-07,Big world,백예린,백예린,22.0
2024-01-14,Big world,백예린,백예린,25.0
2024-01-21,Big world,백예린,백예린,21.0
2024-01-28,Big world,백예린,백예린,19.0
2024-02-04,Big world,백예린,백예린,20.0
2024-02-11,Big world,백예린,백예린,23.0
2024-02-18,Big world,백예린,백예린,18.0
2024-02-25,Big world,백예린,백예린,23.0
2024-03-03,Big world,백예린,백예린,22.0
2024-03-10,Big world,백예린,백예린,23.0
2024-03-17,Big world,백예린,백예린,31.0
2024-03-24,Big world,백예린,백예린,24.0
2024-03-31,Big world,백예린,백예린,18.0
2024-04-07,Big world,백예린,백예린,46.0
2024-04-14,Big world,백예린,백예린,25.0
2024-04-21,Big world,백예린,백예린,23.0
2024-04-28,Big world,백예린,백예린,21.0
2024-05-05,Big world,백예린,백예린,23.0
2024-05-12,Big world,백예린,백예린,16.0
2024-05-19,Big world,백예린,백예린,18.0
2024-05-26,Big world,백예린,백예린,21.0
2024-06-02,Big world,백예린,백예린,24.0
2024-06-09,Big world,백예린,백예린,24.0
2024-06-16,Big world,백예린,백예린,24.0
2024-06-23,Big world,백예린,백예린,27.0
2024-06-30,Big world,백예린,백예린,25.0
2024-07-07,Big world,백예린,백예린,21.0
2024-07-14,Big world,백예린,백예린,21.0
2024-07-21,Big world,백예린,백예린,19.0
2024-07-28,Big world,백예린,백예린,15.0
2024-08-04,Big world,백예린,백예린,21.0
2024-08-11,Big world,백예린,백예린,36.0
2024-08-18,Big world,백예린,백예린,22.0
2024-08-25,Big world,백예린,백예린,20.0
2024-09-01,Big world,백예린,백예린,24.0
2024-09-08,Big world,백예린,백예린,17.0
2024-09-15,Big world,백예린,백예린,23.0
2024-09-22,Big world,백예린,백예린,19.0
2023-09-24,너를 생각해,주시크 (Joosiq),주시크,0.0
2023-10-01,너를 생각해,주시크 (Joosiq),주시크,0.0
2023-10-08,너를 생각해,주시크 (Joosiq),주시크,0.0
2023-10-15,너를 생각해,주시크 (Joosiq),주시크,0.0
2023-10-22,너를 생각해,주시크 (Joosiq),주시크,0.0
2023-10-29,너를 생각해,주시크 (Joosiq),주시크,0.0
2023-11-05,너를 생각해,주시크 (Joosiq),주시크,0.0
2023-11-12,너를 생각해,주시크 (Joosiq),주시크,0.0
2023-11-19,너를 생각해,주시크 (Joosiq),주시크,0.0
2023-11-26,너를 생각해,주시크 (Joosiq),주시크,0.0
2023-12-03,너를 생각해,주시크 (Joosiq),주시크,0.0
2023-12-10,너를 생각해,주시크 (Joosiq),주시크,0.0
2023-12-17,너를 생각해,주시크 (Joosiq),주시크,0.0
2023-12-24,너를 생각해,주시크 (Joosiq),주시크,0.0
2023-12-31,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-01-07,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-01-14,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-01-21,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-01-28,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-02-04,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-02-11,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-02-18,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-02-25,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-03-03,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-03-10,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-03-17,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-03-24,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-03-31,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-04-07,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-04-14,너를 생각해,주시크 (Joosiq),주시크,12.0
2024-04-21,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-04-28,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-05-05,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-05-12,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-05-19,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-05-26,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-06-02,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-06-09,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-06-16,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-06-23,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-06-30,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-07-07,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-07-14,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-07-21,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-07-28,너를 생각해,주시크 (Joosiq),주시크,21.0
2024-08-04,너를 생각해,주시크 (Joosiq),주시크,29.0
2024-08-11,너를 생각해,주시크 (Joosiq),주시크,14.0
2024-08-18,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-08-25,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-09-01,너를 생각해,주시크 (Joosiq),주시크,0.0
2024-09-08,너를 생각해,주시크 (Joosiq),주시크,2.0
2024-09-15,너를 생각해,주시크 (Joosiq),주시크,4.0
2024-09-22,너를 생각해,주시크 (Joosiq),주시크,2.0
2023-09-24,LAW (Prod. Czaer),"윤미래, 비비(BIBI)",윤미래 비비,0.0
2023-10-01,LAW (Prod. Czaer),"윤미래, 비비(BIBI)",윤미래 비비,0.0
2023-10-08,LAW (Prod. Czaer),"윤미래, 비비(BIBI)",윤미래 비비,0.0
2023-10-15,LAW (Prod. Czaer),"윤미래, 비비(BIBI)",윤미래 비비,0.0
2023-10-22,LAW (Prod. Czaer),"윤미래, 비비(BIBI)",윤미래 비비,0.0
