date,Rank,Title,Artist,Production
2024-03-03,41,사건의 지평선,윤하,C9엔터테인먼트
2024-03-03,42,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment
2024-03-03,43,관객이 될게 (I stan U),아이유 (IU),EDAM엔터테인먼트
2024-03-03,44,사랑인가 봐,멜로망스(Melomance),플렉스엠
2024-03-03,45,후라이의 꿈,AKMU (악뮤),YG Entertainment
2024-03-03,46,심(心),DK,방구석 캐스팅
2024-03-03,47,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),쏘스뮤직
2024-03-03,48,주저하는 연인들을 위해,잔나비,페포니 뮤직
2024-03-03,49,Spicy,aespa,SM Entertainment
2024-03-03,50,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
2024-03-03,51,그대가 내 안에 박혔다(그내박),순순희(기태),"비에스(BS), 제나두엔터테인먼트"
2024-03-03,52,취중고백,김민석,프로젝트 리본
2024-03-03,53,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,SM Entertainment
2024-03-03,54,LOVE DIVE,IVE (아이브),스타쉽엔터테인먼트
2024-03-03,55,Discord,QWER,타마고 프로덕션
2024-03-03,56,Kitsch,IVE (아이브),스타쉽엔터테인먼트
2024-03-03,57,사랑하지 않아서 그랬어,임한별,플렉스엠
2024-03-03,58,After LIKE,IVE (아이브),스타쉽엔터테인먼트
2024-03-03,59,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,kanverse
2024-03-03,60,OMG,NewJeans,ADOR
2024-03-03,61,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),쏘스뮤직
2024-03-03,62,사랑..그게 뭔데,지아 (Zia),니즈뮤직
2024-03-03,63,다정히 내 이름을 부르면,"경서예지, 전건호",에버그로우
2024-03-03,64,Dangerously,Charlie Puth,Artist Partners
2024-03-03,65,별 떨어진다 (I Do),디오 (D.O.),SM Entertainment
2024-03-03,66,Steal The Show (From “엘리멘탈”),Lauv,Walt Disney Records
2024-03-03,67,손오공,세븐틴,플레디스
2024-03-03,68,Standing Next to You,정국,BIGHIT MUSIC
2024-03-03,69,WAY 4 LUV,PLAVE,VLAST
2024-03-03,70,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY,GLG
2024-03-03,71,"Shh.. (Feat. 혜인(HYEIN), 조원선 & Special Narr. 패티김)",아이유 (IU),EDAM엔터테인먼트
2024-03-03,72,해요 (2022),#안녕,일팔 프로젝트
2024-03-03,73,첫 눈,EXO,SM Entertainment
2024-03-03,74,음악의 신,세븐틴,플레디스
2024-03-03,75,Attention,NewJeans,ADOR
2024-03-03,76,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),플레디스
2024-03-03,77,물론,허각,니즈뮤직
2024-03-03,78,Swan Song,LE SSERAFIM (르세라핌),쏘스뮤직
2024-03-03,79,Fast Forward,전소미,The Black Label
2024-03-03,80,모래 알갱이,임영웅,물고기뮤직
2024-03-03,81,"그대가 있는 곳, 언제 어디든",로이킴,SBS 콘텐츠허브
2024-03-03,82,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records
2024-03-03,83,우리들의 블루스,임영웅,물고기뮤직
2024-03-03,84,봄날,방탄소년단,BIGHIT MUSIC
2024-03-03,85,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오 (Dynamic Duo), 이영지",Stone Music Entertainment
2024-03-03,86,봄이 와도,로이킴,WAKEONE
2024-03-03,87,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이"
2024-03-03,88,Beautiful Things,Benson Boone,Night Street Records/Warner Records
2024-03-03,89,Bubble,STAYC(스테이씨),하이업엔터테인먼트
2024-03-03,90,Dynamite,방탄소년단,BIGHIT MUSIC
2024-03-03,91,Off The Record,IVE (아이브),스타쉽엔터테인먼트
2024-03-03,92,DASH,NMIXX,JYP Entertainment
2024-03-03,93,Talk Saxy,RIIZE,SM Entertainment
2024-03-03,94,나에게 그대만이,탑현,레이벡스
2024-03-03,95,다시 만날 수 있을까,임영웅,물고기뮤직
2024-03-03,96,Do or Die,임영웅,물고기뮤직
2024-03-03,97,숲,최유리,쇼파르엔터테인먼트
2024-03-03,98,AK47,Men`s Tear (맨스티어),뷰티풀너드
2024-03-03,99,I Love You,안세하,방구석 캐스팅
2024-03-03,100,Stay,"The Kid LAROI, Justin Bieber",Columbia
2024-03-03,101,잠시라도 우리,"성시경, 나얼",에스케이재원
2024-03-03,102,Butter,방탄소년단,BIGHIT MUSIC
2024-03-03,103,Either Way,IVE (아이브),스타쉽엔터테인먼트
2024-03-03,104,무지개,임영웅,물고기뮤직
2024-03-03,105,Cruel Summer,Taylor Swift,Taylor Swift
2024-03-03,106,눈이 오잖아 (Feat.헤이즈),이무진,쇼플레이
2024-03-03,107,좋은 밤 좋은 꿈,너드커넥션 (Nerd Connection),ES Records
2024-03-03,108,희재,성시경,씨에스해피엔터테인먼트
2024-03-03,109,아버지,임영웅,물고기뮤직
2024-03-03,110,Watch Me Woo!,PLAVE,VLAST
2024-03-03,111,우리 영화,PLAVE,VLAST
2024-03-03,112,London Boy,임영웅,물고기뮤직
2024-03-03,113,Like I Do,J.Tajor,TuneCore
2024-03-03,114,밤편지,아이유 (IU),"페이브엔터테인먼트,카카오 M"
2024-03-03,115,어른,Sondia,Stone Music Entertainment
2024-03-03,116,Polaroid,임영웅,물고기뮤직
2024-03-03,117,Chill Kill,레드벨벳(Red Velvet),SM Entertainment
2024-03-03,118,ANTIFRAGILE,LE SSERAFIM (르세라핌),쏘스뮤직
2024-03-03,119,From,PLAVE,VLAST
2024-03-03,120,인생찬가,임영웅,물고기뮤직
2024-03-03,121,Obsessed,Ayumu Imazu,WM Japan
2024-03-03,122,버추얼 아이돌,PLAVE,VLAST
2024-03-03,123,TAP,태용 (TAEYONG),SM Entertainment
2024-03-03,124,하루,에일리 (Ailee),리뉴얼 프로젝트
2024-03-03,125,GODS,"NewJeans, League of Legends",라이엇 게임즈
2024-03-03,126,속는 셈 치고 다시 만나자,케이시 (Kassy),넥스타엔터테인먼트
2024-03-03,127,A bientot,임영웅,물고기뮤직
2024-03-03,128,Teddy Bear,STAYC(스테이씨),하이업엔터테인먼트
2024-03-03,129,Blueming,아이유 (IU),Kakao Entertainment
2024-03-03,130,연애편지,임영웅,물고기뮤직
2024-03-03,131,그라데이션,10cm,매직스트로베리사운드
2024-03-03,132,Off My Face,Justin Bieber,RBMG/Def Jam
2024-03-03,133,첫눈처럼 너에게 가겠다,에일리 (Ailee),"Stone Music Entertainment, 화앤담픽쳐스"
2024-03-03,134,Summer (Feat. BE`O (비오)),Paul Blanco,Ambition Musik
2024-03-03,135,New Jeans,NewJeans,ADOR
2024-03-03,136,거리에서,성시경,제로원인터랙티브
2024-03-03,137,ONE SPARK,TWICE,JYP Entertainment
2024-03-03,138,yours,데이먼스 이어 (Damons Year),Akashic Records
2024-03-03,139,선물,멜로망스(Melomance),"민트페이퍼, 광합성"
2024-03-03,140,널 미워하기로 했어,이예준,에이치엔에스에이치큐
2024-03-03,141,밤하늘의 별을(2020),경서,꿈의엔진
2024-03-03,142,그리워하다,비투비 (BTOB),큐브엔터테인먼트
2024-03-03,143,Sugarcoat (NATTY Solo),KISS OF LIFE,S2 ENTERTAINMENT INC.
2024-03-03,144,나의 X에게,경서,꿈의엔진
2024-03-03,145,Bad News,KISS OF LIFE,S2 ENTERTAINMENT INC.
2024-03-03,146,Merry PLLIstmas,PLAVE,VLAST
2024-03-03,147,That`s Hilarious,Charlie Puth,Atlantic Records UK
2024-03-03,148,TOMBOY,(여자)아이들,큐브엔터테인먼트
2024-03-03,149,I Love My Body,화사(Hwa Sa),피네이션
2024-03-03,150,Monologue,테이 (Tei),방구석 캐스팅
2024-03-03,151,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
2024-03-03,152,Candy,NCT DREAM,SM Entertainment
2024-03-03,153,2002,Anne-Marie,Atlantic Records UK
2024-03-03,154,When I Get Old,"Christopher, 청하",Parlophone Denmark
2024-03-03,155,Intrusive Thoughts,Natalie Jane,10K Projects/Capitol Records
2024-03-03,156,pocket locket,Alaina Castillo,뮤직테이블
2024-03-03,157,Next Level,aespa,SM Entertainment
2024-03-03,158,All Night (Feat. Saweetie),IVE (아이브),스타쉽엔터테인먼트
2024-03-03,159,첫사랑,백아,Baek A
2024-03-03,160,Memories,RIIZE,SM Entertainment
2024-03-03,161,그중에 그대를 만나,김호중,캔버스뮤직
2024-03-03,162,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),H1GHR MUSIC
2024-03-03,163,Shape of You,Ed Sheeran,Atlantic Records UK
2024-03-03,164,I`m Not The Only One,Sam Smith,Capitol Records
2024-03-03,165,All For You,"정은지, 서인국","젤리피쉬엔터테인먼트, 에이큐브엔터테인먼트"
2024-03-03,166,Love Yourself,Justin Bieber,"Def Jam Recordings, a division of UMG Recordings, Inc"
2024-03-03,167,꽃,지수 (JISOO),YG Entertainment
2024-03-03,168,Trip (Feat. Hannah),릴러말즈 (Leellamarz),STRAD
2024-03-03,169,Celebrity,아이유 (IU),EDAM엔터테인먼트
2024-03-03,170,Bye bye my blue,백예린,JYP Entertainment
2024-03-03,171,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
2024-03-03,172,BETELGEUSE,Yuuri,Sony Music Labels Inc.
2024-03-03,173,"밤, 바다",최유리,도너츠컬쳐
2024-03-03,174,응급실,이지 (izi),엠디엠이엔티
2024-03-03,175,Thinkin` About You,H1-KEY,GLG
2024-03-03,176,내가 아니라도,주호,IN A MILLION
2024-03-03,177,내 손을 잡아,아이유 (IU),더그루브엔터테인먼트
2024-03-03,178,사실말야내가말야그게그러니까말이야,케이시 (Kassy),넥스타엔터테인먼트
2024-03-03,179,바람 바람아,정서주,TV CHOSUN
2024-03-03,180,"yes, and?",Ariana Grande,Republic Records
2024-03-03,181,ELEVEN,IVE (아이브),스타쉽엔터테인먼트
2024-03-03,182,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),MAKTUB Company
2024-03-03,183,어디에도,엠씨더맥스 (M.C The Max),뮤직앤뉴
2024-03-03,184,Nobody Knows,KISS OF LIFE,S2 ENTERTAINMENT INC.
2024-03-03,185,다시 사랑한다면 (니글니글 버터플라이),김필,MBC
2024-03-03,186,라일락,아이유 (IU),EDAM엔터테인먼트
2024-03-03,187,새벽 통화,적재,리본 프로젝트
2024-03-03,188,그때 헤어지면 돼,로이킴,"Stone Music Entertainment, MMO Entertainment"
2024-03-03,189,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,"Stone Music Entertainment, 삼화네트웍스"
2024-03-03,190,Loving You Girl (Feat. Hkeem),Peder Elias,Columbia
2024-03-03,191,취기를 빌려 (취향저격 그녀 X 산들),산들,TOON STUDIO
2024-03-03,192,사랑에 연습이 있었다면 (Prod. 2soo),임재현,"엔에스씨컴퍼니, 디원미디어"
2024-03-03,193,마지막처럼,BLACKPINK,YG Entertainment
2024-03-03,194,FEARLESS,LE SSERAFIM (르세라핌),쏘스뮤직
2024-03-03,195,Square (2017),백예린,블루바이닐
2024-03-03,196,Vancouver,BIG Naughty (서동현),H1GHR MUSIC
2024-03-03,197,거리에서 (Feat. ASH ISLAND),릴러말즈 (Leellamarz),Ambition Musik
2024-03-03,198,잠깐 시간 될까,이무진,"BIGPLANETMADE, SWING ENTERTAINMENT"
2024-03-03,199,Feel My Rhythm,레드벨벳(Red Velvet),SM Entertainment
2024-03-03,200,That`s Not How This Works (feat. Dan + Shay),Charlie Puth,Atlantic Records
2024-03-10,1,밤양갱,비비(BIBI),Feel Ghood Music
2024-03-10,2,첫 만남은 계획대로 되지 않아,TWS (투어스),플레디스
2024-03-10,3,나는 아픈 건 딱 질색이니까,(여자)아이들,큐브엔터테인먼트
2024-03-10,4,EASY,LE SSERAFIM (르세라핌),쏘스뮤직
2024-03-10,5,Love wins all,아이유 (IU),EDAM엔터테인먼트
2024-03-10,6,To. X,태연 (TAEYEON),SM Entertainment
2024-03-10,7,비의 랩소디,임재현,"새벽테잎, IK PRODUCTION"
2024-03-10,8,홀씨,아이유 (IU),EDAM엔터테인먼트
2024-03-10,9,Perfect Night,LE SSERAFIM (르세라핌),쏘스뮤직
2024-03-10,10,Love 119,RIIZE,SM Entertainment
2024-03-10,11,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),TOON STUDIO
2024-03-10,12,에피소드,이무진,BIGPLANETMADE
2024-03-10,13,Smart,LE SSERAFIM (르세라핌),쏘스뮤직
2024-03-10,14,헤어지자 말해요,박재정,로맨틱팩토리
2024-03-10,15,Drama,aespa,SM Entertainment
2024-03-10,16,인사,범진,JMG (더블엑스엔터테인먼트)
2024-03-10,17,천상연,이창섭,TOON STUDIO
2024-03-10,18,MANIAC,VIVIZ (비비지),BIGPLANETMADE
2024-03-10,19,Shopper,아이유 (IU),EDAM엔터테인먼트
2024-03-10,20,Super Lady,(여자)아이들,큐브엔터테인먼트
2024-03-10,21,I AM,IVE (아이브),스타쉽엔터테인먼트
2024-03-10,22,Wife,(여자)아이들,큐브엔터테인먼트
2024-03-10,23,꿈,태연 (TAEYEON),모스트콘텐츠
2024-03-10,24,한 페이지가 될 수 있게,DAY6,JYP Entertainment
2024-03-10,25,예뻤어,DAY6,JYP Entertainment
2024-03-10,26,Seven (feat. Latto) - Clean Ver.,정국,BIGHIT MUSIC
2024-03-10,27,Get A Guitar,RIIZE,SM Entertainment
2024-03-10,28,너의 모든 순간,성시경,SBS 콘텐츠허브
2024-03-10,29,Love Lee,AKMU (악뮤),YG Entertainment
2024-03-10,30,Hype boy,NewJeans,ADOR
2024-03-10,31,Baddie,IVE (아이브),스타쉽엔터테인먼트
2024-03-10,32,ETA,NewJeans,ADOR
2024-03-10,33,Super Shy,NewJeans,ADOR
2024-03-10,34,Ditto,NewJeans,ADOR
2024-03-10,35,사막에서 꽃을 피우듯,우디(Woody),메이저나인
2024-03-10,36,사랑은 늘 도망가,임영웅,모스트콘텐츠
2024-03-10,37,퀸카 (Queencard),(여자)아이들,큐브엔터테인먼트
2024-03-10,38,You & Me,제니 (JENNIE),YG Entertainment
2024-03-10,39,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,TOON STUDIO
2024-03-10,40,사랑인가 봐,멜로망스(Melomance),플렉스엠
2024-03-10,41,사건의 지평선,윤하,C9엔터테인먼트
2024-03-10,42,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment
2024-03-10,43,WAY 4 LUV,PLAVE,VLAST
2024-03-10,44,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom),H1GHR MUSIC
2024-03-10,45,주저하는 연인들을 위해,잔나비,페포니 뮤직
2024-03-10,46,심(心),DK,방구석 캐스팅
2024-03-10,47,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),쏘스뮤직
2024-03-10,48,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
2024-03-10,49,후라이의 꿈,AKMU (악뮤),YG Entertainment
2024-03-10,50,Spicy,aespa,SM Entertainment
2024-03-10,51,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,SM Entertainment
2024-03-10,52,그대가 내 안에 박혔다(그내박),순순희(기태),"비에스(BS), 제나두엔터테인먼트"
2024-03-10,53,취중고백,김민석,프로젝트 리본
2024-03-10,54,LOVE DIVE,IVE (아이브),스타쉽엔터테인먼트
2024-03-10,55,관객이 될게 (I stan U),아이유 (IU),EDAM엔터테인먼트
2024-03-10,56,사랑하지 않아서 그랬어,임한별,플렉스엠
2024-03-10,57,Kitsch,IVE (아이브),스타쉽엔터테인먼트
2024-03-10,58,After LIKE,IVE (아이브),스타쉽엔터테인먼트
2024-03-10,59,다정히 내 이름을 부르면,"경서예지, 전건호",에버그로우
2024-03-10,60,Discord,QWER,타마고 프로덕션
2024-03-10,61,OMG,NewJeans,ADOR
2024-03-10,62,사랑..그게 뭔데,지아 (Zia),니즈뮤직
2024-03-10,63,Steal The Show (From “엘리멘탈”),Lauv,Walt Disney Records
2024-03-10,64,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),쏘스뮤직
2024-03-10,65,Dangerously,Charlie Puth,Artist Partners
2024-03-10,66,별 떨어진다 (I Do),디오 (D.O.),SM Entertainment
2024-03-10,67,손오공,세븐틴,플레디스
2024-03-10,68,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,kanverse
2024-03-10,69,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY,GLG
2024-03-10,70,Standing Next to You,정국,BIGHIT MUSIC
2024-03-10,71,해요 (2022),#안녕,일팔 프로젝트
2024-03-10,72,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),플레디스
2024-03-10,73,봄날,방탄소년단,BIGHIT MUSIC
2024-03-10,74,음악의 신,세븐틴,플레디스
2024-03-10,75,물론,허각,니즈뮤직
2024-03-10,76,봄이 와도,로이킴,WAKEONE
2024-03-10,77,Fast Forward,전소미,The Black Label
2024-03-10,78,첫 눈,EXO,SM Entertainment
2024-03-10,79,Attention,NewJeans,ADOR
2024-03-10,80,모래 알갱이,임영웅,물고기뮤직
2024-03-10,81,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records
2024-03-10,82,우리들의 블루스,임영웅,물고기뮤직
2024-03-10,83,Beautiful Things,Benson Boone,Night Street Records/Warner Records
2024-03-10,84,"그대가 있는 곳, 언제 어디든",로이킴,SBS 콘텐츠허브
2024-03-10,85,"Shh.. (Feat. 혜인(HYEIN), 조원선 & Special Narr. 패티김)",아이유 (IU),EDAM엔터테인먼트
2024-03-10,86,Swan Song,LE SSERAFIM (르세라핌),쏘스뮤직
2024-03-10,87,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이"
2024-03-10,88,Dynamite,방탄소년단,BIGHIT MUSIC
2024-03-10,89,BODY,하이라이트(Highlight),어라운드 어스
2024-03-10,90,AK47,Men`s Tear (맨스티어),뷰티풀너드
2024-03-10,91,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오 (Dynamic Duo), 이영지",Stone Music Entertainment
2024-03-10,92,숲,최유리,쇼파르엔터테인먼트
2024-03-10,93,Off The Record,IVE (아이브),스타쉽엔터테인먼트
2024-03-10,94,Bubble,STAYC(스테이씨),하이업엔터테인먼트
2024-03-10,95,DASH,NMIXX,JYP Entertainment
2024-03-10,96,다시 만날 수 있을까,임영웅,물고기뮤직
2024-03-10,97,Do or Die,임영웅,물고기뮤직
2024-03-10,98,나에게 그대만이,탑현,레이벡스
2024-03-10,99,Stay,"The Kid LAROI, Justin Bieber",Columbia
2024-03-10,100,Talk Saxy,RIIZE,SM Entertainment
2024-03-10,101,FRI(END)S,V,BIGHIT MUSIC
2024-03-10,102,Butter,방탄소년단,BIGHIT MUSIC
2024-03-10,103,Cruel Summer,Taylor Swift,Taylor Swift
2024-03-10,104,EENIE MEENIE (Feat. 홍중(ATEEZ)),청하,MORE VISION
2024-03-10,105,무지개,임영웅,물고기뮤직
2024-03-10,106,Wish You Hell,웬디 (WENDY),SM Entertainment
2024-03-10,107,좋은 밤 좋은 꿈,너드커넥션 (Nerd Connection),ES Records
2024-03-10,108,희재,성시경,씨에스해피엔터테인먼트
2024-03-10,109,잠시라도 우리,"성시경, 나얼",에스케이재원
2024-03-10,110,Either Way,IVE (아이브),스타쉽엔터테인먼트
2024-03-10,111,I Love You,안세하,방구석 캐스팅
2024-03-10,112,우리 영화,PLAVE,VLAST
2024-03-10,113,밤편지,아이유 (IU),"페이브엔터테인먼트,카카오 M"
2024-03-10,114,아버지,임영웅,물고기뮤직
2024-03-10,115,자꾸만 웃게 돼,부석순 (SEVENTEEN),"소리날리, 모스트콘텐츠"
2024-03-10,116,London Boy,임영웅,물고기뮤직
2024-03-10,117,Watch Me Woo!,PLAVE,VLAST
2024-03-10,118,어른,Sondia,Stone Music Entertainment
2024-03-10,119,Obsessed,Ayumu Imazu,WM Japan
2024-03-10,120,Polaroid,임영웅,물고기뮤직
2024-03-10,121,Like I Do,J.Tajor,TuneCore
2024-03-10,122,ANTIFRAGILE,LE SSERAFIM (르세라핌),쏘스뮤직
2024-03-10,123,From,PLAVE,VLAST
2024-03-10,124,눈이 오잖아 (Feat.헤이즈),이무진,쇼플레이
2024-03-10,125,인생찬가,임영웅,물고기뮤직
2024-03-10,126,Blueming,아이유 (IU),Kakao Entertainment
2024-03-10,127,그라데이션,10cm,매직스트로베리사운드
2024-03-10,128,Chill Kill,레드벨벳(Red Velvet),SM Entertainment
2024-03-10,129,속는 셈 치고 다시 만나자,케이시 (Kassy),넥스타엔터테인먼트
2024-03-10,130,ONE SPARK,TWICE,JYP Entertainment
2024-03-10,131,버추얼 아이돌,PLAVE,VLAST
2024-03-10,132,"묘해, 너와",태일 (TAEIL),"SLL, 보이저뮤직"
2024-03-10,133,pocket locket,Alaina Castillo,뮤직테이블
2024-03-10,134,A bientot,임영웅,물고기뮤직
2024-03-10,135,그중에 그대를 만나,김호중,캔버스뮤직
2024-03-10,136,yours,데이먼스 이어 (Damons Year),Akashic Records
2024-03-10,137,하루,에일리 (Ailee),리뉴얼 프로젝트
2024-03-10,138,선물,멜로망스(Melomance),"민트페이퍼, 광합성"
2024-03-10,139,밤하늘의 별을(2020),경서,꿈의엔진
2024-03-10,140,Off My Face,Justin Bieber,RBMG/Def Jam
2024-03-10,141,Teddy Bear,STAYC(스테이씨),하이업엔터테인먼트
2024-03-10,142,첫눈처럼 너에게 가겠다,에일리 (Ailee),"Stone Music Entertainment, 화앤담픽쳐스"
2024-03-10,143,연애편지,임영웅,물고기뮤직
2024-03-10,144,Summer (Feat. BE`O (비오)),Paul Blanco,Ambition Musik
2024-03-10,145,거리에서,성시경,제로원인터랙티브
2024-03-10,146,GODS,"NewJeans, League of Legends",라이엇 게임즈
