,date,Rank,New_Artist,Title,Production,Runtime,Genre,Weekly Views,n_score,g_score,ky_chart_on,Genre_split,J-POP,Soul,Trot,Pop,OriginalSoundtrack,Hip-Hop,Rap,Drama,Electronica,Rock,KoreanMovies,R&B,Ballad,Classical,Indie,All,Crossover,Jazz,Blues,K-Pop,Folk,Dance,Traditional,season_autumn,season_spring,season_summer,season_winter
6981,2024-06-02,74,임영웅,우리들의 블루스,물고기뮤직,-5.462535829788281,가요/발라드,-1.0118847345714863,0.0005294549072134298,0.0027,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6982,2024-06-02,75,아이유,홀씨,EDAM엔터테인먼트,-5.473574471075534,가요/랩/힙합,-1.011884573551425,-0.001330772290693034,0.0046,0,"['K-Pop', 'Rap', 'Hip-Hop']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6983,2024-06-02,76,디케이,심(心),방구석 캐스팅,-5.428040075765614,가요/락,-1.011885148233292,-0.0004689456864797512,0.0012,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6984,2024-06-02,77,부석순,파이팅 해야지 (Feat. 이영지),플레디스,-5.463915659949188,가요/댄스,-1.0118847709292216,0.00024558852195754287,0.0002,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
6985,2024-06-02,78,순순희,그대가 내 안에 박혔다(그내박),"비에스(BS), 제나두엔터테인먼트",-5.455636678983748,가요/인디,-1.011885148233292,0.00048035811403943605,0.0,0,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6986,2024-06-02,79,세븐틴,손오공,플레디스,-5.467365235351454,가요/댄스,-1.0118847709292216,-0.0005655262696229102,0.0049,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
6987,2024-06-02,80,아이브,Kitsch,스타쉽엔터테인먼트,-5.470814810753721,가요/댄스,-1.0118843887158577,-8.190254309995565e-05,0.0039000000000000003,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
6988,2024-06-02,81,임영웅,모래 알갱이,물고기뮤직,-5.453566933742388,가요/발라드,-1.0118847345714863,0.0005294549072134298,0.0027,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6989,2024-06-02,82,제니,You & Me,YG Entertainment,-5.4818534520409745,가요/댄스,-1.011885148233292,-0.003347674522392579,0.0026000000000000003,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
6990,2024-06-02,83,로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",TOON STUDIO,-5.427350160685161,가요/발라드,-1.0118849862660806,-0.0015542135596420103,0.0033000000000000004,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6991,2024-06-02,84,세븐틴,청춘찬가,플레디스,-5.472884555995081,가요/락,-1.0118847709292216,-0.0005655262696229102,0.0049,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6992,2024-06-02,85,엔플라잉,Star,"BON FACTORY, Stone Music Entertainment",-5.454946763903294,OST/드라마,-1.0118849159922014,0.005985273922846989,0.01,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6993,2024-06-02,86,찰리 푸스,I Don`t Think That I Like Her,Atlantic Records,-5.4749543012364414,POP/팝,-1.0118849196037452,-0.00329122142647756,0.0008,0,"['Pop', 'Pop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6994,2024-06-02,87,임한별,사랑하지 않아서 그랬어,플렉스엠,-5.450807273420574,가요/발라드,-1.011885148233292,-0.0010693296743652832,0.0007000000000000001,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6995,2024-06-02,88,임영웅,이제 나만 믿어요,"TV CHOSUN, 쇼플레이",-5.437698886891961,가요/트로트,-1.0118847345714863,0.0005294549072134298,0.0027,0,"['K-Pop', 'Trot']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6996,2024-06-02,89,여자 아이들,Super Lady,큐브엔터테인먼트,-5.500481159213214,가요/댄스,-1.0118847400201483,-0.0020303096018334274,0.0004,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
6997,2024-06-02,90,방탄소년단,봄날,BIGHIT MUSIC,-5.416311519397907,가요/댄스,-1.0118849300517447,0.0007682005521952272,0.0009,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
6998,2024-06-02,91,엔플라잉,Blue Moon,FNC엔터테인먼트,-5.457016509144655,가요/락,-1.0118849159922014,0.005985273922846989,0.01,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6999,2024-06-02,92,방탄소년단,Dynamite,BIGHIT MUSIC,-5.4680551504319075,가요/댄스,-1.0118849300517447,0.0007682005521952272,0.0009,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7000,2024-06-02,93,헤이즈,멈춰줘,소리날리,-5.4452879527769475,OST/드라마,-1.0118850146856124,-0.0027889160984616726,0.0005,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7001,2024-06-02,94,악뮤,후라이의 꿈,YG Entertainment,-5.463915659949188,가요/블루스/포크,-1.0118847792830605,0.0010221406873665174,0.0037,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
7002,2024-06-02,95,임영웅,다시 만날 수 있을까,물고기뮤직,-5.416311519397907,가요/발라드,-1.0118847345714863,0.0005294549072134298,0.0027,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7003,2024-06-02,96,찰리 푸스,Dangerously,Artist Partners,-5.4680551504319075,POP/팝,-1.0118849196037452,-0.00329122142647756,0.0008,0,"['Pop', 'Pop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7004,2024-06-02,97,라우브,Steal The Show (From “엘리멘탈”),Walt Disney Records,-5.472194640914627,OST/전체,-1.011884997802669,0.0015827631381260037,0.0008,0,"['OriginalSoundtrack', 'All']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7005,2024-06-02,98,아이브,After LIKE,스타쉽엔터테인먼트,-5.483233282201882,가요/댄스,-1.0118843887158577,-8.190254309995565e-05,0.0039000000000000003,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7006,2024-06-02,99,큐더블유이알,Discord,타마고 프로덕션,-5.489442517925961,가요/락,-1.0118846416799554,0.004787234946873097,0.0076,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7007,2024-06-02,100,임영웅,Do or Die,물고기뮤직,-5.463915659949188,가요/댄스,-1.0118847345714863,0.0005294549072134298,0.0027,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7008,2024-06-02,101,이클립스,You & I,"BON FACTORY, Stone Music Entertainment",-5.488752602845508,OST/드라마,-1.0118849187950714,0.004489044085031322,0.0,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7009,2024-06-02,102,뉴진스,New Jeans,ADOR,-5.530147507672708,가요/댄스,-1.011883833264899,-0.0015122038992992355,0.0007000000000000001,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7010,2024-06-02,103,플레이브,WAY 4 LUV,VLAST,-5.4542568488228405,가요/락,-1.011885148233292,-0.002264413830093329,0.0005,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7011,2024-06-02,105,우디,혹시 세상에 혼자 남겨진 것 같다면,골든문(GDM),-5.480473621880067,가요/락,-1.011885148233292,-0.0024380717713792556,0.0063,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7012,2024-06-02,106,임영웅,무지개,물고기뮤직,-5.470124895673268,가요/전체,-1.0118847345714863,0.0005294549072134298,0.0027,0,"['K-Pop', 'All']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7013,2024-06-02,108,테일러 스위프트,Cruel Summer,테일러 스위프트,-5.4818534520409745,POP/팝,-1.01188500740617,-0.003318152531236191,0.0027,0,"['Pop', 'Pop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7014,2024-06-02,109,임영웅,London Boy,물고기뮤직,-5.437008971811508,가요/락,-1.0118847345714863,0.0005294549072134298,0.0027,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7015,2024-06-02,110,하이키,건물 사이에 피어난 장미 (Rose Blossom),GLG,-5.470124895673268,가요/댄스,-1.011885148233292,-0.0018848308265358685,0.0,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7016,2024-06-02,111,디오,별 떨어진다 (I Do),SM Entertainment,-5.492892093328227,가요/발라드,-1.0118850488224225,-0.0014816838624098594,0.0031,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7017,2024-06-02,112,임영웅,Polaroid,물고기뮤직,-5.463225744868734,가요/락,-1.0118847345714863,0.0005294549072134298,0.0027,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7018,2024-06-02,113,보이넥스트도어,"Earth, Wind & Fire",KOZ 엔터테인먼트,-5.4818534520409745,가요/댄스,-1.011885148233292,-0.0009397621675563618,0.0049,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7019,2024-06-02,114,#안녕,해요 (2022),일팔 프로젝트,-5.441148462294228,가요/발라드,-1.011885148233292,-0.002733528592788844,0.0062,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7020,2024-06-02,115,임영웅,인생찬가,물고기뮤직,-5.444598037696495,가요/발라드,-1.0118847345714863,0.0005294549072134298,0.0027,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7021,2024-06-02,116,르세라핌,"이브, 프시케 그리고 푸른 수염의 아내",쏘스뮤직,-5.477024046477801,가요/댄스,-1.0118848969619805,-0.002663397229696873,0.0028000000000000004,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7022,2024-06-02,117,혁오,TOMBOY,두루두루 아티스트 컴퍼니,-5.438388801972414,가요/락,-1.011885148233292,-0.0014281593754386082,0.0004,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7023,2024-06-02,117,혁오,TOMBOY,두루두루 아티스트 컴퍼니,-5.438388801972414,가요/락,-1.011885148233292,-0.0014281593754386082,0.0023,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7024,2024-06-02,118,이클립스,I`ll Be There,"BON FACTORY, Stone Music Entertainment",-5.444598037696495,OST/드라마,-1.0118849187950714,0.004489044085031322,0.0,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7025,2024-06-02,119,이클립스,만날테니까,"BON FACTORY, Stone Music Entertainment",-5.489442517925961,OST/드라마,-1.0118849187950714,0.004489044085031322,0.0,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7026,2024-06-02,120,허각,물론,니즈뮤직,-5.450807273420574,가요/발라드,-1.0118849999332744,1.2979346043118407e-05,0.0073,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7027,2024-06-02,121,여자 아이들,Wife,큐브엔터테인먼트,-5.521868526707268,가요/댄스,-1.0118847400201483,-0.0020303096018334274,0.0004,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7028,2024-06-02,122,볼빨간사춘기,사랑할 수밖에,쇼파르엔터테인먼트,-5.450117358340121,가요/인디,-1.0118848636472093,0.002840201965244737,0.0022,0,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7029,2024-06-02,123,지아,사랑..그게 뭔데,니즈뮤직,-5.449427443259668,가요/발라드,-1.011885148233292,-0.0005379015734862029,0.009000000000000001,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7030,2024-06-02,124,최유리,숲,쇼파르엔터테인먼트,-5.448047613098761,가요/인디,-1.0118850021709407,0.0031637744406415045,0.004,0,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7031,2024-06-02,125,악뮤,롱디,YG Entertainment,-5.479093791719161,가요/블루스/포크,-1.0118847792830605,0.0010221406873665174,0.0037,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
7032,2024-06-02,126,에스파,Live My Life,SM Entertainment,-5.4956517536500415,가요/락,-1.0118838400370083,0.002281589719729269,0.0026000000000000003,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7033,2024-06-02,127,임영웅,연애편지,물고기뮤직,-5.457016509144655,가요/블루스/포크,-1.0118847345714863,0.0005294549072134298,0.0027,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
7034,2024-06-02,128,엔믹스,DASH,JYP Entertainment,-5.490132433006415,가요/댄스,-1.011884965620441,0.0004984499612356022,0.0014000000000000002,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7035,2024-06-02,129,에스파,Next Level,SM Entertainment,-5.452187103581481,가요/댄스,-1.0118838400370083,0.002281589719729269,0.0026000000000000003,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7036,2024-06-02,130,폴킴,좋아해요,소리날리,-5.436319056731055,OST/드라마,-1.011884985529194,-0.003303180837114366,0.0022,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7037,2024-06-02,132,10cm,그라데이션,매직스트로베리사운드,-5.466675320271001,가요/인디,-1.0118848558690459,0.0019068729452153778,0.0,0,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7038,2024-06-02,133,성시경,희재,씨에스해피엔터테인먼트,-5.410792198754281,OST/한국영화,-1.0118849222895647,-0.001209726481440627,0.0014000000000000002,1,"['OriginalSoundtrack', 'KoreanMovies']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7039,2024-06-02,133,성시경,희재,씨에스해피엔터테인먼트,-5.410792198754281,OST/한국영화,-1.0118849222895647,-0.001209726481440627,0.0005,1,"['OriginalSoundtrack', 'KoreanMovies']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7040,2024-06-02,134,세븐틴,음악의 신,플레디스,-5.463915659949188,가요/댄스,-1.0118847709292216,-0.0005655262696229102,0.0049,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7041,2024-06-02,135,도영,반딧불 (Little Light),SM Entertainment,-5.450117358340121,가요/락,-1.011885148233292,-0.0023238338437782304,0.004,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7042,2024-06-02,136,폴 블랑코,Summer (Feat. 비오 (비오)),Ambition Musik,-5.467365235351454,가요/랩/힙합,-1.011885148233292,0.0032452684031844944,0.0,0,"['K-Pop', 'Rap', 'Hip-Hop']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7043,2024-06-02,138,로이킴,봄이 와도,WAKEONE,-5.441148462294228,가요/발라드,-1.0118849862660806,-0.0015542135596420103,0.0033000000000000004,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7044,2024-06-02,139,너드커넥션,좋은 밤 좋은 꿈,ES Records,-5.421830840041534,가요/인디,-1.0118850325197706,-0.00018868839589466927,0.0063,0,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7045,2024-06-02,140,에스파,Set The Tone,SM Entertainment,-5.465295490110094,가요/댄스,-1.0118838400370083,0.002281589719729269,0.0026000000000000003,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7046,2024-06-02,141,데이식스,Love me or Leave me,JYP Entertainment,-5.451497188501027,가요/락,-1.0118845666725995,-0.000669318993345663,0.0037,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7047,2024-06-02,142,에드 시런,Shape of You,Atlantic Records UK,-5.443908122616041,POP/팝,-1.011885024694277,-8.837169407832461e-05,0.006500000000000001,0,"['Pop', 'Pop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7048,2024-06-02,143,디오,Popcorn,COMPANY SOOSOO,-5.480473621880067,가요/발라드,-1.0118850488224225,-0.0014816838624098594,0.0031,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7049,2024-06-02,144,아이유,밤편지,"페이브엔터테인먼트,카카오 M",-5.430799736087428,가요/발라드,-1.011884573551425,-0.001330772290693034,0.0046,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7050,2024-06-02,145,종호,A Day,"BON FACTORY, Stone Music Entertainment",-5.444598037696495,OST/드라마,-1.011885148233292,0.0008020826926396695,0.01,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7051,2024-06-02,146,볼빨간사춘기,여행,쇼파르엔터테인먼트,-5.452877018661934,가요/인디,-1.0118848636472093,0.002840201965244737,0.0022,0,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7052,2024-06-02,147,아이유,Shopper,EDAM엔터테인먼트,-5.456326594064201,가요/락,-1.011884573551425,-0.001330772290693034,0.0046,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7053,2024-06-02,148,뉴진스,Cool With You,ADOR,-5.503240819535028,가요/댄스,-1.011883833264899,-0.0015122038992992355,0.0007000000000000001,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7054,2024-06-02,149,앤 마리,2002,Atlantic Records UK,-5.476334131397348,POP/팝,-1.011885148233292,0.0021784200184943817,0.0,0,"['Pop', 'Pop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7055,2024-06-02,150,부석순,자꾸만 웃게 돼,"소리날리, 모스트콘텐츠",-5.457706424225108,OST/드라마,-1.0118847709292216,0.00024558852195754287,0.0002,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7056,2024-06-02,152,뉴진스,Cookie,ADOR,-5.444598037696495,가요/댄스,-1.011883833264899,-0.0015122038992992355,0.0007000000000000001,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7057,2024-06-02,153,데이먼스 이어,yours,Akashic Records,-5.491512263167321,가요/인디,-1.011885148233292,0.0007280055204578846,0.005600000000000001,0,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7058,2024-06-02,154,플레이브,우리 영화,VLAST,-5.494271923489134,가요/랩/힙합,-1.011885148233292,-0.002264413830093329,0.0005,0,"['K-Pop', 'Rap', 'Hip-Hop']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7059,2024-06-02,155,아이유,Blueming,Kakao Entertainment,-5.455636678983748,가요/락,-1.011884573551425,-0.001330772290693034,0.0046,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7060,2024-06-02,156,르세라핌,UNFORGIVEN (feat. Nile Rodgers),쏘스뮤직,-5.479783706799614,가요/댄스,-1.0118848969619805,-0.002663397229696873,0.0028000000000000004,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7061,2024-06-02,157,멜로망스,선물,"민트페이퍼, 광합성",-5.4252804154438,가요/인디,-1.011884969141665,0.0022847209622006434,0.0008,0,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7062,2024-06-02,157,멜로망스,선물,"민트페이퍼, 광합성",-5.4252804154438,가요/인디,-1.011884969141665,0.0022847209622006434,0.0005,0,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7063,2024-06-02,159,비투비,그리워하다,큐브엔터테인먼트,-5.441838377374681,가요/발라드,-1.011885007344028,-0.0020980658177062878,0.005200000000000001,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7064,2024-06-02,160,임영웅,보금자리,물고기뮤직,-5.486682857604148,가요/트로트,-1.0118847345714863,0.0005294549072134298,0.0027,0,"['K-Pop', 'Trot']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7065,2024-06-02,161,하성운,선물,"BON FACTORY, Stone Music Entertainment",-5.405272878110654,OST/드라마,-1.011885148233292,-0.0005978700082607466,0.0008,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7066,2024-06-02,161,하성운,선물,"BON FACTORY, Stone Music Entertainment",-5.405272878110654,OST/드라마,-1.011885148233292,-0.0005978700082607466,0.0005,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7067,2024-06-02,162,에이티즈,WORK,KQ Entertainment,-5.486682857604148,가요/댄스,-1.011885148233292,0.00421211764606421,0.01,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7068,2024-06-02,164,악뮤,답답해,YG Entertainment,-5.483923197282334,가요/댄스,-1.0118847792830605,0.0010221406873665174,0.0037,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7069,2024-06-02,165,루시,개화 (Flowering),미스틱스토리,-5.432179566248334,가요/락,-1.011885148233292,0.0003019912115224104,0.0004,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7070,2024-06-02,166,저스틴 비버,Off My Face,RBMG/Def Jam,-5.497031583810948,POP/팝,-1.0118849872076503,0.0007659645265025326,0.0009,0,"['Pop', 'Pop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7071,2024-06-02,167,서동현,정이라고 하자 (Feat. 10CM),H1GHR MUSIC,-5.4749543012364414,가요/인디,-1.0118849288946756,-0.0023791366667828056,0.0025,0,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7072,2024-06-02,168,에일리,첫눈처럼 너에게 가겠다,"Stone Music Entertainment, 화앤담픽쳐스",-5.446667782937854,OST/드라마,-1.0118850300233397,-0.0034563425483019276,0.0024,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
