Unnamed: 0,date,Rank,Title,Artist_x,Production,Weekly Views,Genre,Runtime,New_Artist,n_score,g_score,ky_chart_on,Artist_y,Date,Ratio
111,2023-09-24,108,Heaven(2023),임재현,캔버스뮤직,0.0,OST / 드라마,4:40,임재현,11.06192,0.0,False,임재현,2023-09-24,11.06192
113,2023-09-24,110,アイドル,YOASOBI,요아소비,0.0,J-POP / 팝,3:33,요아소비,48.61054,29.0,False,요아소비,2023-09-24,48.61054
119,2023-09-24,115,Shut Down,블랙핑크,YG Entertainment,4668125.0,가요 / 랩/힙합,2:56,블랙핑크,63.54764,10.0,False,블랙핑크,2023-09-24,63.54764
138,2023-09-24,134,Pink Venom,블랙핑크,YG Entertainment,4668125.0,가요 / 랩/힙합,3:07,블랙핑크,63.54764,10.0,False,블랙핑크,2023-09-24,63.54764
202,2023-09-24,195,마지막처럼,블랙핑크,YG Entertainment,4668125.0,가요 / 댄스,3:33,블랙핑크,63.54764,10.0,False,블랙핑크,2023-09-24,63.54764
121,2023-09-24,117,한 페이지가 될 수 있게,데이식스,JYP Entertainment,2954926.0,가요 / 락,3:26,데이식스,7.45101,9.0,False,데이식스,2023-09-24,7.45101
126,2023-09-24,122,예뻤어,데이식스,JYP Entertainment,2954926.0,가요 / 락,4:43,데이식스,7.45101,9.0,False,데이식스,2023-09-24,7.45101
123,2023-09-24,119,첫사랑,백아,Baek A,0.0,가요 / 블루스/포크,3:09,백아,85.83268,50.0,False,백아,2023-09-24,85.83268
124,2023-09-24,120,NIGHT DANCER,imase,Universal Music,0.0,J-POP / 팝,3:31,이마세,51.10384,0.0,False,이마세,2023-09-24,51.10384
132,2023-09-24,128,폼미쳤다,영탁,탁스튜디오,0.0,가요 / 댄스,2:47,영탁,87.95757,51.0,False,영탁,2023-09-24,87.95757
134,2023-09-24,130,내가 아니라도,주호,IN A MILLION,0.0,가요 / 발라드,4:08,주호,10.8239,3.0,True,주호,2023-09-24,10.8239
136,2023-09-24,132,Off My Face,Justin Bieber,RBMG/Def Jam,2780062.0,POP / 팝,2:37,저스틴 비버,49.83227,15.0,False,저스틴 비버,2023-09-24,49.83227
182,2023-09-24,175,Love Yourself,Justin Bieber,"Def Jam Recordings, a division of UMG Recordings, Inc",2780062.0,POP / 팝,3:54,저스틴 비버,49.83227,15.0,False,저스틴 비버,2023-09-24,49.83227
139,2023-09-24,135,Sugarcoat (NATTY Solo),KISS OF LIFE,S2 ENTERTAINMENT INC.,0.0,가요 / R&B/소울,3:00,키스 오브 라이프,5.72328,4.0,False,키스 오브 라이프,2023-09-24,5.72328
147,2023-09-24,143,이럴거면,거미,Studio Beyond,0.0,가요 / 발라드,3:47,거미,43.36905,44.0,False,거미,2023-09-24,43.36905
148,2023-09-24,144,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),Stone Music Entertainment,1602084.0,가요 / 랩/힙합,2:27,지코,1.87275,5.0,False,지코,2023-09-24,1.87275
149,2023-09-24,145,2002,Anne-Marie,Atlantic Records UK,0.0,POP / 팝,3:07,앤 마리,64.33148,0.0,False,앤 마리,2023-09-24,64.33148
150,2023-09-24,146,Boat,죠지,크래프트앤준,0.0,가요 / R&B/소울,3:12,죠지,38.24694,20.0,False,죠지,2023-09-24,38.24694
151,2023-09-24,147,그리워하다,비투비 (BTOB),큐브엔터테인먼트,1893514.0,가요 / 발라드,3:57,비투비,26.33575,61.0,False,비투비,2023-09-24,26.33575
152,2023-09-24,148,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),MBC,1676804.0,가요 / 발라드,3:43,WSG워너비,85.3409,0.0,False,WSG워너비,2023-09-24,85.3409
158,2023-09-24,154,In Bloom,ZEROBASEONE (제로베이스원),WAKEONE,0.0,가요 / 댄스,3:01,제로베이스원,63.7724,5.0,False,제로베이스원,2023-09-24,63.7724
161,2023-09-24,157,KNOCK,이채연,WM엔터테인먼트,0.0,가요 / 댄스,2:53,이채연,73.89272,22.0,False,이채연,2023-09-24,73.89272
164,2023-09-24,160,첫눈처럼 너에게 가겠다,에일리 (Ailee),"Stone Music Entertainment, 화앤담픽쳐스",1538524.0,OST / 드라마,3:50,에일리,7.20286,34.0,False,에일리,2023-09-24,7.20286
167,2023-09-24,162,늦은 밤 너의 집 앞 골목길에서,노을,씨제스엔터테인먼트,1600204.0,가요 / 발라드,3:36,노을,85.67179,10.0,False,노을,2023-09-24,85.67179
168,2023-09-24,162,늦은 밤 너의 집 앞 골목길에서,노을,씨제스엔터테인먼트,1600204.0,가요 / 발라드,3:36,노을,85.67179,0.0,False,노을,2023-09-24,85.67179
170,2023-09-24,164,Bye bye my blue,백예린,JYP Entertainment,3104738.0,가요 / R&B/소울,3:24,백예린,56.40243,20.0,False,백예린,2023-09-24,56.40243
206,2023-09-24,199,Square (2017),백예린,블루바이닐,3104738.0,가요 / 전체,4:22,백예린,56.40243,20.0,False,백예린,2023-09-24,56.40243
171,2023-09-24,165,I`m Not The Only One,Sam Smith,Capitol Records,0.0,POP / 팝,3:59,샘 스미스,6.64164,20.0,False,샘 스미스,2023-09-24,6.64164
172,2023-09-24,165,I`m Not The Only One,Sam Smith,Capitol Records,0.0,POP / 팝,3:59,샘 스미스,6.64164,49.0,False,샘 스미스,2023-09-24,6.64164
173,2023-09-24,166,Happiness,"허용별 (허각, 신용재, 임한별)",플렉스엠,2468924.0,가요 / 발라드,4:17,허용별,19.00169,0.0,False,허용별,2023-09-24,19.00169
188,2023-09-24,181,Shape of You,Ed Sheeran,Atlantic Records UK,2031892.0,POP / 팝,3:54,에드 시런,65.60055,85.0,False,에드 시런,2023-09-24,65.60055
192,2023-09-24,185,yours,데이먼스 이어 (Damons Year),Akashic Records,0.0,가요 / 인디,2:45,데이먼스 이어,67.1909,76.0,False,데이먼스 이어,2023-09-24,67.1909
193,2023-09-24,186,Love Me Like This,엔믹스,JYP Entertainment,1518475.0,가요 / 댄스,3:09,엔믹스,30.88872,10.0,False,엔믹스,2023-09-24,30.88872
194,2023-09-24,187,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),MAKTUB Company,1544701.0,가요 / 인디,4:26,마크툽,43.0021,15.0,False,마크툽,2023-09-24,43.0021
197,2023-09-24,190,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),Stone Music Entertainment,2095750.0,가요 / 랩/힙합,3:25,헤이즈,14.56436,5.0,False,헤이즈,2023-09-24,14.56436
198,2023-09-24,191,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,뷰티플노이즈,1519219.0,가요 / 랩/힙합,3:02,김승민,53.18739,5.0,False,김승민,2023-09-24,53.18739
199,2023-09-24,192,어디에도,엠씨더맥스 (M.C The Max),뮤직앤뉴,2928199.0,가요 / 발라드,5:31,엠씨더맥스,46.9601,2.0,True,엠씨더맥스,2023-09-24,46.9601
200,2023-09-24,193,BETELGEUSE,Yuuri,Sony Music Labels Inc.,1581660.0,J-POP / 락,3:50,유우리,18.11441,1.0,False,유우리,2023-09-24,18.11441
205,2023-09-24,198,LOVE me,BE`O (비오),"BPM ENTERTAINMENT, SWING ENTERTAINMENT, 페임어스엔터테인먼트",1472656.0,가요 / 랩/힙합,2:53,비오,12.53354,30.0,False,비오,2023-09-24,12.53354
207,2023-09-24,200,INVU,태연 (TAEYEON),SM Entertainment,3339484.0,가요 / 댄스,3:25,태연,48.22949,49.0,False,태연,2023-09-24,48.22949
208,2023-10-01,1,Love Lee,AKMU (악뮤),YG Entertainment,11053352.0,가요 / 댄스,3:00,악뮤,76.40452,87.0,False,악뮤,2023-10-01,76.40452
210,2023-10-01,3,후라이의 꿈,AKMU (악뮤),YG Entertainment,11053352.0,가요 / 블루스/포크,3:25,악뮤,76.40452,87.0,False,악뮤,2023-10-01,76.40452
235,2023-10-01,28,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment,11053352.0,가요 / 발라드,4:50,악뮤,76.40452,87.0,False,악뮤,2023-10-01,76.40452
323,2023-10-01,112,DINOSAUR,AKMU (악뮤),YG Entertainment,11053352.0,가요 / 일렉트로니카,4:01,악뮤,76.40452,87.0,False,악뮤,2023-10-01,76.40452
361,2023-10-01,149,오랜 날 오랜 밤,AKMU (악뮤),YG Entertainment,11053352.0,가요 / 블루스/포크,4:44,악뮤,76.40452,87.0,False,악뮤,2023-10-01,76.40452
402,2023-10-01,187,Give Love,AKMU (악뮤),YG Entertainment,11053352.0,가요 / 전체,2:57,악뮤,76.40452,87.0,False,악뮤,2023-10-01,76.40452
412,2023-10-01,197,200%,AKMU (악뮤),YG Entertainment,11053352.0,가요 / 전체,3:14,악뮤,76.40452,87.0,False,악뮤,2023-10-01,76.40452
209,2023-10-01,2,Fact Check (불가사의; 不可思議),NCT 127,SM Entertainment,1492492.0,가요 / 댄스,3:05,엔시티 127,56.24331,20.0,False,엔시티 127,2023-10-01,56.24331
212,2023-10-01,5,Seven (feat. Latto) - Clean Ver.,정국,BIGHIT MUSIC,7296860.0,가요 / 댄스,3:04,정국,64.77082,61.0,False,정국,2023-10-01,64.77082
215,2023-10-01,8,3D (feat. Jack Harlow),정국,BIGHIT MUSIC,7296860.0,가요 / 댄스,3:22,정국,64.77082,61.0,False,정국,2023-10-01,64.77082
236,2023-10-01,29,Still With You,정국,BIGHIT MUSIC,7296860.0,가요 / R&B/소울,4:00,정국,64.77082,61.0,False,정국,2023-10-01,64.77082
371,2023-10-01,158,Seven (feat. Latto) - Explicit Ver.,정국,BIGHIT MUSIC,7296860.0,가요 / 댄스,3:04,정국,64.77082,61.0,False,정국,2023-10-01,64.77082
213,2023-10-01,6,Super Shy,NewJeans,ADOR,10594372.0,가요 / 댄스,2:35,뉴진스,10.07439,7.0,False,뉴진스,2023-10-01,10.07439
214,2023-10-01,7,ETA,NewJeans,ADOR,10594372.0,가요 / 댄스,2:31,뉴진스,10.07439,7.0,False,뉴진스,2023-10-01,10.07439
224,2023-10-01,17,Hype boy,NewJeans,ADOR,10594372.0,가요 / 댄스,2:57,뉴진스,10.07439,7.0,False,뉴진스,2023-10-01,10.07439
229,2023-10-01,22,Ditto,NewJeans,ADOR,10594372.0,가요 / 댄스,3:06,뉴진스,10.07439,7.0,False,뉴진스,2023-10-01,10.07439
232,2023-10-01,25,New Jeans,NewJeans,ADOR,10594372.0,가요 / 댄스,1:49,뉴진스,10.07439,7.0,False,뉴진스,2023-10-01,10.07439
240,2023-10-01,33,OMG,NewJeans,ADOR,10594372.0,가요 / 댄스,3:32,뉴진스,10.07439,7.0,False,뉴진스,2023-10-01,10.07439
242,2023-10-01,35,Attention,NewJeans,ADOR,10594372.0,가요 / 댄스,2:58,뉴진스,10.07439,7.0,False,뉴진스,2023-10-01,10.07439
243,2023-10-01,35,Attention,NewJeans,ADOR,10594372.0,가요 / 댄스,2:58,뉴진스,10.07439,13.0,False,뉴진스,2023-10-01,10.07439
260,2023-10-01,51,Cool With You,NewJeans,ADOR,10594372.0,가요 / 댄스,2:28,뉴진스,10.07439,7.0,False,뉴진스,2023-10-01,10.07439
293,2023-10-01,83,ASAP,NewJeans,ADOR,10594372.0,가요 / 댄스,2:14,뉴진스,10.07439,7.0,False,뉴진스,2023-10-01,10.07439
363,2023-10-01,151,Cookie,NewJeans,ADOR,10594372.0,가요 / 댄스,3:53,뉴진스,10.07439,7.0,False,뉴진스,2023-10-01,10.07439
216,2023-10-01,9,Fast Forward,전소미,The Black Label,2427247.0,가요 / 댄스,2:41,전소미,46.79575,8.0,False,전소미,2023-10-01,46.79575
217,2023-10-01,10,헤어지자 말해요,박재정,로맨틱팩토리,1796894.0,가요 / 발라드,4:04,박재정,35.85812,19.0,True,박재정,2023-10-01,35.85812
218,2023-10-01,11,I Love My Body,화사(Hwa Sa),피네이션,1560865.0,가요 / 댄스,2:30,화사,100.0,91.0,False,화사,2023-10-01,100.0
219,2023-10-01,12,사막에서 꽃을 피우듯,우디(Woody),메이저나인,1675680.0,가요 / 발라드,4:19,우디,29.85303,48.0,False,우디,2023-10-01,29.85303
393,2023-10-01,179,Say I Love You,우디(Woody),메이저나인,1675680.0,가요 / 발라드,3:36,우디,29.85303,48.0,False,우디,2023-10-01,29.85303
220,2023-10-01,13,I AM,IVE (아이브),스타쉽엔터테인먼트,9619194.0,가요 / 댄스,3:04,아이브,58.96604,46.0,False,아이브,2023-10-01,58.96604
221,2023-10-01,14,Either Way,IVE (아이브),스타쉽엔터테인먼트,9619194.0,가요 / R&B/소울,2:47,아이브,58.96604,46.0,False,아이브,2023-10-01,58.96604
231,2023-10-01,24,Kitsch,IVE (아이브),스타쉽엔터테인먼트,9619194.0,가요 / 댄스,3:15,아이브,58.96604,46.0,False,아이브,2023-10-01,58.96604
239,2023-10-01,32,After LIKE,IVE (아이브),스타쉽엔터테인먼트,9619194.0,가요 / 댄스,2:57,아이브,58.96604,46.0,False,아이브,2023-10-01,58.96604
245,2023-10-01,37,LOVE DIVE,IVE (아이브),스타쉽엔터테인먼트,9619194.0,가요 / 댄스,2:57,아이브,58.96604,46.0,False,아이브,2023-10-01,58.96604
248,2023-10-01,40,I WANT,IVE (아이브),스타쉽엔터테인먼트,9619194.0,가요 / 댄스,3:01,아이브,58.96604,46.0,False,아이브,2023-10-01,58.96604
317,2023-10-01,106,Off The Record,IVE (아이브),스타쉽엔터테인먼트,9619194.0,가요 / 댄스,3:09,아이브,58.96604,46.0,False,아이브,2023-10-01,58.96604
327,2023-10-01,116,ELEVEN,IVE (아이브),스타쉽엔터테인먼트,9619194.0,가요 / 댄스,2:58,아이브,58.96604,46.0,False,아이브,2023-10-01,58.96604
222,2023-10-01,15,Bubble,STAYC(스테이씨),하이업엔터테인먼트,2937867.0,가요 / 댄스,2:59,스테이씨,79.92148,15.0,False,스테이씨,2023-10-01,79.92148
255,2023-10-01,47,Teddy Bear,STAYC(스테이씨),하이업엔터테인먼트,2937867.0,가요 / 댄스,3:10,스테이씨,79.92148,15.0,False,스테이씨,2023-10-01,79.92148
223,2023-10-01,16,퀸카 (Queencard),(여자)아이들,큐브엔터테인먼트,3644521.0,가요 / 댄스,2:41,여자 아이들,21.96364,4.0,False,여자 아이들,2023-10-01,21.96364
300,2023-10-01,90,TOMBOY,(여자)아이들,큐브엔터테인먼트,3644521.0,가요 / 락,2:54,여자 아이들,21.96364,4.0,False,여자 아이들,2023-10-01,21.96364
301,2023-10-01,90,TOMBOY,(여자)아이들,큐브엔터테인먼트,3644521.0,가요 / 락,2:54,여자 아이들,21.96364,15.0,False,여자 아이들,2023-10-01,21.96364
332,2023-10-01,120,Nxde,(여자)아이들,큐브엔터테인먼트,3644521.0,가요 / 댄스,2:58,여자 아이들,21.96364,4.0,False,여자 아이들,2023-10-01,21.96364
356,2023-10-01,144,Allergy,(여자)아이들,큐브엔터테인먼트,3644521.0,가요 / 댄스,2:43,여자 아이들,21.96364,4.0,False,여자 아이들,2023-10-01,21.96364
225,2023-10-01,18,Get A Guitar,라이즈,SM Entertainment,1664995.0,가요 / 댄스,2:40,라이즈,37.8457,40.0,False,라이즈,2023-10-01,37.8457
319,2023-10-01,108,Memories,라이즈,SM Entertainment,1664995.0,가요 / 댄스,2:58,라이즈,37.8457,40.0,False,라이즈,2023-10-01,37.8457
226,2023-10-01,19,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),쏘스뮤직,4335304.0,가요 / 댄스,3:06,르세라핌,15.0232,21.0,False,르세라핌,2023-10-01,15.0232
234,2023-10-01,27,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),쏘스뮤직,4335304.0,가요 / 댄스,3:02,르세라핌,15.0232,21.0,False,르세라핌,2023-10-01,15.0232
273,2023-10-01,63,ANTIFRAGILE,LE SSERAFIM (르세라핌),쏘스뮤직,4335304.0,가요 / 댄스,3:04,르세라핌,15.0232,21.0,False,르세라핌,2023-10-01,15.0232
364,2023-10-01,152,FEARLESS,LE SSERAFIM (르세라핌),쏘스뮤직,4335304.0,가요 / 댄스,2:48,르세라핌,15.0232,21.0,False,르세라핌,2023-10-01,15.0232
227,2023-10-01,20,Steal The Show (From “엘리멘탈”),Lauv,Walt Disney Records,3139154.0,OST / 전체,3:13,라우브,18.79329,6.0,False,라우브,2023-10-01,18.79329
228,2023-10-01,21,Spicy,에스파,SM Entertainment,4592750.0,가요 / 댄스,3:17,에스파,25.61945,11.0,False,에스파,2023-10-01,25.61945
271,2023-10-01,61,Better Things,에스파,SM Entertainment,4592750.0,가요 / 댄스,3:23,에스파,25.61945,11.0,False,에스파,2023-10-01,25.61945
379,2023-10-01,166,Next Level,에스파,SM Entertainment,4592750.0,가요 / 댄스,3:42,에스파,25.61945,11.0,False,에스파,2023-10-01,25.61945
398,2023-10-01,183,Thirsty,에스파,SM Entertainment,4592750.0,가요 / R&B/소울,3:13,에스파,25.61945,11.0,False,에스파,2023-10-01,25.61945
230,2023-10-01,23,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,TOON STUDIO,1636248.0,가요 / 발라드,4:18,로이킴,27.76003,25.0,False,로이킴,2023-10-01,27.76003
233,2023-10-01,26,사건의 지평선,윤하,C9엔터테인먼트,3931666.0,가요 / 락,5:01,윤하,21.80381,10.0,False,윤하,2023-10-01,21.80381
366,2023-10-01,154,오르트구름,윤하,C9엔터테인먼트,3931666.0,가요 / 락,3:27,윤하,21.80381,10.0,False,윤하,2023-10-01,21.80381
237,2023-10-01,30,Summer (Feat. 비오 (비오)),폴 블랑코,Ambition Musik,1914237.0,가요 / 랩/힙합,3:20,폴 블랑코,70.6925,0.0,False,폴 블랑코,2023-10-01,70.6925
238,2023-10-01,31,Vancouver 2,BIG Naughty (서동현),H1GHR MUSIC,4088242.0,가요 / 락,3:22,서동현,100.0,70.0,False,서동현,2023-10-01,100.0
331,2023-10-01,119,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),H1GHR MUSIC,4088242.0,가요 / 인디,3:09,서동현,100.0,70.0,False,서동현,2023-10-01,100.0
353,2023-10-01,141,Vancouver,BIG Naughty (서동현),H1GHR MUSIC,4088242.0,가요 / R&B/소울,3:36,서동현,100.0,70.0,False,서동현,2023-10-01,100.0
386,2023-10-01,172,사랑이라 믿었던 것들은 (Feat. 이수현),BIG Naughty (서동현),H1GHR MUSIC,4088242.0,가요 / R&B/소울,3:56,서동현,100.0,70.0,False,서동현,2023-10-01,100.0
241,2023-10-01,34,너의 모든 순간,성시경,SBS 콘텐츠허브,3182968.0,OST / 드라마,4:03,성시경,38.44998,12.0,False,성시경,2023-10-01,38.44998
329,2023-10-01,118,희재,성시경,씨에스해피엔터테인먼트,3182968.0,OST / 한국영화,4:42,성시경,38.44998,12.0,True,성시경,2023-10-01,38.44998
330,2023-10-01,118,희재,성시경,씨에스해피엔터테인먼트,3182968.0,OST / 한국영화,4:42,성시경,38.44998,10.0,True,성시경,2023-10-01,38.44998
373,2023-10-01,160,거리에서,성시경,제로원인터랙티브,3182968.0,가요 / 발라드,4:39,성시경,38.44998,12.0,False,성시경,2023-10-01,38.44998
244,2023-10-01,36,사랑은 늘 도망가,임영웅,모스트콘텐츠,5206668.0,OST / 드라마,4:03,임영웅,62.29931,33.0,False,임영웅,2023-10-01,62.29931
281,2023-10-01,71,모래 알갱이,임영웅,물고기뮤직,5206668.0,가요 / 발라드,3:40,임영웅,62.29931,33.0,False,임영웅,2023-10-01,62.29931
286,2023-10-01,76,우리들의 블루스,임영웅,물고기뮤직,5206668.0,가요 / 발라드,3:27,임영웅,62.29931,33.0,False,임영웅,2023-10-01,62.29931
297,2023-10-01,87,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이",5206668.0,가요 / 트로트,4:03,임영웅,62.29931,33.0,False,임영웅,2023-10-01,62.29931
304,2023-10-01,93,무지개,임영웅,물고기뮤직,5206668.0,가요 / 전체,3:16,임영웅,62.29931,33.0,False,임영웅,2023-10-01,62.29931
308,2023-10-01,97,다시 만날 수 있을까,임영웅,물고기뮤직,5206668.0,가요 / 발라드,4:34,임영웅,62.29931,33.0,False,임영웅,2023-10-01,62.29931
337,2023-10-01,125,아버지,임영웅,물고기뮤직,5206668.0,가요 / 발라드,3:58,임영웅,62.29931,33.0,False,임영웅,2023-10-01,62.29931
341,2023-10-01,129,London Boy,임영웅,물고기뮤직,5206668.0,가요 / 락,4:04,임영웅,62.29931,33.0,False,임영웅,2023-10-01,62.29931
354,2023-10-01,142,Polaroid,임영웅,물고기뮤직,5206668.0,가요 / 락,3:26,임영웅,62.29931,33.0,False,임영웅,2023-10-01,62.29931
360,2023-10-01,148,인생찬가,임영웅,물고기뮤직,5206668.0,가요 / 발라드,3:53,임영웅,62.29931,33.0,False,임영웅,2023-10-01,62.29931
377,2023-10-01,164,A bientot,임영웅,물고기뮤직,5206668.0,가요 / 랩/힙합,4:16,임영웅,62.29931,33.0,False,임영웅,2023-10-01,62.29931
389,2023-10-01,175,손이 참 곱던 그대,임영웅,물고기뮤직,5206668.0,재즈 / 정통,3:15,임영웅,62.29931,33.0,False,임영웅,2023-10-01,62.29931
390,2023-10-01,176,사랑해 진짜,임영웅,물고기뮤직,5206668.0,가요 / 블루스/포크,3:59,임영웅,62.29931,33.0,False,임영웅,2023-10-01,62.29931
399,2023-10-01,184,연애편지,임영웅,물고기뮤직,5206668.0,가요 / 블루스/포크,3:35,임영웅,62.29931,33.0,False,임영웅,2023-10-01,62.29931
401,2023-10-01,186,보금자리,임영웅,물고기뮤직,5206668.0,가요 / 트로트,2:52,임영웅,62.29931,33.0,False,임영웅,2023-10-01,62.29931
246,2023-10-01,38,CAKE,ITZY (있지),JYP Entertainment,2506828.0,가요 / 랩/힙합,3:19,있지,19.37291,47.0,False,있지,2023-10-01,19.37291
247,2023-10-01,39,주저하는 연인들을 위해,잔나비,페포니 뮤직,3216975.0,가요 / 인디,4:25,잔나비,11.94621,29.0,True,잔나비,2023-10-01,11.94621
333,2023-10-01,121,가을밤에 든 생각,잔나비,페포니 뮤직,3216975.0,가요 / 인디,3:07,잔나비,11.94621,29.0,False,잔나비,2023-10-01,11.94621
391,2023-10-01,177,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비,페포니 뮤직,3216975.0,가요 / 발라드,4:03,잔나비,11.94621,29.0,False,잔나비,2023-10-01,11.94621
249,2023-10-01,41,심(心),DK,방구석 캐스팅,0.0,가요 / 락,4:17,디케이,50.09575,12.0,False,디케이,2023-10-01,50.09575
250,2023-10-01,42,나에게 그대만이,탑현,레이벡스,0.0,가요 / 발라드,3:11,탑현,58.5486,0.0,False,탑현,2023-10-01,58.5486
251,2023-10-01,43,사랑인가 봐,멜로망스(Melomance),플렉스엠,2274284.0,OST / 드라마,3:05,멜로망스,68.74771,6.0,False,멜로망스,2023-10-01,68.74771
368,2023-10-01,156,선물,멜로망스(Melomance),"민트페이퍼, 광합성",2274284.0,가요 / 인디,4:21,멜로망스,68.74771,6.0,False,멜로망스,2023-10-01,68.74771
369,2023-10-01,156,선물,멜로망스(Melomance),"민트페이퍼, 광합성",2274284.0,가요 / 인디,4:21,멜로망스,68.74771,9.0,False,멜로망스,2023-10-01,68.74771
252,2023-10-01,44,Dangerously,Charlie Puth,Artist Partners,3456353.0,POP / 팝,3:19,찰리 푸스,16.51501,13.0,False,찰리 푸스,2023-10-01,16.51501
