,date,Rank,Title,Artist,Production,Weekly Views,Genre,Runtime,New_Artist,ky_rank,ratio,ratio_unmatched
5905,2024-04-14,106,자꾸만 웃게 돼,부석순 (SEVENTEEN),"소리날리, 모스트콘텐츠",4419362.0,OST / 드라마,3:34,부석순,,37.8161,
5906,2024-04-14,107,Stay,"The Kid LAROI, Justin Bieber",Columbia,,POP / 팝,2:22,"The Kid LAROI, 저스틴 비버",,,
5907,2024-04-14,108,다시 만날 수 있을까,임영웅,물고기뮤직,4549783.0,가요 / 발라드,4:34,임영웅,,38.51509,
5908,2024-04-14,109,Do or Die,임영웅,물고기뮤직,4549783.0,가요 / 댄스,3:25,임영웅,,38.51509,
5909,2024-04-14,110,슬픈 초대장,순순희(지환),"제나두엔터테인먼트, 끌림엔터테인먼트",,가요 / 발라드,4:07,순순희,,57.99789,
5910,2024-04-14,111,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),쏘스뮤직,7772084.0,가요 / 댄스,3:02,르세라핌,,68.41652,
5911,2024-04-14,112,무지개,임영웅,물고기뮤직,4549783.0,가요 / 전체,3:16,임영웅,,38.51509,
5912,2024-04-14,113,숲,최유리,쇼파르엔터테인먼트,2441450.0,가요 / 인디,3:48,최유리,,60.64207,
5913,2024-04-14,114,Last Chance,소수빈,소리날리,,OST / 드라마,4:09,소수빈,,7.9637,
5914,2024-04-14,115,Promise,최유리,소리날리,2441450.0,OST / 드라마,3:57,최유리,,60.64207,
5915,2024-04-14,116,Fallin`,홍이삭,소리날리,,OST / 드라마,4:17,홍이삭,,6.45862,
5916,2024-04-14,117,일기,김나영,소리날리,1749367.0,OST / 드라마,3:58,김나영,,22.40012,
5917,2024-04-14,118,아버지,임영웅,물고기뮤직,4549783.0,가요 / 발라드,3:58,임영웅,,38.51509,
5918,2024-04-14,119,London Boy,임영웅,물고기뮤직,4549783.0,가요 / 락,4:04,임영웅,,38.51509,
5919,2024-04-14,120,Talk Saxy,라이즈,SM Entertainment,2564450.0,가요 / 댄스,3:11,라이즈,,28.18273,
5920,2024-04-14,121,Blueming,아이유 (IU),Kakao Entertainment,11035461.0,가요 / 락,3:37,아이유,,32.79137,
5921,2024-04-14,122,그라데이션,10cm,매직스트로베리사운드,5018116.0,가요 / 인디,3:21,10cm,,43.09991,
5922,2024-04-14,123,Polaroid,임영웅,물고기뮤직,4549783.0,가요 / 락,3:26,임영웅,,38.51509,
5923,2024-04-14,124,음악의 신,세븐틴,플레디스,4419362.0,가요 / 댄스,3:25,세븐틴,,37.30235,
5924,2024-04-14,125,Love me or Leave me,데이식스,JYP Entertainment,9487699.0,가요 / 락,3:43,데이식스,,60.20208,
5925,2024-04-14,126,Fast Forward,전소미,The Black Label,,가요 / 댄스,2:41,전소미,,15.79583,
5926,2024-04-14,127,DASH,엔믹스,JYP Entertainment,2103352.0,가요 / 댄스,2:47,엔믹스,,43.54917,
5927,2024-04-14,128,Off The Record,IVE (아이브),스타쉽엔터테인먼트,5979016.0,가요 / 댄스,3:09,아이브,,42.11188,
5928,2024-04-14,129,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,"Stone Music Entertainment, 삼화네트웍스",1821351.0,OST / 드라마,2:49,장범준,,25.27155,
5929,2024-04-14,130,Cruel Summer,Taylor Swift,테일러 스위프트,1819771.0,POP / 팝,2:59,테일러 스위프트,,,19.68105
5930,2024-04-14,131,희재,성시경,씨에스해피엔터테인먼트,3326710.0,OST / 한국영화,4:42,성시경,,30.57589,
5931,2024-04-14,132,Sugarcoat (NATTY Solo),KISS OF LIFE,S2 ENTERTAINMENT INC.,3514135.0,가요 / R&B/소울,3:00,키스 오브 라이프,,,54.60629
5932,2024-04-14,133,인생찬가,임영웅,물고기뮤직,4549783.0,가요 / 발라드,3:53,임영웅,,38.51509,
5933,2024-04-14,134,우리 영화,PLAVE,VLAST,,가요 / 랩/힙합,2:41,플레이브,,,48.50966
5934,2024-04-14,135,청혼하지 않을 이유를 못 찾았어,이무진,BIGPLANETMADE,2929015.0,가요 / 발라드,4:23,이무진,,56.96545,
5935,2024-04-14,136,좋은 밤 좋은 꿈,너드커넥션 (Nerd Connection),ES Records,2013453.0,가요 / 인디,4:26,너드커넥션,,46.92673,
5936,2024-04-14,137,밤편지,아이유 (IU),"페이브엔터테인먼트,카카오 M",11035461.0,가요 / 발라드,4:13,아이유,,32.79137,
5937,2024-04-14,138,나에게 그대만이,탑현,레이벡스,,가요 / 발라드,3:11,탑현,,35.50843,
5938,2024-04-14,139,선물,멜로망스(Melomance),"민트페이퍼, 광합성",2627453.0,가요 / 인디,4:21,멜로망스,,85.86939,
5939,2024-04-14,140,yours,데이먼스 이어 (Damons Year),Akashic Records,,가요 / 인디,2:45,데이먼스 이어,,56.15073,
5940,2024-04-14,141,어른,Sondia,Stone Music Entertainment,,OST / 드라마,4:19,Sondia,,,
5941,2024-04-14,142,Bubble,STAYC(스테이씨),하이업엔터테인먼트,1589918.0,가요 / 댄스,2:59,스테이씨,,30.36377,
5942,2024-04-14,143,A bientot,임영웅,물고기뮤직,4549783.0,가요 / 랩/힙합,4:16,임영웅,,38.51509,
5943,2024-04-14,144,관객이 될게 (I stan U),아이유 (IU),EDAM엔터테인먼트,11035461.0,가요 / 락,3:13,아이유,,32.79137,
5944,2024-04-14,145,Lucky Girl Syndrome,아일릿(ILLIT),빌리프랩,5886134.0,가요 / 댄스,2:20,아일릿,,36.40381,
5945,2024-04-14,146,HAPPY,데이식스,JYP Entertainment,9487699.0,가요 / 락,3:10,데이식스,,60.20208,
5946,2024-04-14,147,Obsessed,Ayumu Imazu,WM Japan,,POP / 팝,3:17,Ayumu Imazu,,,
5947,2024-04-14,148,pocket locket,Alaina Castillo,뮤직테이블,,POP / 팝,3:08,Alaina Castillo,,,
5948,2024-04-14,149,"나만, 봄",볼빨간사춘기,쇼파르엔터테인먼트,5034966.0,가요 / 인디,3:37,볼빨간사춘기,,41.13359,
5949,2024-04-14,150,너의 편이 돼 줄게,다비치,WAKEONE,3263342.0,가요 / 발라드,3:55,다비치,,19.35386,
5950,2024-04-14,151,ANTIFRAGILE,LE SSERAFIM (르세라핌),쏘스뮤직,7772084.0,가요 / 댄스,3:04,르세라핌,,68.41652,
5951,2024-04-14,152,첫 눈,EXO,SM Entertainment,1535884.0,가요 / 발라드,3:28,엑소,,,45.72838
5952,2024-04-14,153,연애편지,임영웅,물고기뮤직,4549783.0,가요 / 블루스/포크,3:35,임영웅,,38.51509,
5953,2024-04-14,154,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오 (Dynamic Duo), 이영지",Stone Music Entertainment,1990819.0,가요 / 랩/힙합,3:30,"다이나믹 듀오 , 이영지",,,
5954,2024-04-14,155,Off My Face,Justin Bieber,RBMG/Def Jam,2187410.0,POP / 팝,2:37,저스틴 비버,,,43.75489
5955,2024-04-14,156,Watch Me Woo!,PLAVE,VLAST,,가요 / 락,2:16,플레이브,,,48.50966
5956,2024-04-14,157,2002,Anne-Marie,Atlantic Records UK,,POP / 팝,3:07,앤 마리,,,73.17385
5957,2024-04-14,158,From,PLAVE,VLAST,,가요 / 발라드,3:29,플레이브,,,48.50966
5958,2024-04-14,159,Summer (Feat. 비오 (비오)),폴 블랑코,Ambition Musik,,가요 / 랩/힙합,3:20,폴 블랑코,,27.68106,
5959,2024-04-14,160,AK47,Men`s Tear (맨스티어),뷰티풀너드,,가요 / 랩/힙합,2:41,Men`s Tear,,,
5960,2024-04-14,161,밤하늘의 별을(2020),경서,꿈의엔진,2485147.0,가요 / 인디,3:37,경서,,28.79992,
5961,2024-04-14,162,거리에서,성시경,제로원인터랙티브,3326710.0,가요 / 발라드,4:39,성시경,,30.57589,
5962,2024-04-14,163,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),YG Entertainment,4933503.0,가요 / 락,3:08,빅뱅,,,18.89336
5963,2024-04-14,164,라일락,아이유 (IU),EDAM엔터테인먼트,11035461.0,가요 / 댄스,3:34,아이유,,32.79137,
5964,2024-04-14,165,나의 X에게,경서,꿈의엔진,2485147.0,가요 / 인디,3:08,경서,,28.79992,
5965,2024-04-14,166,Shape of You,Ed Sheeran,Atlantic Records UK,1876579.0,POP / 팝,3:54,에드 시런,,,37.14583
5966,2024-04-14,167,Bad News,KISS OF LIFE,S2 ENTERTAINMENT INC.,3514135.0,가요 / 댄스,2:40,키스 오브 라이프,,,54.60629
5967,2024-04-14,168,Square (2017),백예린,블루바이닐,2667204.0,가요 / 전체,4:22,백예린,,54.15453,
5968,2024-04-14,169,Teddy Bear,STAYC(스테이씨),하이업엔터테인먼트,1589918.0,가요 / 댄스,3:10,스테이씨,,30.36377,
5969,2024-04-14,170,"그대가 있는 곳, 언제 어디든",로이킴,SBS 콘텐츠허브,3486666.0,OST / 드라마,3:41,로이킴,,61.76407,
5970,2024-04-14,171,단,노을,"IK PRODUCTION, GTMNY",1721362.0,가요 / 발라드,3:48,노을,,17.20829,
5971,2024-04-14,172,Like I Do,J.Tajor,TuneCore,,POP / R&B/소울,2:29,J.Tajor,,,
5972,2024-04-14,173,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),MAX,Warner Records,2310627.0,POP / 팝,2:53,MAX,,,
5973,2024-04-14,174,마지막처럼,블랙핑크,YG Entertainment,5608852.0,가요 / 댄스,3:33,블랙핑크,,13.66243,
5974,2024-04-14,175,봄이 좋냐??,10cm,매직스트로베리사운드,5018116.0,가요 / 전체,3:26,10cm,,43.09991,
5975,2024-04-14,176,When I Get Old,"Christopher, 청하",Parlophone Denmark,2135634.0,POP / 팝,3:05,"Christopher, 청하",,,
5976,2024-04-14,177,첫눈처럼 너에게 가겠다,에일리 (Ailee),"Stone Music Entertainment, 화앤담픽쳐스",1786389.0,OST / 드라마,3:50,에일리,,7.31445,
5977,2024-04-14,178,Butter,방탄소년단,BIGHIT MUSIC,3671879.0,가요 / 댄스,2:44,방탄소년단,,46.03063,
5978,2024-04-14,179,그리워하다,비투비 (BTOB),큐브엔터테인먼트,2077059.0,가요 / 발라드,3:57,비투비,,22.15419,
5979,2024-04-14,180,All For You,"정은지, 서인국","젤리피쉬엔터테인먼트, 에이큐브엔터테인먼트",,OST / 드라마,4:08,"정은지, 서인국",,,
5980,2024-04-14,181,잠시라도 우리,"성시경, 나얼",에스케이재원,3326710.0,가요 / 발라드,4:53,"성시경, 나얼",,,
5981,2024-04-14,182,봄이야,경서,꿈의엔진,2485147.0,가요 / 인디,3:17,경서,,28.79992,
5982,2024-04-14,183,That`s Hilarious,Charlie Puth,Atlantic Records UK,3434578.0,POP / 팝,2:27,찰리 푸스,,,10.38302
5983,2024-04-14,184,TOMBOY,(여자)아이들,큐브엔터테인먼트,7932464.0,가요 / 락,2:54,여자 아이들,,28.41137,
5984,2024-04-14,185,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),H1GHR MUSIC,2921728.0,가요 / 인디,3:09,서동현,,,10.40948
5985,2024-04-14,186,봄봄봄,로이킴,Stone Music Entertainment,3486666.0,가요 / 전체,3:27,로이킴,,61.76407,
5986,2024-04-14,187,버추얼 아이돌,PLAVE,VLAST,,가요 / 랩/힙합,2:30,플레이브,,,48.50966
5987,2024-04-14,188,Trip (Feat. Hannah),릴러말즈 (Leellamarz),STRAD,3632604.0,가요 / 랩/힙합,3:53,릴러말즈,,14.84323,
5988,2024-04-14,189,Love Yourself,Justin Bieber,"Def Jam Recordings, a division of UMG Recordings, Inc",2187410.0,POP / 팝,3:54,저스틴 비버,,,43.75489
5989,2024-04-14,190,BODY,하이라이트(Highlight),어라운드 어스,,가요 / 댄스,3:12,하이라이트,,24.78331,
5990,2024-04-14,191,첫사랑,백아,Baek A,,가요 / 블루스/포크,3:09,백아,,52.57705,
5991,2024-04-14,192,I`m Not The Only One,Sam Smith,Capitol Records,,POP / 팝,3:59,샘 스미스,,,2.79765
5992,2024-04-14,193,Bye bye my blue,백예린,JYP Entertainment,2667204.0,가요 / R&B/소울,3:24,백예린,,54.15453,
5993,2024-04-14,194,New Jeans,NewJeans,ADOR,6317668.0,가요 / 댄스,1:49,뉴진스,,5.8702,
5994,2024-04-14,195,Vancouver,BIG Naughty (서동현),H1GHR MUSIC,2921728.0,가요 / R&B/소울,3:36,서동현,,,10.40948
5995,2024-04-14,196,Shut Down,블랙핑크,YG Entertainment,5608852.0,가요 / 랩/힙합,2:56,블랙핑크,,13.66243,
5996,2024-04-14,197,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트,,가요 / 인디,4:10,#안녕,,19.17727,
5997,2024-04-14,198,봄 내음보다 너를,김나영,네버랜드엔터테인먼트,1749367.0,가요 / 발라드,3:37,김나영,,22.40012,
5998,2024-04-14,199,Either Way,IVE (아이브),스타쉽엔터테인먼트,5979016.0,가요 / R&B/소울,2:47,아이브,,42.11188,
5999,2024-04-14,200,내 손을 잡아,아이유 (IU),더그루브엔터테인먼트,11035461.0,OST / 드라마,3:15,아이유,,32.79137,
6000,2024-04-21,1,Magnetic,아일릿(ILLIT),빌리프랩,6218964.0,가요 / 댄스,2:41,아일릿,,100.0,
6001,2024-04-21,2,나는 아픈 건 딱 질색이니까,(여자)아이들,큐브엔터테인먼트,7512071.0,가요 / 댄스,2:42,여자 아이들,48.0,28.06465,
6002,2024-04-21,3,첫 만남은 계획대로 되지 않아,TWS (투어스),플레디스,2813258.0,가요 / 전체,2:32,투어스,,,36.31867
6003,2024-04-21,4,고민중독,QWER,타마고 프로덕션,7037576.0,가요 / 락,2:56,큐더블유이알,,,85.47535
6004,2024-04-21,5,반딧불 (Little Light),도영 (DOYOUNG),SM Entertainment,1611409.0,가요 / 락,3:45,도영,,85.88055,
6005,2024-04-21,6,밤양갱,비비(BIBI),Feel Ghood Music,3090330.0,가요 / R&B/소울,2:26,비비,,26.06225,
6006,2024-04-21,7,하늘 여행,이찬원,티엔엔터테인먼트 블리스엔터사업부,2674023.0,가요 / 트로트,3:54,이찬원,,100.0,
6007,2024-04-21,8,미안해 미워해 사랑해,크러쉬 (CRUSH),소리날리,3438281.0,OST / 드라마,4:04,크러쉬,,42.7448,
6008,2024-04-21,9,천상연,이창섭,TOON STUDIO,1893349.0,가요 / 발라드,4:31,이창섭,,46.64069,
6009,2024-04-21,10,Love wins all,아이유 (IU),EDAM엔터테인먼트,10151769.0,가요 / 발라드,4:31,아이유,,29.847,
6010,2024-04-21,11,한 페이지가 될 수 있게,데이식스,JYP Entertainment,9464944.0,가요 / 락,3:26,데이식스,45.0,38.73024,
6011,2024-04-21,12,예뻤어,데이식스,JYP Entertainment,9464944.0,가요 / 락,4:43,데이식스,12.0,38.73024,
6012,2024-04-21,13,EASY,LE SSERAFIM (르세라핌),쏘스뮤직,6849329.0,가요 / 랩/힙합,2:45,르세라핌,,100.0,
6013,2024-04-21,14,SHEESH,BABYMONSTER,YG Entertainment,3340118.0,가요 / 랩/힙합,2:50,베이비몬스터,,,59.92953
6014,2024-04-21,15,비의 랩소디,임재현,"새벽테잎, IK PRODUCTION",1674491.0,가요 / 발라드,3:55,임재현,3.0,23.18384,
6015,2024-04-21,16,To. X,태연 (TAEYEON),SM Entertainment,5070289.0,가요 / R&B/소울,2:50,태연,,36.08624,
6016,2024-04-21,17,Smart,LE SSERAFIM (르세라핌),쏘스뮤직,6849329.0,가요 / R&B/소울,2:46,르세라핌,,100.0,
6017,2024-04-21,18,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),TOON STUDIO,1941187.0,가요 / 발라드,4:11,너드커넥션,,46.22787,
6018,2024-04-21,19,Perfect Night,LE SSERAFIM (르세라핌),쏘스뮤직,6849329.0,가요 / 댄스,2:39,르세라핌,,100.0,
6019,2024-04-21,20,헤어지자 말해요,박재정,로맨틱팩토리,,가요 / 발라드,4:04,박재정,14.0,17.81621,
6020,2024-04-21,21,Welcome to the Show,데이식스,JYP Entertainment,9464944.0,가요 / 락,3:37,데이식스,,38.73024,
6021,2024-04-21,22,SPOT! (feat. JENNIE),지코 (ZICO),KOZ 엔터테인먼트,,가요 / 랩/힙합,2:48,지코,,20.92394,
6022,2024-04-21,23,Love 119,라이즈,SM Entertainment,4448092.0,가요 / 댄스,2:54,라이즈,,28.38398,
6023,2024-04-21,24,에피소드,이무진,BIGPLANETMADE,2783985.0,가요 / 락,3:25,이무진,,45.70169,
6024,2024-04-21,25,Drama,에스파,SM Entertainment,4497862.0,가요 / 댄스,3:35,에스파,,61.70434,
6025,2024-04-21,26,I AM,IVE (아이브),스타쉽엔터테인먼트,5523533.0,가요 / 댄스,3:04,아이브,,55.53244,
6026,2024-04-21,27,인사,범진,JMG (더블엑스엔터테인먼트),,가요 / 인디,3:36,범진,84.0,21.97645,
6027,2024-04-21,28,Hype boy,NewJeans,ADOR,6492599.0,가요 / 댄스,2:57,뉴진스,,100.0,
6028,2024-04-21,29,Impossible,라이즈,SM Entertainment,4448092.0,가요 / 댄스,3:02,라이즈,,28.38398,
6029,2024-04-21,30,Siren,라이즈,SM Entertainment,4448092.0,가요 / 댄스,2:28,라이즈,,28.38398,
6030,2024-04-21,31,홀씨,아이유 (IU),EDAM엔터테인먼트,10151769.0,가요 / 랩/힙합,3:11,아이유,,29.847,
6031,2024-04-21,32,MANIAC,VIVIZ (비비지),BIGPLANETMADE,1709989.0,가요 / 댄스,3:16,비비지,,58.48737,
6032,2024-04-21,33,Midas Touch,KISS OF LIFE,S2 ENTERTAINMENT INC.,3267409.0,가요 / 댄스,2:43,키스 오브 라이프,,,66.75208
6033,2024-04-21,34,너의 모든 순간,성시경,SBS 콘텐츠허브,3470475.0,OST / 드라마,4:03,성시경,,26.62096,
6034,2024-04-21,35,Super Shy,NewJeans,ADOR,6492599.0,가요 / 댄스,2:35,뉴진스,,100.0,
6035,2024-04-21,36,ETA,NewJeans,ADOR,6492599.0,가요 / 댄스,2:31,뉴진스,,100.0,
6036,2024-04-21,37,Ditto,NewJeans,ADOR,6492599.0,가요 / 댄스,3:06,뉴진스,,100.0,
6037,2024-04-21,38,Seven (feat. Latto) - Clean Ver.,정국,BIGHIT MUSIC,2740106.0,가요 / 댄스,3:04,정국,,16.20324,
6038,2024-04-21,39,주저하는 연인들을 위해,잔나비,페포니 뮤직,2766842.0,가요 / 인디,4:25,잔나비,80.0,7.04297,
6039,2024-04-21,40,꿈,태연 (TAEYEON),모스트콘텐츠,5070289.0,OST / 드라마,3:59,태연,,36.08624,
6040,2024-04-21,41,사랑인가 봐,멜로망스(Melomance),플렉스엠,2474542.0,OST / 드라마,3:05,멜로망스,,60.09813,
6041,2024-04-21,42,Love Lee,AKMU (악뮤),YG Entertainment,4314584.0,가요 / 댄스,3:00,악뮤,,15.22563,
6042,2024-04-21,43,사랑은 늘 도망가,임영웅,모스트콘텐츠,4591870.0,OST / 드라마,4:03,임영웅,,38.98054,
6043,2024-04-21,44,혹시 세상에 혼자 남겨진 것 같다면,우디(Woody),골든문(GDM),1824300.0,가요 / 락,3:01,우디,,21.84265,
6044,2024-04-21,45,사막에서 꽃을 피우듯,우디(Woody),메이저나인,1824300.0,가요 / 발라드,4:19,우디,,21.84265,
6045,2024-04-21,46,Get A Guitar,라이즈,SM Entertainment,4448092.0,가요 / 댄스,2:40,라이즈,,28.38398,
6046,2024-04-21,47,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment,4314584.0,가요 / 발라드,4:50,악뮤,,15.22563,
6047,2024-04-21,48,By Your Side,크러쉬 (CRUSH),"엔에이치엔링크, 에이치아이아이피컬쳐",3438281.0,가요 / R&B/소울,3:51,크러쉬,,42.7448,
6048,2024-04-21,49,퀸카 (Queencard),(여자)아이들,큐브엔터테인먼트,7512071.0,가요 / 댄스,2:41,여자 아이들,,28.06465,
6049,2024-04-21,50,사건의 지평선,윤하,C9엔터테인먼트,3663245.0,가요 / 락,5:01,윤하,,22.87008,
6050,2024-04-21,51,좋아해요,폴킴,소리날리,3022285.0,OST / 드라마,4:05,폴킴,,100.0,
6051,2024-04-21,52,Super Lady,(여자)아이들,큐브엔터테인먼트,7512071.0,가요 / 댄스,2:32,여자 아이들,,28.06465,
6052,2024-04-21,53,멈춰줘,헤이즈 (Heize),소리날리,2548035.0,OST / 드라마,3:52,헤이즈,,12.59715,
6053,2024-04-21,54,Baddie,IVE (아이브),스타쉽엔터테인먼트,5523533.0,가요 / 댄스,2:34,아이브,,55.53244,
6054,2024-04-21,55,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,SM Entertainment,3022285.0,OST / 드라마,3:31,폴킴,,100.0,
6055,2024-04-21,56,Spicy,에스파,SM Entertainment,4497862.0,가요 / 댄스,3:17,에스파,,61.70434,
6056,2024-04-21,57,Wife,(여자)아이들,큐브엔터테인먼트,7512071.0,가요 / 댄스,2:01,여자 아이들,,28.06465,
6057,2024-04-21,58,취중고백,김민석,프로젝트 리본,,가요 / 발라드,3:48,김민석,,17.50236,
6058,2024-04-21,59,LOVE DIVE,IVE (아이브),스타쉽엔터테인먼트,5523533.0,가요 / 댄스,2:57,아이브,,55.53244,
6059,2024-04-21,60,You & Me,제니 (JENNIE),YG Entertainment,,가요 / 댄스,2:59,제니,,16.61363,
6060,2024-04-21,61,그대가 내 안에 박혔다(그내박),순순희(기태),"비에스(BS), 제나두엔터테인먼트",,가요 / 인디,3:37,순순희,,49.49903,
6061,2024-04-21,62,심(心),DK,방구석 캐스팅,,가요 / 락,4:17,디케이,,,69.22024
6062,2024-04-21,63,Dangerously,Charlie Puth,Artist Partners,3384175.0,POP / 팝,3:19,찰리 푸스,,,7.82535
6063,2024-04-21,64,다정히 내 이름을 부르면,"경서예지, 전건호",에버그로우,2158647.0,가요 / 발라드,3:51,"경서예지, 전건호",,,
6064,2024-04-21,65,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,TOON STUDIO,3303303.0,가요 / 발라드,4:18,로이킴,,42.4465,
6065,2024-04-21,66,Deja Vu,투모로우바이투게더,BIGHIT MUSIC,2066401.0,가요 / 댄스,2:51,투모로우바이투게더,,55.7717,
6066,2024-04-21,67,후라이의 꿈,AKMU (악뮤),YG Entertainment,4314584.0,가요 / 블루스/포크,3:25,악뮤,,15.22563,
6067,2024-04-21,68,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),쏘스뮤직,6849329.0,가요 / 댄스,3:06,르세라핌,,100.0,
6068,2024-04-21,69,Shopper,아이유 (IU),EDAM엔터테인먼트,10151769.0,가요 / 락,3:36,아이유,,29.847,
6069,2024-04-21,70,Kitsch,IVE (아이브),스타쉽엔터테인먼트,5523533.0,가요 / 댄스,3:15,아이브,,55.53244,
6070,2024-04-21,71,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트,4531226.0,가요 / 인디,3:45,볼빨간사춘기,,40.12561,
6071,2024-04-21,72,사랑하지 않아서 그랬어,임한별,플렉스엠,,가요 / 발라드,3:44,임한별,,9.92852,
6072,2024-04-21,73,Attention,NewJeans,ADOR,6492599.0,가요 / 댄스,2:58,뉴진스,,100.0,
6073,2024-04-21,74,Steal The Show (From “엘리멘탈”),Lauv,Walt Disney Records,2124263.0,OST / 전체,3:13,라우브,,,25.70307
6074,2024-04-21,75,손오공,세븐틴,플레디스,4258727.0,가요 / 댄스,3:20,세븐틴,,68.50974,
6075,2024-04-21,76,봄날,방탄소년단,BIGHIT MUSIC,3751190.0,가요 / 댄스,4:34,방탄소년단,,78.66863,
6076,2024-04-21,77,사랑..그게 뭔데,지아 (Zia),니즈뮤직,,가요 / 발라드,3:46,지아,,38.24399,
6077,2024-04-21,78,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,BIGHIT MUSIC,2066401.0,가요 / 댄스,3:17,투모로우바이투게더,,55.7717,
6078,2024-04-21,79,해요 (2022),#안녕,일팔 프로젝트,,가요 / 발라드,3:58,#안녕,,18.06254,
6079,2024-04-21,80,물론,허각,니즈뮤직,2475311.0,가요 / 발라드,3:44,허각,,29.61745,
6080,2024-04-21,81,봄이 와도,로이킴,WAKEONE,3303303.0,가요 / 발라드,3:58,로이킴,,42.4465,
6081,2024-04-21,82,After LIKE,IVE (아이브),스타쉽엔터테인먼트,5523533.0,가요 / 댄스,2:57,아이브,,55.53244,
6082,2024-04-21,83,모래 알갱이,임영웅,물고기뮤직,4591870.0,가요 / 발라드,3:40,임영웅,,38.98054,
6083,2024-04-21,84,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),플레디스,4258727.0,가요 / 댄스,3:25,부석순,,42.27057,
6084,2024-04-21,85,"Earth, Wind & Fire",BOYNEXTDOOR,KOZ 엔터테인먼트,,가요 / 댄스,2:59,보이넥스트도어,,,61.45871
6085,2024-04-21,86,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records,3384175.0,POP / 팝,3:09,찰리 푸스,,,7.82535
6086,2024-04-21,87,우리들의 블루스,임영웅,물고기뮤직,4591870.0,가요 / 발라드,3:27,임영웅,,38.98054,
6087,2024-04-21,88,Lucky Girl Syndrome,아일릿(ILLIT),빌리프랩,6218964.0,가요 / 댄스,2:20,아일릿,,100.0,
6088,2024-04-21,89,Discord,QWER,타마고 프로덕션,7037576.0,가요 / 락,2:48,큐더블유이알,,,85.47535
6089,2024-04-21,90,Beautiful Things,Benson Boone,Night Street Records/Warner Records,1833379.0,POP / 팝,3:00,Benson Boone,,,
6090,2024-04-21,91,OMG,NewJeans,ADOR,6492599.0,가요 / 댄스,3:32,뉴진스,,100.0,
6091,2024-04-21,92,봄 사랑 벚꽃 말고,"HIGH4, 아이유 (IU)",엔에이피엔터테인먼트,,가요 / 발라드,3:15,"HIGH4, 아이유",,,
6092,2024-04-21,93,자꾸만 웃게 돼,부석순 (SEVENTEEN),"소리날리, 모스트콘텐츠",4258727.0,OST / 드라마,3:34,부석순,,42.27057,
6093,2024-04-21,94,Dynamite,방탄소년단,BIGHIT MUSIC,3751190.0,가요 / 댄스,3:19,방탄소년단,,78.66863,
6094,2024-04-21,95,WAY 4 LUV,PLAVE,VLAST,,가요 / 락,3:39,플레이브,,,52.32351
6095,2024-04-21,96,별 떨어진다 (I Do),디오 (D.O.),SM Entertainment,,가요 / 발라드,2:43,디오,,25.93817,
6096,2024-04-21,97,Standing Next to You,정국,BIGHIT MUSIC,2740106.0,가요 / 댄스,3:26,정국,,16.20324,
6097,2024-04-21,98,슬픈 초대장,순순희(지환),"제나두엔터테인먼트, 끌림엔터테인먼트",,가요 / 발라드,4:07,순순희,,49.49903,
6098,2024-04-21,99,건물 사이에 피어난 장미 (Rose Blossom),하이키,GLG,,가요 / 댄스,3:16,하이키,,27.99375,
6099,2024-04-21,100,고장난걸까,10cm,"소리날리, 모스트콘텐츠",4462968.0,OST / 드라마,3:56,10cm,,40.776,
6100,2024-04-21,101,새봄의 노래 (Beginning),도영 (DOYOUNG),SM Entertainment,1611409.0,가요 / 발라드,3:29,도영,,85.88055,
6101,2024-04-21,102,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,kanverse,,가요 / 발라드,3:36,화곡동 청개구리,,15.61594,
6102,2024-04-21,103,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이",4591870.0,가요 / 트로트,4:03,임영웅,,38.98054,
6103,2024-04-21,104,개화 (Flowering),LUCY,미스틱스토리,,가요 / 락,4:11,루시,,,64.99728
6104,2024-04-21,105,Fallin`,홍이삭,소리날리,,OST / 드라마,4:17,홍이삭,,7.07213,
6105,2024-04-21,106,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom),H1GHR MUSIC,,가요 / R&B/소울,2:59,그루비룸,,22.25499,
6106,2024-04-21,107,영원,DK,TOON STUDIO,,가요 / 발라드,4:01,디케이,,,69.22024
