date,Rank,Artist,Weekly Views
2024-07-07,156,Anne-Marie,
2024-07-07,157,PLAVE,
2024-07-07,158,성시경,3333074.0
2024-07-07,159,DAY6,8894673.0
2024-07-07,160,BOYNEXTDOOR,
2024-07-07,161,디오 (D.O.),
2024-07-07,162,싸이 (Psy),2872109.0
2024-07-07,163,헤이즈 (Heize),2248058.0
2024-07-07,164,멜로망스(Melomance),2035557.0
2024-07-07,165,엔플라잉 (N.Flying),3414554.0
2024-07-07,166,BIG Naughty (서동현),3049122.0
2024-07-07,167,릴러말즈 (Leellamarz),3092103.0
2024-07-07,168,Justin Bieber,2129066.0
2024-07-07,169,임영웅,4875465.0
2024-07-07,170,린 (LYn),
2024-07-07,171,NewJeans,17623450.0
2024-07-07,172,Lauv,1856207.0
2024-07-07,173,연변대학최씨,
2024-07-07,174,PLAVE,
2024-07-07,175,NewJeans,17623450.0
2024-07-07,176,김성철,
2024-07-07,177,BIG Naughty (서동현),3049122.0
2024-07-07,178,BIG Naughty (서동현),3049122.0
2024-07-07,179,아이유 (IU),6666054.0
2024-07-07,180,에일리 (Ailee),1597431.0
2024-07-07,181,KISS OF LIFE,5542123.0
2024-07-07,182,경서,1559912.0
2024-07-07,183,"지민, 로꼬 (LOCO)",
2024-07-07,184,Sondia,
2024-07-07,185,BLACKPINK,3495133.0
2024-07-07,186,백예린,2339504.0
2024-07-07,187,박서진,
2024-07-07,188,박서진,
2024-07-07,189,NMIXX,1760949.0
2024-07-07,190,Seiko Matsuda,
2024-07-07,191,Andy Grammer,
2024-07-07,192,Shawn Mendes,
2024-07-07,193,Sam Smith,
2024-07-07,194,DAY6,8894673.0
2024-07-07,195,Justin Bieber,2129066.0
2024-07-07,196,이무진,5106995.0
2024-07-07,197,Seiko Matsuda,
2024-07-07,198,세븐틴,4489896.0
2024-07-07,199,LE SSERAFIM (르세라핌),2872635.0
2024-07-07,200,#안녕,2012936.0
2024-07-14,1,aespa,11382103.0
2024-07-14,2,이영지,4456240.0
2024-07-14,3,NewJeans,15978865.0
2024-07-14,4,NewJeans,15978865.0
2024-07-14,5,KISS OF LIFE,5418281.0
2024-07-14,6,이클립스,2300496.0
2024-07-14,7,aespa,11382103.0
2024-07-14,8,NewJeans,15978865.0
2024-07-14,9,QWER,4768769.0
2024-07-14,10,DAY6,9385862.0
2024-07-14,11,(여자)아이들,7654463.0
2024-07-14,12,아일릿(ILLIT),2951504.0
2024-07-14,13,IVE (아이브),7017512.0
2024-07-14,14,지코 (ZICO),2402298.0
2024-07-14,15,(여자)아이들,7654463.0
2024-07-14,16,DAY6,9385862.0
2024-07-14,17,TWS (투어스),3184899.0
2024-07-14,18,DAY6,9385862.0
2024-07-14,19,이창섭,1775058.0
2024-07-14,20,RIIZE,3155036.0
2024-07-14,21,이무진,5021878.0
2024-07-14,22,크러쉬 (CRUSH),2368789.0
2024-07-14,23,NewJeans,15978865.0
2024-07-14,24,TWS (투어스),3184899.0
2024-07-14,25,Stray Kids (스트레이 키즈),
2024-07-14,26,임재현,
2024-07-14,27,아이유 (IU),6825158.0
2024-07-14,28,NCT 127,3358712.0
2024-07-14,29,NewJeans,15978865.0
2024-07-14,30,"허각, 임한별, 이무진, 이진성, 김희재, #안녕",5021878.0
2024-07-14,31,너드커넥션 (Nerd Connection),1837103.0
2024-07-14,32,BABYMONSTER,2824917.0
2024-07-14,33,지민,
2024-07-14,34,비비(BIBI),1679241.0
2024-07-14,35,NewJeans,15978865.0
2024-07-14,36,순순희(지환),
2024-07-14,37,NewJeans,15978865.0
2024-07-14,38,NewJeans,15978865.0
2024-07-14,39,IVE (아이브),7017512.0
2024-07-14,40,박재정,
2024-07-14,41,aespa,11382103.0
2024-07-14,42,NewJeans,15978865.0
2024-07-14,43,레드벨벳(Red Velvet),3714153.0
2024-07-14,44,태연 (TAEYEON),4517313.0
2024-07-14,45,tripleS (트리플에스),
2024-07-14,46,범진,
2024-07-14,47,성시경,3370465.0
2024-07-14,48,정국,2215241.0
2024-07-14,49,엔플라잉 (N.Flying),3171312.0
2024-07-14,50,임영웅,4668609.0
2024-07-14,51,KISS OF LIFE,5418281.0
2024-07-14,52,NewJeans,15978865.0
2024-07-14,53,이무진,5021878.0
2024-07-14,54,aespa,11382103.0
2024-07-14,55,LE SSERAFIM (르세라핌),2790346.0
2024-07-14,56,IVE (아이브),7017512.0
2024-07-14,57,유회승 (N.Flying),
2024-07-14,58,잔나비,2093895.0
2024-07-14,59,윤하,3155940.0
2024-07-14,60,RIIZE,3155036.0
2024-07-14,61,AKMU (악뮤),3822233.0
2024-07-14,62,VIVIZ (비비지),
2024-07-14,63,IVE (아이브),7017512.0
2024-07-14,64,10cm,2850141.0
2024-07-14,65,(여자)아이들,7654463.0
2024-07-14,66,폴킴,2127556.0
2024-07-14,67,아일릿(ILLIT),2951504.0
2024-07-14,68,우디(Woody),
2024-07-14,69,RIIZE,3155036.0
2024-07-14,70,"경서예지, 전건호",1779228.0
2024-07-14,71,멜로망스(Melomance),2089267.0
2024-07-14,72,AKMU (악뮤),3822233.0
2024-07-14,73,김민석,
2024-07-14,74,세븐틴,4396084.0
2024-07-14,75,LE SSERAFIM (르세라핌),2790346.0
2024-07-14,76,이클립스,2300496.0
2024-07-14,77,부석순 (SEVENTEEN),4396084.0
2024-07-14,78,하동균,
2024-07-14,79,태연 (TAEYEON),4517313.0
2024-07-14,80,RIIZE,3155036.0
2024-07-14,81,RIIZE,3155036.0
2024-07-14,82,Vaundy,
2024-07-14,83,임영웅,4668609.0
2024-07-14,84,임영웅,4668609.0
2024-07-14,85,Charlie Puth,2748857.0
2024-07-14,86,방탄소년단,3384647.0
2024-07-14,87,Taylor Swift,1901707.0
2024-07-14,88,임영웅,4668609.0
2024-07-14,89,방탄소년단,3384647.0
2024-07-14,90,ENHYPEN,1556472.0
2024-07-14,91,aespa,11382103.0
2024-07-14,92,임한별,2078646.0
2024-07-14,93,"허용별 (허각, 신용재, 임한별)",3254591.0
2024-07-14,94,태연 (TAEYEON),4517313.0
2024-07-14,95,임영웅,4668609.0
2024-07-14,96,임영웅,4668609.0
2024-07-14,97,DK,
2024-07-14,98,순순희(기태),
2024-07-14,99,PLAVE,
2024-07-14,100,Lauv,1852991.0
2024-07-14,101,LE SSERAFIM (르세라핌),2790346.0
2024-07-14,102,임영웅,4668609.0
2024-07-14,103,로이킴,2110813.0
2024-07-14,104,"The Kid LAROI, Justin Bieber",
2024-07-14,105,Charlie Puth,2748857.0
2024-07-14,106,세븐틴,4396084.0
2024-07-14,107,BABYMONSTER,2824917.0
2024-07-14,108,선미,
2024-07-14,109,IVE (아이브),7017512.0
2024-07-14,110,나연 (TWICE),
2024-07-14,111,임영웅,4668609.0
2024-07-14,112,DAY6,9385862.0
2024-07-14,113,허각,3254591.0
2024-07-14,114,NewJeans,15978865.0
2024-07-14,115,IVE (아이브),7017512.0
2024-07-14,116,지민,
2024-07-14,117,임영웅,4668609.0
2024-07-14,118,IVE (아이브),7017512.0
2024-07-14,119,탑현,1716165.0
2024-07-14,120,임영웅,4668609.0
2024-07-14,121,Tommy Richman,
2024-07-14,122,"지민, Sofia Carson",
2024-07-14,123,혁오 (hyukoh),2077232.0
2024-07-14,124,임영웅,4668609.0
2024-07-14,125,아이유 (IU),6825158.0
2024-07-14,126,Benson Boone,
2024-07-14,127,QWER,4768769.0
2024-07-14,128,H1-KEY,
2024-07-14,129,지민,
2024-07-14,130,DAY6,9385862.0
2024-07-14,131,엔플라잉 (N.Flying),3171312.0
2024-07-14,132,최유리,2363822.0
2024-07-14,133,제니 (JENNIE),
2024-07-14,134,디오 (D.O.),
2024-07-14,135,이무진,5021878.0
2024-07-14,136,임영웅,4668609.0
2024-07-14,137,NCT 127,3358712.0
2024-07-14,138,ASH ISLAND,2211495.0
2024-07-14,139,민니 ((여자)아이들),7654463.0
2024-07-14,140,지민,
2024-07-14,141,아이유 (IU),6825158.0
2024-07-14,142,"지민, 로꼬 (LOCO)",
2024-07-14,143,AKMU (악뮤),3822233.0
2024-07-14,144,세븐틴,4396084.0
2024-07-14,145,허각,3254591.0
2024-07-14,146,#안녕,1819490.0
2024-07-14,147,Sabrina Carpenter,
2024-07-14,148,볼빨간사춘기,4106503.0
2024-07-14,149,헤이즈 (Heize),2224694.0
2024-07-14,150,Ed Sheeran,1638275.0
2024-07-14,151,성시경,3370465.0
2024-07-14,152,너드커넥션 (Nerd Connection),1837103.0
2024-07-14,153,PLAVE,
2024-07-14,154,스탠딩 에그(Standing Egg),
2024-07-14,155,임영웅,4668609.0
2024-07-14,156,Paul Blanco,
2024-07-14,157,이찬원,1532177.0
2024-07-14,158,성시경,3370465.0
2024-07-14,159,지아 (Zia),1589238.0
2024-07-14,160,LE SSERAFIM (르세라핌),2790346.0
2024-07-14,161,김성철,
2024-07-14,162,데이먼스 이어 (Damons Year),
2024-07-14,163,(여자)아이들,7654463.0
2024-07-14,164,STAYC(스테이씨),2125127.0
2024-07-14,165,aespa,11382103.0
2024-07-14,166,10cm,2850141.0
2024-07-14,167,볼빨간사춘기,4106503.0
2024-07-14,168,성시경,3370465.0
2024-07-14,169,PLAVE,
2024-07-14,170,리사 (LISA),
2024-07-14,171,Anne-Marie,
2024-07-14,172,DAY6,9385862.0
2024-07-14,173,BOYNEXTDOOR,
2024-07-14,174,Justin Bieber,2161548.0
2024-07-14,175,Lauv,1852991.0
2024-07-14,176,싸이 (Psy),3025240.0
2024-07-14,177,멜로망스(Melomance),2089267.0
2024-07-14,178,릴러말즈 (Leellamarz),3062983.0
2024-07-14,179,Yuuri,
2024-07-14,180,임영웅,4668609.0
2024-07-14,181,PLAVE,
2024-07-14,182,린 (LYn),
2024-07-14,183,디오 (D.O.),
2024-07-14,184,에일리 (Ailee),1623273.0
2024-07-14,185,경서,1779228.0
2024-07-14,186,엔플라잉 (N.Flying),3171312.0
2024-07-14,187,경서,1779228.0
2024-07-14,188,BLACKPINK,3392891.0
2024-07-14,189,헤이즈 (Heize),2224694.0
2024-07-14,190,NewJeans,15978865.0
2024-07-14,191,BIG Naughty (서동현),2939308.0
2024-07-14,192,NewJeans,15978865.0
2024-07-14,193,Sondia,
2024-07-14,194,아이유 (IU),6825158.0
2024-07-14,195,백예린,2321092.0
2024-07-14,196,BIG Naughty (서동현),2939308.0
2024-07-14,197,Sam Smith,
2024-07-14,198,탑현,1716165.0
2024-07-14,199,KISS OF LIFE,5418281.0
2024-07-14,200,NCT 127,3358712.0
2024-07-21,1,aespa,10738537.0
2024-07-21,2,이영지,3744039.0
2024-07-21,3,NewJeans,15491282.0
2024-07-21,4,NewJeans,15491282.0
2024-07-21,5,KISS OF LIFE,4956101.0
2024-07-21,6,(여자)아이들,7224519.0
2024-07-21,7,이클립스,2090732.0
2024-07-21,8,aespa,10738537.0
2024-07-21,9,NewJeans,15491282.0
2024-07-21,10,DAY6,9252888.0
2024-07-21,11,QWER,4472818.0
2024-07-21,12,아일릿(ILLIT),2694088.0
2024-07-21,13,(여자)아이들,7224519.0
2024-07-21,14,IVE (아이브),6758463.0
2024-07-21,15,지코 (ZICO),2314039.0
2024-07-21,16,DAY6,9252888.0
2024-07-21,17,TWS (투어스),3042866.0
2024-07-21,18,DAY6,9252888.0
2024-07-21,19,이창섭,1756325.0
2024-07-21,20,RIIZE,2852572.0
2024-07-21,21,이무진,4512607.0
2024-07-21,22,NewJeans,15491282.0
2024-07-21,23,크러쉬 (CRUSH),2285120.0
2024-07-21,24,Stray Kids (스트레이 키즈),3600220.0
2024-07-21,25,TWS (투어스),3042866.0
2024-07-21,26,임재현,
2024-07-21,27,아이유 (IU),6863392.0
2024-07-21,28,NewJeans,15491282.0
2024-07-21,29,NewJeans,15491282.0
2024-07-21,30,순순희(지환),1536399.0
2024-07-21,31,너드커넥션 (Nerd Connection),1809060.0
2024-07-21,32,NewJeans,15491282.0
2024-07-21,33,IVE (아이브),6758463.0
2024-07-21,34,"허각, 임한별, 이무진, 이진성, 김희재, #안녕",4512607.0
2024-07-21,35,BABYMONSTER,2540234.0
2024-07-21,36,비비(BIBI),
2024-07-21,37,NewJeans,15491282.0
2024-07-21,38,박재정,
2024-07-21,39,aespa,10738537.0
2024-07-21,40,태연 (TAEYEON),4195136.0
2024-07-21,41,NewJeans,15491282.0
2024-07-21,42,NCT 127,3149766.0
2024-07-21,43,tripleS (트리플에스),
2024-07-21,44,레드벨벳(Red Velvet),3322268.0
2024-07-21,45,성시경,3280820.0
2024-07-21,46,범진,
2024-07-21,47,NewJeans,15491282.0
2024-07-21,48,정국,2209949.0
2024-07-21,49,임영웅,4392943.0
2024-07-21,50,aespa,10738537.0
2024-07-21,51,이무진,4512607.0
2024-07-21,52,엔플라잉 (N.Flying),2918390.0
2024-07-21,53,IVE (아이브),6758463.0
2024-07-21,54,KISS OF LIFE,4956101.0
2024-07-21,55,LE SSERAFIM (르세라핌),2693782.0
2024-07-21,56,윤하,3136398.0
2024-07-21,57,잔나비,2167473.0
2024-07-21,58,(여자)아이들,7224519.0
2024-07-21,59,유회승 (N.Flying),
2024-07-21,60,IVE (아이브),6758463.0
2024-07-21,61,지민,2648729.0
2024-07-21,62,VIVIZ (비비지),
2024-07-21,63,AKMU (악뮤),3738265.0
2024-07-21,64,RIIZE,2852572.0
2024-07-21,65,폴킴,2147117.0
2024-07-21,66,아일릿(ILLIT),2694088.0
2024-07-21,67,RIIZE,2852572.0
2024-07-21,68,멜로망스(Melomance),2073332.0
2024-07-21,69,우디(Woody),
2024-07-21,70,10cm,2905413.0
2024-07-21,71,"경서예지, 전건호",1980385.0
2024-07-21,72,AKMU (악뮤),3738265.0
2024-07-21,73,김민석,
2024-07-21,74,세븐틴,4515242.0
2024-07-21,75,부석순 (SEVENTEEN),4515242.0
2024-07-21,76,LE SSERAFIM (르세라핌),2693782.0
2024-07-21,77,태연 (TAEYEON),4195136.0
2024-07-21,78,RIIZE,2852572.0
2024-07-21,79,하동균,
2024-07-21,80,방탄소년단,3652058.0
2024-07-21,81,임영웅,4392943.0
2024-07-21,82,임영웅,4392943.0
2024-07-21,83,Taylor Swift,1870235.0
2024-07-21,84,Charlie Puth,2670377.0
2024-07-21,85,RIIZE,2852572.0
2024-07-21,86,Vaundy,
2024-07-21,87,방탄소년단,3652058.0
2024-07-21,88,이클립스,2090732.0
2024-07-21,89,aespa,10738537.0
2024-07-21,90,임영웅,4392943.0
2024-07-21,91,임영웅,4392943.0
2024-07-21,92,임영웅,4392943.0
2024-07-21,93,탑현,
2024-07-21,94,임한별,2043596.0
2024-07-21,95,DK,
2024-07-21,96,PLAVE,
2024-07-21,97,임영웅,4392943.0
2024-07-21,98,순순희(기태),1536399.0
2024-07-21,99,"The Kid LAROI, Justin Bieber",
2024-07-21,100,Lauv,1822948.0
2024-07-21,101,Charlie Puth,2670377.0
2024-07-21,102,BABYMONSTER,2540234.0
2024-07-21,103,LE SSERAFIM (르세라핌),2693782.0
2024-07-21,104,IVE (아이브),6758463.0
2024-07-21,105,서은광,
2024-07-21,106,"허용별 (허각, 신용재, 임한별)",3345875.0
2024-07-21,107,세븐틴,4515242.0
2024-07-21,108,로이킴,2101492.0
2024-07-21,109,DAY6,9252888.0
2024-07-21,110,NewJeans,15491282.0
2024-07-21,111,임영웅,4392943.0
2024-07-21,112,선미,
2024-07-21,113,임영웅,4392943.0
2024-07-21,114,IVE (아이브),6758463.0
2024-07-21,115,IVE (아이브),6758463.0
2024-07-21,116,임영웅,4392943.0
2024-07-21,117,임영웅,4392943.0
2024-07-21,118,Benson Boone,
2024-07-21,119,태연 (TAEYEON),4195136.0
2024-07-21,120,H1-KEY,
2024-07-21,121,나연 (TWICE),
2024-07-21,122,QWER,4472818.0
2024-07-21,123,DAY6,9252888.0
2024-07-21,124,혁오 (hyukoh),1622377.0
2024-07-21,125,Tommy Richman,
2024-07-21,126,볼빨간사춘기,4054101.0
2024-07-21,127,최유리,2316457.0
2024-07-21,128,임영웅,4392943.0
2024-07-21,129,제니 (JENNIE),
2024-07-21,130,디오 (D.O.),
2024-07-21,131,아이유 (IU),6863392.0
2024-07-21,132,Ed Sheeran,1684858.0
2024-07-21,133,AKMU (악뮤),3738265.0
2024-07-21,134,아이유 (IU),6863392.0
2024-07-21,135,Sabrina Carpenter,
2024-07-21,136,세븐틴,4515242.0
2024-07-21,137,엔플라잉 (N.Flying),2918390.0
2024-07-21,138,#안녕,1685458.0
2024-07-21,139,Paul Blanco,
2024-07-21,140,허각,3345875.0
2024-07-21,141,신예영,
2024-07-21,142,민니 ((여자)아이들),7224519.0
2024-07-21,143,너드커넥션 (Nerd Connection),1809060.0
2024-07-21,144,임영웅,4392943.0
2024-07-21,145,PLAVE,
2024-07-21,146,aespa,10738537.0
2024-07-21,147,성시경,3280820.0
2024-07-21,148,LE SSERAFIM (르세라핌),2693782.0
2024-07-21,149,10cm,2905413.0
2024-07-21,150,이무진,4512607.0
2024-07-21,151,Anne-Marie,
2024-07-21,152,지아 (Zia),1577824.0
2024-07-21,153,스탠딩 에그(Standing Egg),
2024-07-21,154,데이먼스 이어 (Damons Year),
2024-07-21,155,(여자)아이들,7224519.0
2024-07-21,156,NCT 127,3149766.0
2024-07-21,157,성시경,3280820.0
2024-07-21,158,싸이 (Psy),3096010.0
2024-07-21,159,볼빨간사춘기,4054101.0
2024-07-21,160,PLAVE,
2024-07-21,161,DAY6,9252888.0
2024-07-21,162,"지민, 로꼬 (LOCO)",
2024-07-21,163,거북이,
2024-07-21,164,BOYNEXTDOOR,
2024-07-21,165,BLACKPINK,3348962.0
2024-07-21,166,릴러말즈 (Leellamarz),2946941.0
2024-07-21,167,김성철,
2024-07-21,168,멜로망스(Melomance),2073332.0
2024-07-21,169,Justin Bieber,2182172.0
2024-07-21,170,Yuuri,1456834.0
2024-07-21,171,NewJeans,15491282.0
2024-07-21,172,ASH ISLAND,2101743.0
2024-07-21,173,임영웅,4392943.0
2024-07-21,174,헤이즈 (Heize),2141093.0
2024-07-21,175,아이유 (IU),6863392.0
2024-07-21,176,에일리 (Ailee),1664676.0
2024-07-21,177,경서,1980385.0
2024-07-21,178,BIG Naughty (서동현),3055348.0
2024-07-21,179,Lauv,1822948.0
2024-07-21,180,NewJeans,15491282.0
2024-07-21,181,PLAVE,
2024-07-21,182,BIG Naughty (서동현),3055348.0
2024-07-21,183,Sondia,
2024-07-21,184,태연 (TAEYEON),4195136.0
2024-07-21,185,Shawn Mendes,
2024-07-21,186,성시경,3280820.0
2024-07-21,187,STAYC(스테이씨),2038566.0
2024-07-21,188,탑현,
2024-07-21,189,(여자)아이들,7224519.0
2024-07-21,190,디오 (D.O.),
2024-07-21,191,린 (LYn),
2024-07-21,192,이무진,4512607.0
2024-07-21,193,Justin Bieber,2182172.0
2024-07-21,194,"산이 (San E), 레이나",
2024-07-21,195,Sam Smith,
2024-07-21,196,리사 (LISA),
2024-07-21,197,백예린,2226536.0
2024-07-21,198,"정은지, 서인국",
2024-07-21,199,YB (윤도현 밴드),
2024-07-21,200,Seiko Matsuda,
2024-07-28,1,NCT 127,2297246.0
2024-07-28,2,aespa,10298363.0
2024-07-28,3,NewJeans,15095802.0
2024-07-28,4,이영지,3721749.0
2024-07-28,5,KISS OF LIFE,4751276.0
2024-07-28,6,NewJeans,15095802.0
2024-07-28,7,(여자)아이들,7092093.0
2024-07-28,8,aespa,10298363.0
2024-07-28,9,이클립스,1925048.0
2024-07-28,10,DAY6,9061453.0
2024-07-28,11,QWER,4578108.0
2024-07-28,12,NewJeans,15095802.0
2024-07-28,13,아일릿(ILLIT),2647481.0
2024-07-28,14,(여자)아이들,7092093.0
2024-07-28,15,IVE (아이브),6827564.0
2024-07-28,16,DAY6,9061453.0
2024-07-28,17,TWS (투어스),2877373.0
2024-07-28,18,DAY6,9061453.0
2024-07-28,19,지코 (ZICO),2208781.0
2024-07-28,20,이창섭,1657512.0
2024-07-28,21,RIIZE,3122582.0
2024-07-28,22,이무진,4253480.0
2024-07-28,23,Stray Kids (스트레이 키즈),3261424.0
2024-07-28,24,NewJeans,15095802.0
2024-07-28,25,크러쉬 (CRUSH),2257571.0
2024-07-28,26,TWS (투어스),2877373.0
2024-07-28,27,NewJeans,15095802.0
2024-07-28,28,임재현,
2024-07-28,29,아이유 (IU),6572918.0
2024-07-28,30,NewJeans,15095802.0
2024-07-28,31,순순희(지환),1589617.0
2024-07-28,32,IVE (아이브),6827564.0
2024-07-28,33,NewJeans,15095802.0
2024-07-28,34,너드커넥션 (Nerd Connection),1660030.0
2024-07-28,35,비비(BIBI),
2024-07-28,36,BABYMONSTER,2407440.0
2024-07-28,37,aespa,10298363.0
2024-07-28,38,NewJeans,15095802.0
2024-07-28,39,"허각, 임한별, 이무진, 이진성, 김희재, #안녕",4253480.0
2024-07-28,40,박재정,
2024-07-28,41,태연 (TAEYEON),3997921.0
2024-07-28,42,tripleS (트리플에스),
2024-07-28,43,성시경,3021149.0
2024-07-28,44,aespa,10298363.0
2024-07-28,45,NewJeans,15095802.0
2024-07-28,46,정국,2165251.0
2024-07-28,47,NewJeans,15095802.0
2024-07-28,48,범진,
2024-07-28,49,레드벨벳(Red Velvet),3255148.0
2024-07-28,50,임영웅,5458886.0
2024-07-28,51,IVE (아이브),6827564.0
2024-07-28,52,윤하,3221469.0
2024-07-28,53,LE SSERAFIM (르세라핌),2757805.0
2024-07-28,54,(여자)아이들,7092093.0
2024-07-28,55,IVE (아이브),6827564.0
2024-07-28,56,이무진,4253480.0
2024-07-28,57,KISS OF LIFE,4751276.0
2024-07-28,58,잔나비,2147375.0
2024-07-28,59,VIVIZ (비비지),
2024-07-28,60,RIIZE,3122582.0
2024-07-28,61,AKMU (악뮤),3789714.0
2024-07-28,62,유회승 (N.Flying),
2024-07-28,63,엔플라잉 (N.Flying),2719487.0
2024-07-28,64,RIIZE,3122582.0
2024-07-28,65,폴킴,2100659.0
2024-07-28,66,아일릿(ILLIT),2647481.0
2024-07-28,67,AKMU (악뮤),3789714.0
2024-07-28,68,우디(Woody),
2024-07-28,69,"경서예지, 전건호",1707819.0
2024-07-28,70,멜로망스(Melomance),2128208.0
2024-07-28,71,지민,1990644.0
2024-07-28,72,김민석,
2024-07-28,73,부석순 (SEVENTEEN),4527090.0
2024-07-28,74,10cm,1531583.0
2024-07-28,75,세븐틴,4527090.0
2024-07-28,76,LE SSERAFIM (르세라핌),2757805.0
2024-07-28,77,태연 (TAEYEON),3997921.0
2024-07-28,78,Taylor Swift,1867632.0
2024-07-28,79,방탄소년단,3487292.0
2024-07-28,80,RIIZE,3122582.0
2024-07-28,81,임영웅,5458886.0
2024-07-28,82,임영웅,5458886.0
2024-07-28,83,RIIZE,3122582.0
2024-07-28,84,Charlie Puth,2707407.0
2024-07-28,85,하동균,
2024-07-28,86,aespa,10298363.0
2024-07-28,87,방탄소년단,3487292.0
2024-07-28,88,임영웅,5458886.0
2024-07-28,89,Vaundy,
2024-07-28,90,임영웅,5458886.0
2024-07-28,91,임영웅,5458886.0
2024-07-28,92,탑현,
2024-07-28,93,DK,
2024-07-28,94,IVE (아이브),6827564.0
2024-07-28,95,임영웅,5458886.0
2024-07-28,96,"The Kid LAROI, Justin Bieber",
2024-07-28,97,PLAVE,
2024-07-28,98,Charlie Puth,2707407.0
2024-07-28,99,Lauv,1709428.0
2024-07-28,100,이클립스,1925048.0
2024-07-28,101,BABYMONSTER,2407440.0
2024-07-28,102,볼빨간사춘기,4053642.0
2024-07-28,103,DAY6,9061453.0
2024-07-28,104,LE SSERAFIM (르세라핌),2757805.0
2024-07-28,105,임한별,1901596.0
2024-07-28,106,순순희(기태),1589617.0
2024-07-28,107,임영웅,5458886.0
2024-07-28,108,IVE (아이브),6827564.0
2024-07-28,109,세븐틴,4527090.0
2024-07-28,110,선미,
2024-07-28,111,NewJeans,15095802.0
2024-07-28,112,임영웅,5458886.0
2024-07-28,113,로이킴,1949562.0
2024-07-28,114,IVE (아이브),6827564.0
2024-07-28,115,임영웅,5458886.0
2024-07-28,116,"허용별 (허각, 신용재, 임한별)",3119439.0
2024-07-28,117,임영웅,5458886.0
2024-07-28,118,H1-KEY,
2024-07-28,119,QWER,4578108.0
2024-07-28,120,Benson Boone,
2024-07-28,121,임영웅,5458886.0
2024-07-28,122,DAY6,9061453.0
2024-07-28,123,제니 (JENNIE),
2024-07-28,124,Ed Sheeran,1675751.0
2024-07-28,125,Tommy Richman,
2024-07-28,126,AKMU (악뮤),3789714.0
2024-07-28,127,거북이,
2024-07-28,128,Sabrina Carpenter,
2024-07-28,129,최유리,2097617.0
2024-07-28,130,혁오 (hyukoh),1399200.0
2024-07-28,131,디오 (D.O.),
2024-07-28,132,세븐틴,4527090.0
2024-07-28,133,Paul Blanco,
2024-07-28,134,나연 (TWICE),
2024-07-28,135,권은비,
2024-07-28,136,아이유 (IU),6572918.0
2024-07-28,137,아이유 (IU),6572918.0
2024-07-28,138,#안녕,1511400.0
2024-07-28,139,aespa,10298363.0
2024-07-28,140,Anne-Marie,
2024-07-28,141,PLAVE,
2024-07-28,142,임영웅,5458886.0
2024-07-28,143,LE SSERAFIM (르세라핌),2757805.0
2024-07-28,144,허각,3119439.0
2024-07-28,145,엔플라잉 (N.Flying),2719487.0
2024-07-28,146,성시경,3021149.0
2024-07-28,147,너드커넥션 (Nerd Connection),1660030.0
2024-07-28,148,10cm,1531583.0
2024-07-28,149,(여자)아이들,7092093.0
2024-07-28,150,싸이 (Psy),3426381.0
2024-07-28,151,태연 (TAEYEON),3997921.0
2024-07-28,152,BLACKPINK,3508737.0
2024-07-28,153,DAY6,9061453.0
2024-07-28,154,지아 (Zia),1572951.0
2024-07-28,155,태연 (TAEYEON),3997921.0
2024-07-28,156,"싹쓰리 (유두래곤, 린다G, 비룡)",
2024-07-28,157,데이먼스 이어 (Damons Year),
2024-07-28,158,릴러말즈 (Leellamarz),2995569.0
2024-07-28,159,성시경,3021149.0
2024-07-28,160,BOYNEXTDOOR,
2024-07-28,161,스탠딩 에그(Standing Egg),
2024-07-28,162,PLAVE,
2024-07-28,163,민니 ((여자)아이들),7092093.0
2024-07-28,164,볼빨간사춘기,4053642.0
2024-07-28,165,S.Papa,
2024-07-28,166,싸이 (Psy),3426381.0
2024-07-28,167,황인욱,
2024-07-28,168,아이유 (IU),6572918.0
2024-07-28,169,임영웅,5458886.0
2024-07-28,170,NewJeans,15095802.0
2024-07-28,171,멜로망스(Melomance),2128208.0
2024-07-28,172,ENHYPEN,
2024-07-28,173,이무진,4253480.0
2024-07-28,174,경서,1707819.0
2024-07-28,175,BIG Naughty (서동현),3167119.0
2024-07-28,176,Justin Bieber,2199717.0
2024-07-28,177,Yuuri,
2024-07-28,178,서은광,
2024-07-28,179,BIG Naughty (서동현),3167119.0
2024-07-28,180,에일리 (Ailee),1591442.0
2024-07-28,181,(여자)아이들,7092093.0
2024-07-28,182,Shawn Mendes,
2024-07-28,183,이무진,4253480.0
2024-07-28,184,PLAVE,
2024-07-28,185,"산이 (San E), 레이나",
2024-07-28,186,TWICE,2600993.0
2024-07-28,187,NewJeans,15095802.0
2024-07-28,188,김성철,
2024-07-28,189,AKMU (악뮤),3789714.0
2024-07-28,190,Justin Bieber,2199717.0
2024-07-28,191,Sondia,
2024-07-28,192,LE SSERAFIM (르세라핌),2757805.0
2024-07-28,193,"정은지, 서인국",
2024-07-28,194,DAY6,9061453.0
2024-07-28,195,숀 (SHAUN),
2024-07-28,196,비투비 (BTOB),1727420.0
2024-07-28,197,NCT 127,2297246.0
2024-07-28,198,YB (윤도현 밴드),
2024-07-28,199,신예영,
2024-07-28,200,세븐틴,4527090.0
2024-08-04,1,aespa,9887204.0
2024-08-04,2,NewJeans,13724649.0
2024-08-04,3,KISS OF LIFE,4301954.0
2024-08-04,4,(여자)아이들,6902846.0
