,artist,week,ratio,Artist,New_Artist
1977,이무진,2024-01-21,48.93493,이무진,이무진
1978,이무진,2024-01-28,42.95623,이무진,이무진
1979,이무진,2024-02-04,49.62633,이무진,이무진
1980,이무진,2024-02-11,45.93887,이무진,이무진
1981,이무진,2024-02-18,34.87648,이무진,이무진
1982,이무진,2024-02-25,31.98111,이무진,이무진
1983,이무진,2024-03-03,31.02792,이무진,이무진
1984,이무진,2024-03-10,31.17783,이무진,이무진
1985,이무진,2024-03-17,34.17166,이무진,이무진
1986,이무진,2024-03-24,33.26769,이무진,이무진
1987,이무진,2024-03-31,47.0554,이무진,이무진
1988,이무진,2024-04-07,42.99874,이무진,이무진
1989,이무진,2024-04-14,56.96545,이무진,이무진
1990,이무진,2024-04-21,45.70169,이무진,이무진
1991,이무진,2024-04-28,76.20603,이무진,이무진
1992,이무진,2024-05-05,88.10077,이무진,이무진
1993,이무진,2024-05-12,100.0,이무진,이무진
1994,이무진,2024-05-19,73.96178,이무진,이무진
1995,이무진,2024-05-26,60.85429,이무진,이무진
1996,이무진,2024-06-02,55.01208,이무진,이무진
1997,이무진,2024-06-09,49.04009,이무진,이무진
1998,이무진,2024-06-16,56.31656,이무진,이무진
1999,이무진,2024-06-23,63.49234,이무진,이무진
2000,이무진,2024-06-30,80.81535,이무진,이무진
2001,이무진,2024-07-07,62.55034,이무진,이무진
2002,이무진,2024-07-14,53.58677,이무진,이무진
2003,이무진,2024-07-21,48.49413,이무진,이무진
2004,이무진,2024-07-28,40.95363,이무진,이무진
2005,이무진,2024-08-04,46.6862,이무진,이무진
2006,이무진,2024-08-11,43.15313,이무진,이무진
2007,이무진,2024-08-18,41.30269,이무진,이무진
2008,이무진,2024-08-25,41.36982,이무진,이무진
2009,이무진,2024-09-01,41.381,이무진,이무진
2010,이보람,2024-02-18,24.8212,이보람,이보람
2011,이세계 아이돌,2023-09-24,100.0,이세계 아이돌,이세계 아이돌
2012,이세계 아이돌,2023-10-01,85.50489,이세계 아이돌,이세계 아이돌
2013,이세계 아이돌,2023-10-08,63.96653,이세계 아이돌,이세계 아이돌
2014,이세계 아이돌,2023-10-15,50.99336,이세계 아이돌,이세계 아이돌
2015,이세계 아이돌,2023-10-22,42.82378,이세계 아이돌,이세계 아이돌
2016,이세계 아이돌,2023-10-29,36.06156,이세계 아이돌,이세계 아이돌
2017,이세계 아이돌,2023-11-05,30.12084,이세계 아이돌,이세계 아이돌
2018,이세계 아이돌,2023-11-12,27.10076,이세계 아이돌,이세계 아이돌
2019,이세계 아이돌,2023-11-19,25.12916,이세계 아이돌,이세계 아이돌
2020,이세계 아이돌,2023-11-26,22.51551,이세계 아이돌,이세계 아이돌
2021,이세계 아이돌,2023-12-03,22.03558,이세계 아이돌,이세계 아이돌
2022,이승윤,2024-06-30,70.01871,이승윤,이승윤
2023,이영지,2024-06-16,100.0,이영지,이영지
2024,이영지,2024-06-23,92.29213,이영지,이영지
2025,이영지,2024-06-30,85.16695,이영지,이영지
2026,이영지,2024-07-07,51.8124,이영지,이영지
2027,이영지,2024-07-14,44.7339,이영지,이영지
2028,이영지,2024-07-21,35.52972,이영지,이영지
2029,이영지,2024-07-28,24.63263,이영지,이영지
2030,이영지,2024-08-04,23.19148,이영지,이영지
2031,이영지,2024-08-11,24.26775,이영지,이영지
2032,이영지,2024-08-18,25.24926,이영지,이영지
2033,이영지,2024-08-25,28.56859,이영지,이영지
2034,이영지,2024-09-01,25.90266,이영지,이영지
2035,이예준,2024-01-28,34.02903,이예준,이예준
2036,이예준,2024-02-04,34.79162,이예준,이예준
2037,이예준,2024-02-11,100.0,이예준,이예준
2038,이예준,2024-02-18,46.57167,이예준,이예준
2039,이예준,2024-02-25,26.85798,이예준,이예준
2040,이예준,2024-03-03,21.32584,이예준,이예준
2041,이예준,2024-03-10,20.68365,이예준,이예준
2042,이예준,2024-04-28,39.77523,이예준,이예준
2043,이젤,2024-01-14,100.0,이젤 (EJel),이젤
2044,이지,2024-01-07,70.14897,이지 (izi),이지
2045,이지,2024-01-14,58.81195,이지 (izi),이지
2046,이지,2024-01-21,48.82413,이지 (izi),이지
2047,이지,2024-01-28,45.1232,이지 (izi),이지
2048,이지,2024-02-04,51.85983,이지 (izi),이지
2049,이지,2024-02-11,75.43333,이지 (izi),이지
2050,이지,2024-02-18,94.63131,이지 (izi),이지
2051,이지,2024-02-25,92.44823,이지 (izi),이지
2052,이지,2024-03-03,96.15853,이지 (izi),이지
2053,이지,2024-03-10,86.64855,이지 (izi),이지
2054,이지,2024-03-17,76.3328,이지 (izi),이지
2055,이찬원,2023-11-12,59.95656,이찬원,이찬원
2056,이찬원,2024-04-21,100.0,이찬원,이찬원
2057,이찬원,2024-04-28,98.78296,이찬원,이찬원
2058,이찬원,2024-07-14,58.51762,이찬원,이찬원
2059,이찬원,2024-08-25,48.36721,이찬원,이찬원
2060,이찬혁,2023-12-31,28.19921,이찬혁,이찬혁
2061,이창섭,2024-02-18,39.70667,이창섭,이창섭
2062,이창섭,2024-02-25,35.46517,이창섭,이창섭
2063,이창섭,2024-03-03,27.34855,이창섭,이창섭
2064,이창섭,2024-03-10,30.0474,이창섭,이창섭
2065,이창섭,2024-03-17,33.516,이창섭,이창섭
2066,이창섭,2024-03-24,44.0337,이창섭,이창섭
2067,이창섭,2024-03-31,37.45868,이창섭,이창섭
2068,이창섭,2024-04-07,41.80894,이창섭,이창섭
2069,이창섭,2024-04-14,44.98189,이창섭,이창섭
2070,이창섭,2024-04-21,46.64069,이창섭,이창섭
2071,이창섭,2024-04-28,53.42794,이창섭,이창섭
2072,이창섭,2024-05-05,42.06447,이창섭,이창섭
2073,이창섭,2024-05-12,42.03596,이창섭,이창섭
2074,이창섭,2024-05-19,37.49775,이창섭,이창섭
2075,이창섭,2024-05-26,57.7518,이창섭,이창섭
2076,이창섭,2024-06-02,42.9398,이창섭,이창섭
2077,이창섭,2024-06-09,28.30519,이창섭,이창섭
2078,이창섭,2024-06-16,27.99053,이창섭,이창섭
2079,이창섭,2024-06-23,27.13315,이창섭,이창섭
2080,이창섭,2024-06-30,26.4954,이창섭,이창섭
2081,이창섭,2024-07-07,27.10148,이창섭,이창섭
2082,이창섭,2024-07-14,24.17878,이창섭,이창섭
2083,이창섭,2024-07-21,24.02779,이창섭,이창섭
2084,이창섭,2024-07-28,19.19499,이창섭,이창섭
2085,이창섭,2024-08-04,18.53717,이창섭,이창섭
2086,이창섭,2024-08-11,18.58785,이창섭,이창섭
2087,이창섭,2024-08-18,20.57503,이창섭,이창섭
2088,이창섭,2024-08-25,25.87665,이창섭,이창섭
2089,이창섭,2024-09-01,30.80448,이창섭,이창섭
2090,이채연,2023-09-24,73.89272,이채연,이채연
2091,이채연,2023-10-01,51.11387,이채연,이채연
2092,이클립스,2024-04-21,43.52785,이클립스,이클립스
2093,이클립스,2024-04-28,53.57643,이클립스,이클립스
2094,이클립스,2024-05-05,87.8929,이클립스,이클립스
2095,이클립스,2024-05-12,78.19812,이클립스,이클립스
2096,이클립스,2024-05-19,77.445,이클립스,이클립스
2097,이클립스,2024-05-26,100.0,이클립스,이클립스
2098,이클립스,2024-06-02,85.15832,이클립스,이클립스
2099,이클립스,2024-06-09,54.73471,이클립스,이클립스
2100,이클립스,2024-06-16,47.22338,이클립스,이클립스
2101,이클립스,2024-06-23,45.63191,이클립스,이클립스
2102,이클립스,2024-06-30,40.01798,이클립스,이클립스
2103,이클립스,2024-07-07,34.18102,이클립스,이클립스
2104,이클립스,2024-07-14,30.42244,이클립스,이클립스
2105,이클립스,2024-07-21,25.58264,이클립스,이클립스
2106,이클립스,2024-07-28,22.45341,이클립스,이클립스
2107,이클립스,2024-08-04,22.93213,이클립스,이클립스
2108,이클립스,2024-08-11,22.92746,이클립스,이클립스
2109,이클립스,2024-08-18,23.45756,이클립스,이클립스
2110,이클립스,2024-08-25,21.27644,이클립스,이클립스
2111,이클립스,2024-09-01,24.52477,이클립스,이클립스
2112,이하이,2024-01-14,54.31425,이하이,이하이
2113,이효리,2023-10-08,83.21019,이효리,이효리
2114,이효리,2023-10-15,46.52322,이효리,이효리
2115,임영웅,2023-09-24,51.15188,임영웅,임영웅
2116,임영웅,2023-10-01,62.29931,임영웅,임영웅
2117,임영웅,2023-10-08,83.7835,임영웅,임영웅
2118,임영웅,2023-10-15,56.71904,임영웅,임영웅
2119,임영웅,2023-10-22,51.03182,임영웅,임영웅
2120,임영웅,2023-10-29,57.90298,임영웅,임영웅
2121,임영웅,2023-11-05,52.65365,임영웅,임영웅
2122,임영웅,2023-11-12,45.68845,임영웅,임영웅
2123,임영웅,2023-11-19,44.15623,임영웅,임영웅
2124,임영웅,2023-11-26,46.97034,임영웅,임영웅
2125,임영웅,2023-12-03,44.58086,임영웅,임영웅
2126,임영웅,2023-12-10,49.22479,임영웅,임영웅
2127,임영웅,2023-12-17,44.10079,임영웅,임영웅
2128,임영웅,2023-12-24,45.60206,임영웅,임영웅
2129,임영웅,2023-12-31,43.31241,임영웅,임영웅
2130,임영웅,2024-01-07,40.16107,임영웅,임영웅
2131,임영웅,2024-01-14,42.0499,임영웅,임영웅
2132,임영웅,2024-01-21,42.52232,임영웅,임영웅
2133,임영웅,2024-01-28,34.7876,임영웅,임영웅
2134,임영웅,2024-02-04,36.06694,임영웅,임영웅
2135,임영웅,2024-02-11,38.42139,임영웅,임영웅
2136,임영웅,2024-02-18,40.2427,임영웅,임영웅
2137,임영웅,2024-02-25,47.19873,임영웅,임영웅
2138,임영웅,2024-03-03,44.01899,임영웅,임영웅
2139,임영웅,2024-03-10,42.16571,임영웅,임영웅
2140,임영웅,2024-03-17,40.04407,임영웅,임영웅
2141,임영웅,2024-03-24,39.14838,임영웅,임영웅
2142,임영웅,2024-03-31,39.64274,임영웅,임영웅
2143,임영웅,2024-04-07,56.1031,임영웅,임영웅
2144,임영웅,2024-04-14,38.51509,임영웅,임영웅
2145,임영웅,2024-04-21,38.98054,임영웅,임영웅
2146,임영웅,2024-04-28,53.60036,임영웅,임영웅
2147,임영웅,2024-05-05,100.0,임영웅,임영웅
2148,임영웅,2024-05-12,53.55547,임영웅,임영웅
2149,임영웅,2024-05-19,72.86429,임영웅,임영웅
2150,임영웅,2024-05-26,64.89897,임영웅,임영웅
2151,임영웅,2024-06-02,45.88163,임영웅,임영웅
2152,임영웅,2024-06-09,45.6291,임영웅,임영웅
2153,임영웅,2024-06-16,40.7561,임영웅,임영웅
2154,임영웅,2024-06-23,42.48457,임영웅,임영웅
2155,임영웅,2024-06-30,71.71742,임영웅,임영웅
2156,임영웅,2024-07-07,44.71062,임영웅,임영웅
2157,임영웅,2024-07-14,36.93713,임영웅,임영웅
2158,임영웅,2024-07-21,35.27363,임영웅,임영웅
2159,임영웅,2024-07-28,32.74878,임영웅,임영웅
2160,임영웅,2024-08-04,33.20267,임영웅,임영웅
2161,임영웅,2024-08-11,43.53552,임영웅,임영웅
2162,임영웅,2024-08-18,51.34914,임영웅,임영웅
2163,임영웅,2024-08-25,50.4424,임영웅,임영웅
2164,임영웅,2024-09-01,42.03851,임영웅,임영웅
2165,임재현,2023-09-24,11.06192,임재현,임재현
2166,임재현,2023-10-01,11.08522,임재현,임재현
2167,임재현,2023-10-08,24.63599,임재현,임재현
2168,임재현,2023-10-15,15.70568,임재현,임재현
2169,임재현,2023-10-22,16.0629,임재현,임재현
2170,임재현,2023-10-29,17.40632,임재현,임재현
2171,임재현,2023-11-05,25.78528,임재현,임재현
2172,임재현,2023-11-12,30.52999,임재현,임재현
2173,임재현,2023-11-19,23.3508,임재현,임재현
2174,임재현,2023-12-03,32.24228,임재현,임재현
2175,임재현,2023-12-10,29.54377,임재현,임재현
2176,임재현,2023-12-17,29.64861,임재현,임재현
2177,임재현,2023-12-24,33.45369,임재현,임재현
2178,임재현,2023-12-31,46.86468,임재현,임재현
2179,임재현,2024-01-07,100.0,임재현,임재현
2180,임재현,2024-01-14,99.18074,임재현,임재현
2181,임재현,2024-01-21,76.09396,임재현,임재현
2182,임재현,2024-01-28,57.62376,임재현,임재현
2183,임재현,2024-02-04,64.38749,임재현,임재현
2184,임재현,2024-02-11,48.84876,임재현,임재현
2185,임재현,2024-02-18,39.83304,임재현,임재현
2186,임재현,2024-02-25,35.86099,임재현,임재현
2187,임재현,2024-03-03,30.99204,임재현,임재현
2188,임재현,2024-03-10,30.65035,임재현,임재현
2189,임재현,2024-03-17,30.64647,임재현,임재현
2190,임재현,2024-03-24,40.23296,임재현,임재현
2191,임재현,2024-03-31,38.7847,임재현,임재현
2192,임재현,2024-04-07,26.23568,임재현,임재현
2193,임재현,2024-04-14,25.52514,임재현,임재현
2194,임재현,2024-04-21,23.18384,임재현,임재현
2195,임재현,2024-04-28,22.5626,임재현,임재현
2196,임재현,2024-05-05,23.39351,임재현,임재현
2197,임재현,2024-05-12,19.39817,임재현,임재현
2198,임재현,2024-05-19,18.65268,임재현,임재현
2199,임재현,2024-05-26,18.48184,임재현,임재현
2200,임재현,2024-06-02,16.34634,임재현,임재현
2201,임재현,2024-06-09,14.92913,임재현,임재현
2202,임재현,2024-06-16,14.21471,임재현,임재현
2203,임재현,2024-06-23,12.74703,임재현,임재현
2204,임재현,2024-06-30,12.96835,임재현,임재현
2205,임재현,2024-07-07,14.72723,임재현,임재현
2206,임재현,2024-07-14,13.40322,임재현,임재현
2207,임재현,2024-07-21,15.70568,임재현,임재현
2208,임재현,2024-07-28,13.62065,임재현,임재현
2209,임재현,2024-08-04,13.23238,임재현,임재현
2210,임재현,2024-08-11,13.59735,임재현,임재현
2211,임재현,2024-08-18,12.37429,임재현,임재현
2212,임재현,2024-08-25,13.47699,임재현,임재현
2213,임재현,2024-09-01,14.75053,임재현,임재현
2214,임한별,2023-09-24,19.64072,임한별,임한별
2215,임한별,2023-10-01,16.92193,임한별,임한별
2216,임한별,2023-10-08,16.14661,임한별,임한별
2217,임한별,2023-10-15,47.00517,임한별,임한별
2218,임한별,2023-10-22,87.85455,임한별,임한별
2219,임한별,2023-10-29,92.70546,임한별,임한별
2220,임한별,2023-11-05,65.04162,임한별,임한별
2221,임한별,2023-11-12,100.0,임한별,임한별
2222,임한별,2023-11-19,74.2104,임한별,임한별
2223,임한별,2023-11-26,61.9542,임한별,임한별
2224,임한별,2023-12-03,35.4689,임한별,임한별
2225,임한별,2023-12-10,32.18247,임한별,임한별
2226,임한별,2023-12-17,27.87671,임한별,임한별
2227,임한별,2023-12-24,22.85966,임한별,임한별
2228,임한별,2023-12-31,19.63553,임한별,임한별
2229,임한별,2024-01-07,15.91125,임한별,임한별
2230,임한별,2024-01-14,16.70906,임한별,임한별
2231,임한별,2024-01-21,19.11981,임한별,임한별
2232,임한별,2024-01-28,40.5621,임한별,임한별
2233,임한별,2024-02-04,19.05404,임한별,임한별
2234,임한별,2024-02-11,21.91648,임한별,임한별
2235,임한별,2024-02-18,36.99011,임한별,임한별
2236,임한별,2024-02-25,14.9248,임한별,임한별
2237,임한별,2024-03-03,13.20284,임한별,임한별
2238,임한별,2024-03-10,10.32656,임한별,임한별
2239,임한별,2024-03-17,11.41685,임한별,임한별
2240,임한별,2024-03-24,15.57205,임한별,임한별
2241,임한별,2024-03-31,11.24033,임한별,임한별
2242,임한별,2024-04-07,10.16215,임한별,임한별
2243,임한별,2024-04-14,10.32829,임한별,임한별
2244,임한별,2024-04-21,9.92852,임한별,임한별
2245,임한별,2024-04-28,13.4832,임한별,임한별
2246,임한별,2024-05-05,17.64878,임한별,임한별
2247,임한별,2024-05-12,27.62923,임한별,임한별
2248,임한별,2024-05-19,49.94894,임한별,임한별
2249,임한별,2024-05-26,37.24278,임한별,임한별
2250,임한별,2024-06-02,30.02267,임한별,임한별
2251,임한별,2024-06-09,30.19746,임한별,임한별
2252,임한별,2024-06-16,39.89235,임한별,임한별
2253,임한별,2024-06-23,46.29562,임한별,임한별
2254,임한별,2024-06-30,34.0948,임한별,임한별
2255,임한별,2024-07-07,32.09767,임한별,임한별
2256,임한별,2024-07-14,26.15821,임한별,임한별
2257,임한별,2024-07-21,20.80715,임한별,임한별
2258,임한별,2024-07-28,16.64157,임한별,임한별
2259,임한별,2024-08-04,17.17806,임한별,임한별
2260,임한별,2024-08-11,18.89829,임한별,임한별
2261,임한별,2024-08-18,22.90985,임한별,임한별
2262,임한별,2024-08-25,23.52595,임한별,임한별
2263,임한별,2024-09-01,17.65917,임한별,임한별
2264,자이언티,2023-12-03,31.10264,자이언티(Zion.T),자이언티
2265,자이언티,2023-12-10,28.60028,자이언티(Zion.T),자이언티
2266,자이언티,2023-12-17,7.14609,자이언티(Zion.T),자이언티
2267,자이언티,2023-12-24,6.48213,자이언티(Zion.T),자이언티
2268,자이언티,2023-12-31,5.55657,자이언티(Zion.T),자이언티
2269,잔나비,2023-09-24,8.30509,잔나비,잔나비
2270,잔나비,2023-10-01,11.94621,잔나비,잔나비
2271,잔나비,2023-10-08,10.23483,잔나비,잔나비
2272,잔나비,2023-10-15,8.79475,잔나비,잔나비
2273,잔나비,2023-10-22,8.22429,잔나비,잔나비
2274,잔나비,2023-10-29,7.62736,잔나비,잔나비
2275,잔나비,2023-11-05,6.93397,잔나비,잔나비
2276,잔나비,2023-11-12,8.94799,잔나비,잔나비
2277,잔나비,2023-11-19,9.54248,잔나비,잔나비
2278,잔나비,2023-11-26,5.9529,잔나비,잔나비
2279,잔나비,2023-12-03,7.4804,잔나비,잔나비
2280,잔나비,2023-12-10,6.77585,잔나비,잔나비
2281,잔나비,2023-12-17,7.7005,잔나비,잔나비
2282,잔나비,2023-12-24,6.79362,잔나비,잔나비
2283,잔나비,2023-12-31,6.59824,잔나비,잔나비
2284,잔나비,2024-01-07,6.29908,잔나비,잔나비
2285,잔나비,2024-01-14,5.71364,잔나비,잔나비
2286,잔나비,2024-01-21,5.09895,잔나비,잔나비
2287,잔나비,2024-01-28,5.08154,잔나비,잔나비
2288,잔나비,2024-02-04,5.24383,잔나비,잔나비
2289,잔나비,2024-02-11,5.84459,잔나비,잔나비
2290,잔나비,2024-02-18,5.63006,잔나비,잔나비
2291,잔나비,2024-02-25,5.58444,잔나비,잔나비
2292,잔나비,2024-03-03,5.27657,잔나비,잔나비
2293,잔나비,2024-03-10,5.56702,잔나비,잔나비
2294,잔나비,2024-03-17,5.2313,잔나비,잔나비
2295,잔나비,2024-03-24,7.64791,잔나비,잔나비
2296,잔나비,2024-03-31,6.64769,잔나비,잔나비
2297,잔나비,2024-04-07,7.96727,잔나비,잔나비
2298,잔나비,2024-04-14,8.37474,잔나비,잔나비
2299,잔나비,2024-04-21,7.04297,잔나비,잔나비
2300,잔나비,2024-04-28,7.51279,잔나비,잔나비
2301,잔나비,2024-05-05,9.91547,잔나비,잔나비
2302,잔나비,2024-05-12,8.54504,잔나비,잔나비
2303,잔나비,2024-05-19,11.22112,잔나비,잔나비
2304,잔나비,2024-05-26,10.5326,잔나비,잔나비
2305,잔나비,2024-06-02,8.21907,잔나비,잔나비
2306,잔나비,2024-06-09,7.30731,잔나비,잔나비
2307,잔나비,2024-06-16,6.51326,잔나비,잔나비
2308,잔나비,2024-06-23,6.20818,잔나비,잔나비
2309,잔나비,2024-06-30,7.33099,잔나비,잔나비
2310,잔나비,2024-07-07,6.14445,잔나비,잔나비
2311,잔나비,2024-07-14,8.93441,잔나비,잔나비
2312,잔나비,2024-07-21,8.29534,잔나비,잔나비
2313,잔나비,2024-07-28,6.28445,잔나비,잔나비
2314,잔나비,2024-08-04,100.0,잔나비,잔나비
2315,잔나비,2024-08-11,20.9656,잔나비,잔나비
2316,잔나비,2024-08-18,11.37157,잔나비,잔나비
2317,잔나비,2024-08-25,14.20332,잔나비,잔나비
2318,잔나비,2024-09-01,11.14137,잔나비,잔나비
2319,장범준,2024-03-03,23.26904,장범준,장범준
2320,장범준,2024-03-10,25.60407,장범준,장범준
2321,장범준,2024-03-17,28.55981,장범준,장범준
2322,장범준,2024-03-24,32.85672,장범준,장범준
2323,장범준,2024-03-31,37.94428,장범준,장범준
2324,장범준,2024-04-07,31.28279,장범준,장범준
2325,장범준,2024-04-14,25.27155,장범준,장범준
2326,장범준,2024-04-21,23.25426,장범준,장범준
2327,장범준,2024-04-28,31.135,장범준,장범준
