,artist,week,ratio
3247,권은비,2024-05-12,24.13803
3248,권은비,2024-05-19,16.73761
3249,권은비,2024-05-26,17.1974
3250,권은비,2024-06-02,17.90557
3251,권은비,2024-06-09,14.25812
3252,권은비,2024-06-16,23.57558
3253,권은비,2024-06-23,16.18522
3254,권은비,2024-06-30,19.25837
3255,권은비,2024-07-07,21.35201
3256,권은비,2024-07-14,12.70539
3257,권은비,2024-07-21,14.34247
3258,권은비,2024-07-28,14.08332
3259,권은비,2024-08-04,9.35012
3260,권은비,2024-08-11,31.12962
3261,권은비,2024-08-18,21.15819
3262,권은비,2024-08-25,9.71407
3263,권은비,2024-09-01,7.38821
189,권은비,2024-09-09,96.76582
190,권은비,2024-09-16,96.76582
191,권은비,2024-09-23,96.76582
8625,권진아,2023-09-17,64.41151
8626,권진아,2023-09-24,43.2524
8627,권진아,2023-10-01,40.19397
8628,권진아,2023-10-08,39.98571
8629,권진아,2023-10-15,46.80471
8630,권진아,2023-10-22,42.0326
8631,권진아,2023-10-29,50.58312
8632,권진아,2023-11-05,45.5492
8633,권진아,2023-11-12,36.2192
8634,권진아,2023-11-19,35.12436
8635,권진아,2023-11-26,35.84434
8636,권진아,2023-12-03,57.69963
8637,권진아,2023-12-10,68.45769
8638,권진아,2023-12-17,100.0
8639,권진아,2023-12-24,71.21266
8640,권진아,2023-12-31,68.54694
8641,권진아,2024-01-07,45.5254
8642,권진아,2024-01-14,42.21706
8643,권진아,2024-01-21,43.74033
8644,권진아,2024-01-28,55.9324
8645,권진아,2024-02-04,47.61989
8646,권진아,2024-02-11,42.72283
8647,권진아,2024-02-18,38.18279
8648,권진아,2024-02-25,42.0445
8649,권진아,2024-03-03,42.90729
8650,권진아,2024-03-10,69.93335
8651,권진아,2024-03-17,47.93526
8652,권진아,2024-03-24,34.79114
8653,권진아,2024-03-31,30.91157
8654,권진아,2024-04-07,31.93502
8655,권진아,2024-04-14,34.39247
8656,권진아,2024-04-21,31.23884
8657,권진아,2024-04-28,33.05962
8658,권진아,2024-05-05,36.1954
8659,권진아,2024-05-12,61.18648
8660,권진아,2024-05-19,81.25074
8661,권진아,2024-05-26,57.17005
8662,권진아,2024-06-02,41.985
8663,권진아,2024-06-09,33.64869
8664,권진아,2024-06-16,31.48875
8665,권진아,2024-06-23,30.3225
8666,권진아,2024-06-30,28.97179
8667,권진아,2024-07-07,31.00083
8668,권진아,2024-07-14,33.85695
8669,권진아,2024-07-21,34.55908
8670,권진아,2024-07-28,32.05402
8671,권진아,2024-08-04,30.81637
8672,권진아,2024-08-11,45.12079
8673,권진아,2024-08-18,35.0708
8674,권진아,2024-08-25,31.6137
8675,권진아,2024-09-01,97.08437
513,권진아,2024-09-09,32.53264
514,권진아,2024-09-16,32.53264
515,권진아,2024-09-23,32.53264
9855,규현,2023-09-17,7.47673
9856,규현,2023-09-24,11.26263
9857,규현,2023-10-01,14.71904
9858,규현,2023-10-08,9.07486
9859,규현,2023-10-15,6.1552
9860,규현,2023-10-22,15.80685
9861,규현,2023-10-29,15.06854
9862,규현,2023-11-05,11.45132
9863,규현,2023-11-12,8.92119
9864,규현,2023-11-19,100.0
9865,규현,2023-11-26,12.21821
9866,규현,2023-12-03,12.90364
9867,규현,2023-12-10,11.33839
9868,규현,2023-12-17,17.59009
9869,규현,2023-12-24,12.86504
9870,규현,2023-12-31,20.33106
9871,규현,2024-01-07,60.07547
9872,규현,2024-01-14,74.90172
9873,규현,2024-01-21,36.76544
9874,규현,2024-01-28,11.76937
9875,규현,2024-02-04,12.82787
9876,규현,2024-02-11,15.8533
9877,규현,2024-02-18,15.63174
9878,규현,2024-02-25,32.2105
9879,규현,2024-03-03,17.04761
9880,규현,2024-03-10,9.41506
9881,규현,2024-03-17,7.69186
9882,규현,2024-03-24,8.70463
9883,규현,2024-03-31,6.75772
9884,규현,2024-04-07,6.47612
9885,규현,2024-04-14,8.46448
9886,규현,2024-04-21,6.2181
9887,규현,2024-04-28,5.95294
9888,규현,2024-05-05,5.79284
9889,규현,2024-05-12,5.48694
9890,규현,2024-05-19,5.00235
9891,규현,2024-05-26,6.15806
9892,규현,2024-06-02,4.91015
9893,규현,2024-06-09,5.63703
9894,규현,2024-06-16,6.98429
9895,규현,2024-06-23,6.44967
9896,규현,2024-06-30,37.70316
9897,규현,2024-07-07,13.41323
9898,규현,2024-07-14,5.70493
9899,규현,2024-07-21,5.31111
9900,규현,2024-07-28,4.82582
9901,규현,2024-08-04,5.09312
9902,규현,2024-08-11,5.7907
9903,규현,2024-08-18,6.11304
9904,규현,2024-08-25,6.23525
9905,규현,2024-09-01,5.54197
588,규현,2024-09-09,39.65517
589,규현,2024-09-16,39.65517
590,규현,2024-09-23,39.65517
10361,그루비룸,2023-09-17,18.73453
10362,그루비룸,2023-09-24,11.57944
10363,그루비룸,2023-10-01,14.07231
10364,그루비룸,2023-10-08,12.7783
10365,그루비룸,2023-10-15,10.34253
10366,그루비룸,2023-10-22,10.79923
10367,그루비룸,2023-10-29,10.39961
10368,그루비룸,2023-11-05,100.0
10369,그루비룸,2023-11-12,18.86774
10370,그루비룸,2023-11-19,22.18839
10371,그루비룸,2023-11-26,58.66793
10372,그루비룸,2023-12-03,20.0666
10373,그루비룸,2023-12-10,15.65176
10374,그루비룸,2023-12-17,10.17126
10375,그루비룸,2023-12-24,9.25784
10376,그루비룸,2023-12-31,8.96289
10377,그루비룸,2024-01-07,19.8097
10378,그루비룸,2024-01-14,66.82207
10379,그루비룸,2024-01-21,46.20361
10380,그루비룸,2024-01-28,44.13891
10381,그루비룸,2024-02-04,38.88677
10382,그루비룸,2024-02-11,36.27973
10383,그루비룸,2024-02-18,83.12083
10384,그루비룸,2024-02-25,41.81731
10385,그루비룸,2024-03-03,29.31493
10386,그루비룸,2024-03-10,27.02188
10387,그루비룸,2024-03-17,27.15509
10388,그루비룸,2024-03-24,24.843
10389,그루비룸,2024-03-31,23.71075
10390,그루비룸,2024-04-07,24.16745
10391,그루비룸,2024-04-14,24.83349
10392,그루비룸,2024-04-21,22.25499
10393,그루비룸,2024-04-28,26.1941
10394,그루비룸,2024-05-05,23.31113
10395,그루비룸,2024-05-12,18.09705
10396,그루비룸,2024-05-19,35.28068
10397,그루비룸,2024-05-26,16.54614
10398,그루비룸,2024-06-02,13.65366
10399,그루비룸,2024-06-09,13.26355
10400,그루비룸,2024-06-16,12.62607
10401,그루비룸,2024-06-23,11.68411
10402,그루비룸,2024-06-30,15.08087
10403,그루비룸,2024-07-07,17.24072
10404,그루비룸,2024-07-14,14.88106
10405,그루비룸,2024-07-21,27.32635
10406,그루비룸,2024-07-28,21.76022
10407,그루비룸,2024-08-04,17.32635
10408,그루비룸,2024-08-11,13.13986
10409,그루비룸,2024-08-18,15.17602
10410,그루비룸,2024-08-25,16.35585
10411,그루비룸,2024-09-01,13.84395
618,그루비룸,2024-09-09,43.12796
619,그루비룸,2024-09-16,43.12796
620,그루비룸,2024-09-23,43.12796
7035,기리보이,2023-09-17,31.2378
7036,기리보이,2023-09-24,22.44215
7037,기리보이,2023-10-01,22.14942
7038,기리보이,2023-10-08,38.07266
7039,기리보이,2023-10-15,44.05724
7040,기리보이,2023-10-22,100.0
7041,기리보이,2023-10-29,90.27971
7042,기리보이,2023-11-05,74.95121
7043,기리보이,2023-11-12,83.1103
7044,기리보이,2023-11-19,59.38574
7045,기리보이,2023-11-26,78.7148
7046,기리보이,2023-12-03,51.89108
7047,기리보이,2023-12-10,56.03103
7048,기리보이,2023-12-17,41.5807
7049,기리보이,2023-12-24,33.3101
7050,기리보이,2023-12-31,28.82631
7051,기리보이,2024-01-07,29.27237
7052,기리보이,2024-01-14,27.26047
7053,기리보이,2024-01-21,90.34476
7054,기리보이,2024-01-28,52.79249
7055,기리보이,2024-02-04,23.69203
7056,기리보이,2024-02-11,21.9171
7057,기리보이,2024-02-18,48.45274
7058,기리보이,2024-02-25,63.11216
7059,기리보이,2024-03-03,37.94257
7060,기리보이,2024-03-10,33.3008
7061,기리보이,2024-03-17,30.31781
7062,기리보이,2024-03-24,26.31261
7063,기리보이,2024-03-31,21.96357
7064,기리보이,2024-04-07,22.72093
7065,기리보이,2024-04-14,24.93727
7066,기리보이,2024-04-21,22.67447
7067,기리보이,2024-04-28,28.90065
7068,기리보이,2024-05-05,44.40572
7069,기리보이,2024-05-12,43.272
7070,기리보이,2024-05-19,46.79862
7071,기리보이,2024-05-26,30.76851
7072,기리보이,2024-06-02,33.00808
7073,기리보이,2024-06-09,26.30796
7074,기리보이,2024-06-16,23.39001
7075,기리보이,2024-06-23,21.10398
7076,기리보이,2024-06-30,22.85568
7077,기리보이,2024-07-07,21.09469
7078,기리보이,2024-07-14,20.18399
7079,기리보이,2024-07-21,25.73645
7080,기리보이,2024-07-28,22.19589
7081,기리보이,2024-08-04,20.33732
7082,기리보이,2024-08-11,58.25666
7083,기리보이,2024-08-18,25.97806
7084,기리보이,2024-08-25,23.65021
7085,기리보이,2024-09-01,29.27237
417,기리보이,2024-09-09,51.48332
418,기리보이,2024-09-16,51.48332
419,기리보이,2024-09-23,51.48332
7596,김나영,2023-09-17,19.54119
7597,김나영,2023-09-24,16.66502
7598,김나영,2023-10-01,20.68575
7599,김나영,2023-10-08,26.12671
7600,김나영,2023-10-15,17.30007
7601,김나영,2023-10-22,20.38545
7602,김나영,2023-10-29,26.11071
7603,김나영,2023-11-05,20.21192
7604,김나영,2023-11-12,21.45863
7605,김나영,2023-11-19,17.21022
7606,김나영,2023-11-26,18.66492
7607,김나영,2023-12-03,62.60737
7608,김나영,2023-12-10,31.9935
7609,김나영,2023-12-17,15.25463
7610,김나영,2023-12-24,16.2995
7611,김나영,2023-12-31,18.31171
7612,김나영,2024-01-07,17.42683
7613,김나영,2024-01-14,15.0011
7614,김나영,2024-01-21,100.0
7615,김나영,2024-01-28,32.50424
7616,김나영,2024-02-04,39.13407
7617,김나영,2024-02-11,24.58955
7618,김나영,2024-02-18,24.22896
7619,김나영,2024-02-25,24.54033
7620,김나영,2024-03-03,25.4449
7621,김나영,2024-03-10,20.79651
7622,김나영,2024-03-17,28.84904
7623,김나영,2024-03-24,29.25271
7624,김나영,2024-03-31,23.92128
7625,김나영,2024-04-07,23.36992
7626,김나영,2024-04-14,22.40012
7627,김나영,2024-04-21,25.16429
7628,김나영,2024-04-28,23.23331
7629,김나영,2024-05-05,21.37494
7630,김나영,2024-05-12,18.07172
7631,김나영,2024-05-19,19.90178
7632,김나영,2024-05-26,15.28909
7633,김나영,2024-06-02,20.44699
7634,김나영,2024-06-09,18.60708
7635,김나영,2024-06-16,15.97459
7636,김나영,2024-06-23,35.41487
7637,김나영,2024-06-30,32.10918
7638,김나영,2024-07-07,20.50729
7639,김나영,2024-07-14,34.87582
7640,김나영,2024-07-21,23.19393
7641,김나영,2024-07-28,21.71708
7642,김나영,2024-08-04,28.038
7643,김나영,2024-08-11,35.34964
7644,김나영,2024-08-18,25.96302
7645,김나영,2024-08-25,23.98528
7646,김나영,2024-09-01,31.12462
450,김나영,2024-09-09,20.91315
451,김나영,2024-09-16,20.91315
452,김나영,2024-09-23,20.91315
8523,김동률,2023-09-17,26.74169
8524,김동률,2023-09-24,27.51768
8525,김동률,2023-10-01,54.65166
8526,김동률,2023-10-08,100.0
8527,김동률,2023-10-15,60.47374
8528,김동률,2023-10-22,25.93783
8529,김동률,2023-10-29,22.68595
8530,김동률,2023-11-05,20.67952
8531,김동률,2023-11-12,19.08038
8532,김동률,2023-11-19,26.51875
8533,김동률,2023-11-26,39.224
8534,김동률,2023-12-03,24.84673
8535,김동률,2023-12-10,24.48017
8536,김동률,2023-12-17,17.11039
8537,김동률,2023-12-24,18.62808
8538,김동률,2023-12-31,16.60878
8539,김동률,2024-01-07,16.05359
8540,김동률,2024-01-14,15.95927
8541,김동률,2024-01-21,14.5702
8542,김동률,2024-01-28,13.93783
8543,김동률,2024-02-04,15.06323
8544,김동률,2024-02-11,13.75133
8545,김동률,2024-02-18,14.26152
8546,김동률,2024-02-25,15.21972
8547,김동률,2024-03-03,12.46087
8548,김동률,2024-03-10,13.29046
8549,김동률,2024-03-17,12.418
8550,김동률,2024-03-24,12.99678
8551,김동률,2024-03-31,11.8135
8552,김동률,2024-04-07,13.03965
8553,김동률,2024-04-14,13.69346
8554,김동률,2024-04-21,12.78027
8555,김동률,2024-04-28,12.418
8556,김동률,2024-05-05,12.36227
8557,김동률,2024-05-12,12.90675
8558,김동률,2024-05-19,15.61843
8559,김동률,2024-05-26,15.65487
8560,김동률,2024-06-02,14.82315
8561,김동률,2024-06-09,14.35584
8562,김동률,2024-06-16,19.10182
8563,김동률,2024-06-23,15.43837
8564,김동률,2024-06-30,13.66559
8565,김동률,2024-07-07,12.98392
8566,김동률,2024-07-14,13.50053
8567,김동률,2024-07-21,12.28081
8568,김동률,2024-07-28,17.73419
8569,김동률,2024-08-04,14.24222
8570,김동률,2024-08-11,15.33118
8571,김동률,2024-08-18,16.01929
8572,김동률,2024-08-25,17.79849
8573,김동률,2024-09-01,14.98606
507,김동률,2024-09-09,32.08688
508,김동률,2024-09-16,32.08688
509,김동률,2024-09-23,32.08688
1734,김민석,2023-09-17,31.20494
1735,김민석,2023-09-24,36.5283
1736,김민석,2023-10-01,28.48321
1737,김민석,2023-10-08,28.05713
1738,김민석,2023-10-15,20.48053
1739,김민석,2023-10-22,17.26852
1740,김민석,2023-10-29,25.44559
1741,김민석,2023-11-05,22.09446
1742,김민석,2023-11-12,18.60065
1743,김민석,2023-11-19,19.30377
1744,김민석,2023-11-26,16.30182
1745,김민석,2023-12-03,11.8754
1746,김민석,2023-12-10,37.63807
1747,김민석,2023-12-17,16.67637
1748,김민석,2023-12-24,13.17304
1749,김민석,2023-12-31,12.8738
1750,김민석,2024-01-07,12.26699
1751,김민석,2024-01-14,12.67919
1752,김민석,2024-01-21,13.22972
1753,김민석,2024-01-28,18.14207
1754,김민석,2024-02-04,12.41523
1755,김민석,2024-02-11,12.97646
1756,김민석,2024-02-18,15.9031
1757,김민석,2024-02-25,20.51739
1758,김민석,2024-03-03,13.873
1759,김민석,2024-03-10,12.45328
1760,김민석,2024-03-17,24.74802
1761,김민석,2024-03-24,20.75877
1762,김민석,2024-03-31,26.53674
1763,김민석,2024-04-07,100.0
1764,김민석,2024-04-14,30.35754
1765,김민석,2024-04-21,17.50236
1766,김민석,2024-04-28,17.71837
1767,김민석,2024-05-05,17.10403
1768,김민석,2024-05-12,14.49249
1769,김민석,2024-05-19,17.52337
1770,김민석,2024-05-26,15.07988
1771,김민석,2024-06-02,18.82894
1772,김민석,2024-06-09,16.53963
1773,김민석,2024-06-16,14.55274
1774,김민석,2024-06-23,20.76669
1775,김민석,2024-06-30,13.31573
1776,김민석,2024-07-07,26.78644
1777,김민석,2024-07-14,16.02913
1778,김민석,2024-07-21,21.06554
1779,김민석,2024-07-28,19.95695
1780,김민석,2024-08-04,18.17338
1781,김민석,2024-08-11,20.93474
1782,김민석,2024-08-18,23.44799
1783,김민석,2024-08-25,15.30461
1784,김민석,2024-09-01,18.65138
102,김민석,2024-09-09,45.4219
103,김민석,2024-09-16,45.4219
104,김민석,2024-09-23,45.4219
14987,김성철,2023-09-17,19.81897
14988,김성철,2023-09-24,19.42099
14989,김성철,2023-10-01,27.9016
14990,김성철,2023-10-08,19.14323
14991,김성철,2023-10-15,23.2032
14992,김성철,2023-10-22,22.91162
14993,김성철,2023-10-29,23.21149
14994,김성철,2023-11-05,24.50494
14995,김성철,2023-11-12,21.43024
14996,김성철,2023-11-19,27.99834
14997,김성철,2023-11-26,31.1587
14998,김성철,2023-12-03,35.35687
14999,김성철,2023-12-10,30.8008
15000,김성철,2023-12-17,25.92966
15001,김성철,2023-12-24,39.00089
15002,김성철,2023-12-31,23.34692
15003,김성철,2024-01-07,21.6624
15004,김성철,2024-01-14,23.24328
15005,김성철,2024-01-21,26.00152
15006,김성철,2024-01-28,27.67221
15007,김성철,2024-02-04,39.45415
15008,김성철,2024-02-11,36.73737
15009,김성철,2024-02-18,36.90043
15010,김성철,2024-02-25,35.88889
15011,김성철,2024-03-03,35.2781
15012,김성철,2024-03-10,38.99813
15013,김성철,2024-03-17,71.94085
15014,김성철,2024-03-24,100.0
15015,김성철,2024-03-31,63.52794
15016,김성철,2024-04-07,46.81959
15017,김성철,2024-04-14,30.48296
15018,김성철,2024-04-21,22.41276
15019,김성철,2024-04-28,20.48918
15020,김성철,2024-05-05,24.60996
15021,김성철,2024-05-12,25.60077
15022,김성철,2024-05-19,19.25101
15023,김성철,2024-05-26,17.11877
15024,김성철,2024-06-02,17.61625
15025,김성철,2024-06-09,20.63566
15026,김성철,2024-06-16,36.29655
15027,김성철,2024-06-23,38.35417
15028,김성철,2024-06-30,36.40572
15029,김성철,2024-07-07,66.70351
15030,김성철,2024-07-14,86.09825
15031,김성철,2024-07-21,54.8359
15032,김성철,2024-07-28,46.19498
15033,김성철,2024-08-04,45.87438
15034,김성철,2024-08-11,41.92496
15035,김성철,2024-08-18,44.61272
15036,김성철,2024-08-25,31.97125
15037,김성철,2024-09-01,28.29959
903,김성철,2024-09-09,46.08256
904,김성철,2024-09-16,46.08256
905,김성철,2024-09-23,46.08256
13368,김수현,2023-09-17,3.03835
13369,김수현,2023-09-24,3.39959
13370,김수현,2023-10-01,9.59881
13371,김수현,2023-10-08,3.58672
13372,김수현,2023-10-15,2.79868
13373,김수현,2023-10-22,3.35194
13374,김수현,2023-10-29,3.16492
13375,김수현,2023-11-05,3.19805
13376,김수현,2023-11-12,2.78846
13377,김수현,2023-11-19,2.99872
13378,김수현,2023-11-26,3.13238
13379,김수현,2023-12-03,2.92712
13380,김수현,2023-12-10,2.83344
13381,김수현,2023-12-17,2.96873
13382,김수현,2023-12-24,3.40796
13383,김수현,2023-12-31,3.78385
13384,김수현,2024-01-07,4.77947
13385,김수현,2024-01-14,3.61496
13386,김수현,2024-01-21,4.54062
13387,김수현,2024-01-28,4.5126
13388,김수현,2024-02-04,5.95524
13389,김수현,2024-02-11,5.88725
13390,김수현,2024-02-18,6.93006
13391,김수현,2024-02-25,10.97601
13392,김수현,2024-03-03,32.26971
13393,김수현,2024-03-10,85.42191
13394,김수현,2024-03-17,100.0
13395,김수현,2024-03-24,59.04003
13396,김수현,2024-03-31,36.30741
13397,김수현,2024-04-07,54.89355
13398,김수현,2024-04-14,62.95325
13399,김수현,2024-04-21,60.22801
13400,김수현,2024-04-28,65.48263
13401,김수현,2024-05-05,49.9481
13402,김수현,2024-05-12,31.16565
13403,김수현,2024-05-19,21.34926
13404,김수현,2024-05-26,19.007
13405,김수현,2024-06-02,20.10583
13406,김수현,2024-06-09,24.51314
13407,김수현,2024-06-16,14.71767
13408,김수현,2024-06-23,13.69624
13409,김수현,2024-06-30,20.02366
13410,김수현,2024-07-07,13.89953
13411,김수현,2024-07-14,12.42527
13412,김수현,2024-07-21,12.52105
13413,김수현,2024-07-28,10.31583
13414,김수현,2024-08-04,22.84129
13415,김수현,2024-08-11,10.68253
13416,김수현,2024-08-18,8.8611
13417,김수현,2024-08-25,8.61097
13418,김수현,2024-09-01,7.07918
801,김수현,2024-09-09,51.80449
802,김수현,2024-09-16,51.80449
803,김수현,2024-09-23,51.80449
5454,김승민,2023-09-17,80.41958
5455,김승민,2023-09-24,53.18739
5456,김승민,2023-10-01,56.15688
5457,김승민,2023-10-08,59.58244
5458,김승민,2023-10-15,47.21799
5459,김승민,2023-10-22,54.89003
5460,김승민,2023-10-29,74.64274
5461,김승민,2023-11-05,44.20796
5462,김승민,2023-11-12,40.5189
5463,김승민,2023-11-19,39.03922
5464,김승민,2023-11-26,40.61011
5465,김승민,2023-12-03,38.38046
5466,김승민,2023-12-10,36.40417
5467,김승민,2023-12-17,44.39039
5468,김승민,2023-12-24,37.55954
5469,김승민,2023-12-31,38.06628
5470,김승민,2024-01-07,37.42778
5471,김승민,2024-01-14,100.0
5472,김승민,2024-01-21,43.44785
5473,김승민,2024-01-28,41.76548
5474,김승민,2024-02-04,35.39069
5475,김승민,2024-02-11,36.65754
5476,김승민,2024-02-18,42.31275
5477,김승민,2024-02-25,46.46802
5478,김승민,2024-03-03,42.96138
5479,김승민,2024-03-10,33.71845
5480,김승민,2024-03-17,45.68764
5481,김승민,2024-03-24,47.49163
5482,김승민,2024-03-31,42.47491
5483,김승민,2024-04-07,35.80622
5484,김승민,2024-04-14,40.33647
5485,김승민,2024-04-21,38.51221
5486,김승민,2024-04-28,42.63707
5487,김승민,2024-05-05,53.58264
5488,김승민,2024-05-12,49.83277
5489,김승민,2024-05-19,74.63261
5490,김승민,2024-05-26,44.75524
5491,김승민,2024-06-02,34.12384
5492,김승민,2024-06-09,39.36353
5493,김승민,2024-06-16,36.24201
5494,김승민,2024-06-23,31.55974
5495,김승민,2024-06-30,33.47522
5496,김승민,2024-07-07,36.34336
5497,김승민,2024-07-14,37.14401
5498,김승민,2024-07-21,40.80267
5499,김승민,2024-07-28,34.9549
5500,김승민,2024-08-04,34.55964
5501,김승민,2024-08-11,32.64416
5502,김승민,2024-08-18,39.55609
5503,김승민,2024-08-25,43.79243
5504,김승민,2024-09-01,46.62004
324,김승민,2024-09-09,64.99759
325,김승민,2024-09-16,64.99759
326,김승민,2024-09-23,64.99759
2499,김연지,2023-09-17,28.35008
2500,김연지,2023-09-24,23.80129
2501,김연지,2023-10-01,38.26423
2502,김연지,2023-10-08,29.7948
2503,김연지,2023-10-15,17.92294
2504,김연지,2023-10-22,22.30422
2505,김연지,2023-10-29,22.36704
2506,김연지,2023-11-05,16.22696
2507,김연지,2023-11-12,14.61997
2508,김연지,2023-11-19,14.87123
2509,김연지,2023-11-26,15.54124
2510,김연지,2023-12-03,16.0961
2511,김연지,2023-12-10,15.21147
2512,김연지,2023-12-17,13.56783
2513,김연지,2023-12-24,14.20644
2514,김연지,2023-12-31,13.55737
2515,김연지,2024-01-07,13.5626
